"Plot Title: DO_3"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645538, SEN S/N: 20645538)","Temp, °C (LGR S/N: 20645538, SEN S/N: 20645538)","Coupler Attached (LGR S/N: 20645538)","Host Connected (LGR S/N: 20645538)","Coupler Detached (LGR S/N: 20645538)","End Of File (LGR S/N: 20645538)"
471,07/17/19 01:45:00 PM,7.17,8.38,,,,
472,07/17/19 02:00:00 PM,7.16,8.46,,,,
473,07/17/19 02:15:00 PM,7.14,8.58,,,,
474,07/17/19 02:30:00 PM,7.12,8.70,,,,
475,07/17/19 02:45:00 PM,7.06,8.86,,,,
476,07/17/19 03:00:00 PM,7.04,8.98,,,,
477,07/17/19 03:15:00 PM,7.04,8.96,,,,
478,07/17/19 03:30:00 PM,7.02,9.08,,,,
479,07/17/19 03:45:00 PM,6.95,9.34,,,,
480,07/17/19 04:00:00 PM,6.94,9.42,,,,
481,07/17/19 04:15:00 PM,6.93,9.44,,,,
482,07/17/19 04:30:00 PM,6.94,9.38,,,,
483,07/17/19 04:45:00 PM,6.96,9.30,,,,
484,07/17/19 05:00:00 PM,6.98,9.18,,,,
485,07/17/19 05:15:00 PM,6.70,9.08,,,,
486,07/17/19 05:30:00 PM,7.01,8.96,,,,
487,07/17/19 05:45:00 PM,6.98,8.86,,,,
488,07/17/19 06:00:00 PM,7.01,8.74,,,,
489,07/17/19 06:15:00 PM,6.50,8.60,,,,
490,07/17/19 06:30:00 PM,6.35,8.46,,,,
491,07/17/19 06:45:00 PM,5.62,8.28,,,,
492,07/17/19 07:00:00 PM,5.73,8.14,,,,
493,07/17/19 07:15:00 PM,5.03,8.00,,,,
494,07/17/19 07:30:00 PM,5.26,7.86,,,,
495,07/17/19 07:45:00 PM,5.03,7.72,,,,
496,07/17/19 08:00:00 PM,4.94,7.60,,,,
497,07/17/19 08:15:00 PM,5.04,7.50,,,,
498,07/17/19 08:30:00 PM,4.92,7.40,,,,
499,07/17/19 08:45:00 PM,4.83,7.30,,,,
500,07/17/19 09:00:00 PM,4.92,7.18,,,,
501,07/17/19 09:15:00 PM,4.54,7.10,,,,
502,07/17/19 09:30:00 PM,4.50,7.00,,,,
503,07/17/19 09:45:00 PM,4.50,6.92,,,,
504,07/17/19 10:00:00 PM,4.44,6.84,,,,
505,07/17/19 10:15:00 PM,4.42,6.78,,,,
506,07/17/19 10:30:00 PM,4.49,6.70,,,,
507,07/17/19 10:45:00 PM,4.59,6.64,,,,
508,07/17/19 11:00:00 PM,5.39,6.56,,,,
509,07/17/19 11:15:00 PM,6.98,6.50,,,,
510,07/17/19 11:30:00 PM,7.48,6.44,,,,
511,07/17/19 11:45:00 PM,7.50,6.38,,,,
512,07/18/19 12:00:00 AM,7.52,6.32,,,,
513,07/18/19 12:15:00 AM,7.55,6.26,,,,
514,07/18/19 12:30:00 AM,7.56,6.18,,,,
515,07/18/19 12:45:00 AM,7.57,6.12,,,,
516,07/18/19 01:00:00 AM,7.56,6.06,,,,
517,07/18/19 01:15:00 AM,7.56,6.00,,,,
518,07/18/19 01:30:00 AM,7.55,5.94,,,,
519,07/18/19 01:45:00 AM,7.26,5.90,,,,
520,07/18/19 02:00:00 AM,7.39,5.84,,,,
521,07/18/19 02:15:00 AM,7.43,5.80,,,,
522,07/18/19 02:30:00 AM,7.49,5.74,,,,
523,07/18/19 02:45:00 AM,7.00,5.70,,,,
524,07/18/19 03:00:00 AM,6.64,5.66,,,,
525,07/18/19 03:15:00 AM,6.28,5.64,,,,
526,07/18/19 03:30:00 AM,6.21,5.60,,,,
527,07/18/19 03:45:00 AM,5.58,5.58,,,,
528,07/18/19 04:00:00 AM,5.18,5.54,,,,
529,07/18/19 04:15:00 AM,4.95,5.52,,,,
530,07/18/19 04:30:00 AM,4.83,5.50,,,,
531,07/18/19 04:45:00 AM,4.71,5.46,,,,
532,07/18/19 05:00:00 AM,4.60,5.44,,,,
533,07/18/19 05:15:00 AM,4.55,5.42,,,,
534,07/18/19 05:30:00 AM,4.51,5.40,,,,
535,07/18/19 05:45:00 AM,4.45,5.38,,,,
536,07/18/19 06:00:00 AM,4.44,5.36,,,,
537,07/18/19 06:15:00 AM,4.41,5.34,,,,
538,07/18/19 06:30:00 AM,4.38,5.32,,,,
539,07/18/19 06:45:00 AM,4.36,5.30,,,,
540,07/18/19 07:00:00 AM,4.34,5.28,,,,
541,07/18/19 07:15:00 AM,4.33,5.28,,,,
542,07/18/19 07:30:00 AM,4.44,5.28,,,,
543,07/18/19 07:45:00 AM,4.77,5.28,,,,
544,07/18/19 08:00:00 AM,4.87,5.28,,,,
545,07/18/19 08:15:00 AM,4.94,5.28,,,,
546,07/18/19 08:30:00 AM,5.19,5.30,,,,
547,07/18/19 08:45:00 AM,5.15,5.34,,,,
548,07/18/19 09:00:00 AM,5.27,5.42,,,,
549,07/18/19 09:15:00 AM,5.18,5.56,,,,
550,07/18/19 09:30:00 AM,5.27,5.74,,,,
551,07/18/19 09:45:00 AM,5.03,5.92,,,,
552,07/18/19 10:00:00 AM,4.87,6.16,,,,
553,07/18/19 10:15:00 AM,4.76,6.38,,,,
554,07/18/19 10:30:00 AM,4.60,6.64,,,,
555,07/18/19 10:45:00 AM,4.57,6.88,,,,
556,07/18/19 11:00:00 AM,4.60,7.14,,,,
557,07/18/19 11:15:00 AM,4.69,7.46,,,,
558,07/18/19 11:30:00 AM,4.78,7.78,,,,
559,07/18/19 11:45:00 AM,4.98,8.06,,,,
560,07/18/19 12:00:00 PM,5.36,8.30,,,,
561,07/18/19 12:15:00 PM,5.56,8.46,,,,
562,07/18/19 12:30:00 PM,6.55,8.70,,,,
563,07/18/19 12:45:00 PM,6.05,9.06,,,,
564,07/18/19 01:00:00 PM,5.75,9.38,,,,
565,07/18/19 01:15:00 PM,5.54,9.64,,,,
566,07/18/19 01:17:01 PM,,,Logged,,,
567,07/18/19 01:17:17 PM,,,,Logged,,
568,07/18/19 01:17:40 PM,,,,,Logged,
569,07/18/19 01:30:00 PM,6.92,9.80,,,,
570,07/18/19 01:45:00 PM,6.92,9.84,,,,
571,07/18/19 02:00:00 PM,6.88,10.02,,,,
572,07/18/19 02:15:00 PM,6.87,10.10,,,,
573,07/18/19 02:30:00 PM,6.86,10.10,,,,
574,07/18/19 02:45:00 PM,6.85,10.16,,,,
575,07/18/19 03:00:00 PM,6.83,10.18,,,,
576,07/18/19 03:15:00 PM,6.82,10.20,,,,
577,07/18/19 03:30:00 PM,6.81,10.28,,,,
578,07/18/19 03:45:00 PM,6.73,10.34,,,,
579,07/18/19 04:00:00 PM,6.66,10.36,,,,
580,07/18/19 04:15:00 PM,6.72,10.34,,,,
581,07/18/19 04:30:00 PM,6.79,10.32,,,,
582,07/18/19 04:45:00 PM,6.81,10.26,,,,
583,07/18/19 05:00:00 PM,6.80,10.20,,,,
584,07/18/19 05:15:00 PM,6.74,10.06,,,,
585,07/18/19 05:30:00 PM,6.77,9.86,,,,
586,07/18/19 05:45:00 PM,6.83,9.66,,,,
587,07/18/19 06:00:00 PM,6.80,9.48,,,,
588,07/18/19 06:15:00 PM,6.83,9.30,,,,
589,07/18/19 06:30:00 PM,6.87,9.12,,,,
590,07/18/19 06:45:00 PM,6.88,8.94,,,,
591,07/18/19 07:00:00 PM,6.96,8.78,,,,
592,07/18/19 07:15:00 PM,7.00,8.62,,,,
593,07/18/19 07:30:00 PM,7.04,8.48,,,,
594,07/18/19 07:45:00 PM,6.92,8.34,,,,
595,07/18/19 08:00:00 PM,6.89,8.22,,,,
596,07/18/19 08:15:00 PM,6.97,8.12,,,,
597,07/18/19 08:30:00 PM,7.00,8.02,,,,
598,07/18/19 08:45:00 PM,7.10,7.94,,,,
599,07/18/19 09:00:00 PM,6.98,7.84,,,,
600,07/18/19 09:15:00 PM,7.17,7.76,,,,
601,07/18/19 09:30:00 PM,7.13,7.66,,,,
602,07/18/19 09:45:00 PM,7.14,7.56,,,,
603,07/18/19 10:00:00 PM,7.25,7.48,,,,
604,07/18/19 10:15:00 PM,7.27,7.40,,,,
605,07/18/19 10:30:00 PM,7.16,7.30,,,,
606,07/18/19 10:45:00 PM,7.15,7.22,,,,
607,07/18/19 11:00:00 PM,7.25,7.14,,,,
608,07/18/19 11:15:00 PM,7.28,7.06,,,,
609,07/18/19 11:30:00 PM,7.32,6.96,,,,
610,07/18/19 11:45:00 PM,7.30,6.88,,,,
611,07/19/19 12:00:00 AM,7.29,6.80,,,,
612,07/19/19 12:15:00 AM,7.16,6.74,,,,
613,07/19/19 12:30:00 AM,7.16,6.68,,,,
614,07/19/19 12:45:00 AM,7.01,6.64,,,,
615,07/19/19 01:00:00 AM,6.99,6.60,,,,
616,07/19/19 01:15:00 AM,7.03,6.56,,,,
617,07/19/19 01:30:00 AM,7.07,6.52,,,,
618,07/19/19 01:45:00 AM,6.56,6.46,,,,
619,07/19/19 02:00:00 AM,6.56,6.42,,,,
620,07/19/19 02:15:00 AM,6.56,6.36,,,,
621,07/19/19 02:30:00 AM,6.80,6.32,,,,
622,07/19/19 02:45:00 AM,7.07,6.26,,,,
623,07/19/19 03:00:00 AM,7.03,6.24,,,,
624,07/19/19 03:15:00 AM,6.96,6.20,,,,
625,07/19/19 03:30:00 AM,6.95,6.16,,,,
626,07/19/19 03:45:00 AM,7.15,6.12,,,,
627,07/19/19 04:00:00 AM,7.20,6.08,,,,
628,07/19/19 04:15:00 AM,7.13,6.02,,,,
629,07/19/19 04:30:00 AM,7.10,5.96,,,,
630,07/19/19 04:45:00 AM,7.18,5.84,,,,
631,07/19/19 05:00:00 AM,7.26,5.66,,,,
632,07/19/19 05:15:00 AM,7.52,5.50,,,,
633,07/19/19 05:30:00 AM,7.58,5.36,,,,
634,07/19/19 05:45:00 AM,7.60,5.24,,,,
635,07/19/19 06:00:00 AM,7.63,5.14,,,,
636,07/19/19 06:15:00 AM,7.65,5.06,,,,
637,07/19/19 06:30:00 AM,7.65,5.02,,,,
638,07/19/19 06:45:00 AM,7.59,5.00,,,,
639,07/19/19 07:00:00 AM,7.62,5.00,,,,
640,07/19/19 07:15:00 AM,7.54,5.00,,,,
641,07/19/19 07:30:00 AM,7.54,5.02,,,,
642,07/19/19 07:45:00 AM,7.52,5.04,,,,
643,07/19/19 08:00:00 AM,7.57,5.08,,,,
644,07/19/19 08:15:00 AM,7.56,5.12,,,,
645,07/19/19 08:30:00 AM,7.56,5.16,,,,
646,07/19/19 08:45:00 AM,7.56,5.22,,,,
647,07/19/19 09:00:00 AM,7.56,5.26,,,,
648,07/19/19 09:15:00 AM,7.57,5.34,,,,
649,07/19/19 09:30:00 AM,7.54,5.44,,,,
650,07/19/19 09:45:00 AM,7.46,5.64,,,,
651,07/19/19 10:00:00 AM,7.42,5.84,,,,
652,07/19/19 10:15:00 AM,7.35,6.10,,,,
653,07/19/19 10:30:00 AM,7.26,6.28,,,,
654,07/19/19 10:45:00 AM,7.23,6.46,,,,
655,07/19/19 11:00:00 AM,7.20,6.58,,,,
656,07/19/19 11:15:00 AM,7.18,6.70,,,,
657,07/19/19 11:30:00 AM,7.17,6.86,,,,
658,07/19/19 11:45:00 AM,7.10,7.08,,,,
659,07/19/19 12:00:00 PM,7.06,7.20,,,,
660,07/19/19 12:15:00 PM,7.05,7.32,,,,
661,07/19/19 12:30:00 PM,6.99,7.54,,,,
662,07/19/19 12:45:00 PM,6.93,7.90,,,,
663,07/19/19 01:00:00 PM,6.90,8.16,,,,
664,07/19/19 01:15:00 PM,6.82,8.38,,,,
665,07/19/19 01:30:00 PM,6.77,8.62,,,,
666,07/19/19 01:45:00 PM,6.54,8.82,,,,
667,07/19/19 01:49:40 PM,,,Logged,,,
668,07/19/19 01:50:10 PM,,,,Logged,,Logged
