"","DateTime","Flux_1","Temp_C_1","CO2_Soil_1","CO2_Soil_STD_1","CO2_ATM_1","CO2_ATM_STD_1","Mode_1","Flux_2","Temp_C_2","CO2_Soil_2","CO2_Soil_STD_2","CO2_ATM_2","CO2_ATM_STD_2","Mode_2"
"195",2019-07-13 07:30:00,2.2,12.7,438.87,7.941,313.69,6.894,1.74739,0.1,13.1,82.11,2.011,77.21,0.732,0
"196",2019-07-13 07:45:00,2.27,13,436.22,5.888,307.59,8.325,1.74709,0.07,13.5,80.82,1.424,77.23,3.696,0
"197",2019-07-13 08:00:00,2.1,13.4,430.22,6.175,310.78,4.321,1.74764,0.14,13.9,81.3,5.23,74.13,1.6,0
"198",2019-07-13 08:15:00,2.21,13.7,431.92,4.978,306.71,5.875,1.7481,0.11,14.2,79.59,1.173,74.06,1.851,0
"199",2019-07-13 08:30:00,2.11,13.9,429.72,7.029,310.18,5.722,1.74822,0.08,14.5,78.66,2.698,74.51,2.49,0
"200",2019-07-13 08:45:00,2.06,14.3,424.29,6.988,307.38,8.221,1.74826,0.13,15,79.71,2.264,72.95,2.557,0
"201",2019-07-13 09:00:00,2.04,14.7,421.78,3.511,305.95,6.845,1.7486,0.13,15.5,77.9,3.136,71.51,2.373,0
"202",2019-07-13 09:15:00,2,14.9,420.5,4.752,307.2,3.605,1.74893,0.06,15.7,75.29,3.981,72.23,1.698,0
"203",2019-07-13 09:30:00,2,15.2,413.62,3.099,300.25,4.819,1.74897,0.15,16,75.8,3.413,68.11,2.266,0
"204",2019-07-13 09:45:00,1.89,15.6,409.95,6.497,302.59,5.719,1.74939,0.1,16.5,73.72,2.28,68.78,4.18,0
"205",2019-07-13 10:00:00,1.85,16,410.74,8.075,305.77,5,1.74968,0.09,16.7,75.44,2.039,71.1,1.746,0
"206",2019-07-13 10:15:00,1.83,16,406.25,7.181,302.51,6.77,1.7496,0.08,16.7,77.9,4.358,73.67,3.396,0
"207",2019-07-13 10:30:00,1.82,16.2,404.83,5.456,301.4,5.689,1.74989,0.13,16.9,76.59,1.011,69.93,3.1,0
"208",2019-07-13 10:45:00,1.75,16.6,399.44,6.346,299.88,5.577,1.7501,0.07,17.3,73.67,2.323,70.23,1.097,0
"209",2019-07-13 11:00:00,1.78,17.8,395.01,6.493,293.79,6.018,1.75055,0.15,18.7,68.32,2.068,60.65,1.516,0
"210",2019-07-13 11:15:00,1.63,18.2,392.13,3.882,299.81,6.362,1.75105,0.12,19.4,72.77,5.248,66.64,1.799,0
"211",2019-07-13 11:30:00,1.52,18.1,385.19,5.578,299.09,5.75,1.75089,0.11,19.1,74.65,1.968,69.03,2.47,0
"212",2019-07-13 11:45:00,1.48,17.9,379.05,3.47,294.91,3.779,1.75089,0.14,18.8,71.32,1.558,64.37,2.618,0
"213",2019-07-13 12:00:00,1.54,18.6,378.51,4.776,291.16,5.039,1.75139,0.13,19.8,69.07,1.169,62.4,2.881,0
"214",2019-07-13 12:15:00,1.45,18.7,377.98,2.103,295.71,5.616,1.75155,0.15,20.1,71.99,2.321,64.17,2.13,0
"215",2019-07-13 12:30:00,1.44,19.1,374.73,6.831,292.99,5.838,1.75197,0.06,20.7,65.45,2.697,62.46,0.737,0
"216",2019-07-13 12:45:00,1.41,19.3,372.13,4.289,291.93,4.3,1.75214,0.17,21,68.58,1.496,59.79,1.538,0
"217",2019-07-13 13:00:00,1.43,19,372.95,2.279,291.82,3.484,1.7518,0.09,20.5,62.01,1.958,57.22,2.036,0
"218",2019-07-13 13:15:00,1.4,19.2,370.39,7.52,291.16,3.798,1.7521,0.18,20.7,64.4,3.688,55.18,2.596,0
"219",2019-07-13 13:30:00,1.41,19.1,371.55,5.175,291.21,4.753,1.75235,0.09,20.4,64.62,2.556,60.04,2.142,0
"220",2019-07-13 13:45:00,1.44,19.6,366.17,3.29,284.42,6.061,1.75239,0.08,21.1,53.54,2.731,49.28,2.478,0
"221",2019-07-13 14:00:00,1.39,19.8,366.44,4.798,287.52,5.498,1.75276,0.13,21.5,59.51,2.405,53.08,2.743,0
"222",2019-07-13 14:15:00,1.29,19.8,363.11,6.657,290.01,3.414,1.75268,0.08,21.5,65.4,2.37,61.55,2.629,0
"223",2019-07-13 14:30:00,1.16,19.2,356.6,3.14,290.92,3.558,1.75193,0.07,20.6,63.32,2.802,59.85,2.336,0
"224",2019-07-13 14:45:00,1.24,19,358.49,4.728,287.87,5.375,1.75201,0.09,20.3,61.86,3.671,57.17,4.232,0
"225",2019-07-13 15:00:00,1.3,19,359.52,3.325,285.65,4.579,1.75235,0.12,20.5,62.47,2.795,56.55,3.564,0
"226",2019-07-13 15:15:00,1.24,19.5,361.08,5.579,290.47,2.776,1.75239,0.06,21.2,65.98,1.448,62.76,3.535,0
"227",2019-07-13 15:30:00,1.12,19.7,355.64,4.015,291.91,5.505,1.75235,0.17,21.4,73.09,5.266,64.71,0.765,0
"228",2019-07-13 15:45:00,1.19,19.8,359.3,4.815,291.52,4.344,1.75264,0.07,21.4,68.35,2.986,64.94,1.205,0
"229",2019-07-13 16:00:00,1.23,19.5,359.73,6.197,289.69,3.837,1.75247,0.07,21.1,69.28,3.512,65.94,2.057,0
"230",2019-07-13 16:15:00,1.27,19.1,361.85,6.633,289.81,2.156,1.75185,0.13,20.5,71.66,2.74,64.91,2.098,0
"231",2019-07-13 16:30:00,1.24,18.4,361.86,4.397,291.36,5.437,1.75118,0.09,19.5,69.07,1.543,64.61,3.899,0
"232",2019-07-13 16:45:00,1.25,17.8,361.66,5.763,290.62,2.24,1.75055,0.07,18.7,68.58,2.124,64.83,1.343,0
"233",2019-07-13 17:00:00,1.25,17.1,362.02,5.205,290.88,4.673,1.74997,0.09,17.9,68.36,2.772,63.56,3.015,0
"234",2019-07-13 17:15:00,1.21,16.5,363.95,3.824,295.29,4.426,1.74943,0.03,17.2,68.53,1.683,66.84,2.951,0
"235",2019-07-13 17:30:00,1.28,16,369.16,4.417,296.49,3.759,1.74897,0.07,16.6,71.35,3.454,67.59,1.986,0
"236",2019-07-13 17:45:00,1.3,15.6,371.18,4.217,297.62,5.468,1.74876,0.14,16.1,74.27,3.121,66.99,3.464,0
"237",2019-07-13 18:00:00,1.34,15,374.7,4.357,298.73,3.728,1.7481,0.13,15.4,74.78,2.28,68.28,1.793,0
"238",2019-07-13 18:15:00,1.41,14.6,379.71,3.95,299.91,3.353,1.74764,0.09,15,74.57,1.492,69.9,2.326,0
"239",2019-07-13 18:30:00,1.44,14.3,382.95,5.913,300.99,3.356,1.74789,0.15,14.6,76.22,1.426,68.81,2.705,0
"240",2019-07-13 18:45:00,1.47,14.1,384.75,7.233,301.39,4.442,1.74751,0.09,14.4,74.68,2.161,70.23,3.234,0
"241",2019-07-13 19:00:00,1.55,13.9,389.27,5.524,301.11,5.163,1.74768,0.04,14.1,72.47,3.147,70.53,1.924,0
"242",2019-07-13 19:15:00,1.6,13.8,394.73,5.4,303.96,5.81,1.74755,0.11,14,74.18,4.248,68.71,3.388,0
"243",2019-07-13 19:30:00,1.67,13.6,399.62,5.857,304.78,5.074,1.74755,0.19,13.9,80.1,2.559,70.7,1.177,0
"244",2019-07-13 19:45:00,1.63,13.5,399.07,6.723,306.68,5.902,1.7473,0.16,13.7,81.93,3.033,73.76,0.938,0
"245",2019-07-13 20:00:00,1.76,13.4,404.44,7.063,304.46,4.839,1.74755,0.15,13.6,81.47,1.863,73.74,1.688,0
"246",2019-07-13 20:15:00,1.79,13.3,409.74,4.937,308.19,6.154,1.74722,0.12,13.6,81.67,3.332,75.49,2.838,0
"247",2019-07-13 20:30:00,1.84,13.3,412.33,7.278,308.13,6.287,1.74714,0.11,13.6,82.36,3.946,76.66,2.14,0
"248",2019-07-13 20:45:00,1.88,13.3,415.57,4.083,308.68,5.681,1.74734,0.16,13.6,83.54,1.556,75.68,2.837,0
"249",2019-07-13 21:00:00,1.91,13.3,417.66,5.159,308.97,5.771,1.74743,0.09,13.6,82.44,1.73,77.7,2.885,0
"250",2019-07-13 21:15:00,1.88,13.2,415.85,5.199,308.84,4.604,1.74747,0.15,13.5,82.68,2.82,75.05,2.528,0
"251",2019-07-13 21:30:00,1.88,13.2,418.03,7.357,311.11,7.393,1.74764,0.17,13.4,83.81,1.692,75.24,2.018,0
"252",2019-07-13 21:45:00,1.95,13.1,422.14,6.07,311.15,4.96,1.7473,0.11,13.4,83.74,1.815,78.28,1.749,0
"253",2019-07-13 22:00:00,2.01,13.1,421.12,6.567,307.05,6.164,1.74743,0.15,13.4,84.17,2.076,76.51,2.975,0
"254",2019-07-13 22:15:00,1.98,13,422.06,5.816,309.65,6.68,1.7476,0.14,13.3,84.56,2.674,77.65,3.736,0
"255",2019-07-13 22:30:00,2.06,13,425.78,8.386,308.74,6.708,1.74739,0.11,13.3,83.21,4.226,77.4,2.647,0
"256",2019-07-13 22:45:00,2.06,13,428.29,7.83,311.16,7.097,1.7476,0.13,13.3,85.19,2.457,78.57,2.272,0
"257",2019-07-13 23:00:00,2.2,13,435.26,7.917,310.3,7.448,1.74718,0.12,13.3,85.04,2.171,79.18,1.032,0
"258",2019-07-13 23:15:00,2.13,12.9,433.01,8.786,312.22,7.225,1.74751,0.1,13.3,86.78,3.438,81.72,1.393,0
"259",2019-07-13 23:30:00,2.14,12.9,435.36,9.82,313.94,4.676,1.74739,0.21,13.3,87.4,4.433,76.88,2.074,0
"260",2019-07-13 23:45:00,2.03,12.9,428.02,7.231,312.91,5.738,1.74709,0.17,13.2,85,2.362,76.16,3.387,0
"261",2019-07-14 00:00:00,2.09,12.8,429.25,4.616,310.34,6.76,1.74693,0.12,13.1,83.32,1.917,77.16,3.434,0
"262",2019-07-14 00:15:00,2.12,12.7,429.49,6.994,309.25,7.447,1.74672,0.1,12.9,83.68,5.019,78.57,1.639,0
"263",2019-07-14 00:30:00,2.04,12.5,427.46,6.579,311.55,8.037,1.7466,0.21,12.8,86.04,3.802,75.58,2.732,0
"264",2019-07-14 00:45:00,2.03,12.4,428.78,6.599,313.53,4.079,1.7468,0.23,12.6,85.4,3.057,73.89,1.681,0
"265",2019-07-14 01:00:00,2.03,12.2,426.04,8.079,310.56,6.843,1.7463,0.17,12.4,84.99,3.036,76.37,1.198,0
"266",2019-07-14 01:15:00,2.03,12.1,426.31,8.999,310.79,5.78,1.74626,0.12,12.3,83.88,1.591,77.92,1.397,0
"267",2019-07-14 01:30:00,2.03,12,425.37,5.801,310.38,4.994,1.74622,0.16,12.3,85.44,3.308,77.19,1.234,0
"268",2019-07-14 01:45:00,2.12,12,431.62,4.813,311.1,4.287,1.74655,0.17,12.3,85.29,2.684,76.66,1.476,0
"269",2019-07-14 02:00:00,2.11,12.1,432.52,7.577,312.68,6.442,1.74634,0.19,12.3,90.32,3.213,80.79,2.166,0
"270",2019-07-14 02:15:00,2.23,12.1,437.89,7.378,311.29,6.462,1.74697,0.2,12.4,89.03,1.474,78.96,1.792,0
"271",2019-07-14 02:30:00,2.22,12.2,438.71,5.926,312.71,7.23,1.74693,0.18,12.4,87.06,3.371,77.92,2.827,0
"272",2019-07-14 02:45:00,2.3,12.2,443.16,7.92,312.39,6.905,1.74689,0.11,12.5,85.03,2.278,79.59,2.489,0
"273",2019-07-14 03:00:00,2.3,12.3,443.26,6.637,312.81,4.581,1.74693,0.16,12.5,87.79,2.734,79.76,1.44,0
"274",2019-07-14 03:15:00,2.26,12.4,445.17,5.216,317.05,6.06,1.74701,0.18,12.6,87.08,3.28,77.86,1.198,0
"275",2019-07-14 03:30:00,2.32,12.5,446.53,10.172,314.65,6.584,1.7473,0.2,12.7,91.07,1.739,80.97,1.731,0
"276",2019-07-14 03:45:00,2.35,12.5,447.56,6.091,314.08,6.574,1.74722,0.22,12.8,91.41,1.42,80.25,2.526,0
"277",2019-07-14 04:00:00,2.33,12.6,448.7,5.55,316.25,6.506,1.74718,0.16,12.9,91.1,2.316,83.15,2.367,0
"278",2019-07-14 04:15:00,2.29,12.6,444.08,5.731,314.3,6.193,1.74739,0.2,12.9,91.42,2.128,81.31,4.054,0
"279",2019-07-14 04:30:00,2.18,12.7,439.2,5.072,315.28,7.691,1.74734,0.18,12.9,93.04,2.121,83.78,2.15,0
"280",2019-07-14 04:45:00,2.11,12.7,437.51,8.512,317.5,5.384,1.74734,0.21,12.9,92.4,2.942,81.68,2.369,0
"281",2019-07-14 05:00:00,2.08,12.6,429.83,7.185,311.56,4.998,1.74718,0.2,12.9,91.12,2.643,80.75,2.711,0
"282",2019-07-14 05:15:00,2.05,12.5,429.95,4.806,313.57,8.316,1.74726,0.17,12.8,89.15,3.24,80.62,1.671,0
"283",2019-07-14 05:30:00,2.05,12.5,429.45,7.319,312.9,4.741,1.74701,0.17,12.8,89.52,2.673,81.05,1.519,0
"284",2019-07-14 05:45:00,2.07,12.5,431.05,4.202,313.4,4.696,1.74718,0.27,12.8,93.31,2.978,79.6,2.643,0
"285",2019-07-14 06:00:00,2.03,12.4,428.07,8.469,312.59,7.151,1.74714,0.2,12.7,91.26,3.226,81.01,3.77,0
"286",2019-07-14 06:15:00,1.99,12.4,424.74,7.135,311.95,5.732,1.74693,0.23,12.7,93.52,2.708,82.03,2.794,0
"287",2019-07-14 06:30:00,1.98,12.4,424.31,7.192,311.89,3.764,1.74709,0.33,12.7,97.79,2.94,80.96,2.118,0
"288",2019-07-14 06:45:00,1.99,12.5,426.23,8.67,313.13,5.303,1.74709,0.34,12.8,100,1.223,83.01,1.336,0
"289",2019-07-14 07:00:00,2.07,12.6,430.18,6.476,312.48,8.882,1.74709,0.28,12.9,96.39,2.735,82.26,2.215,0
"290",2019-07-14 07:15:00,2.07,12.8,431.37,6.492,313.58,6.542,1.7476,0.31,13.2,98.32,4.849,82.54,3.078,0
"291",2019-07-14 07:30:00,2.04,13,429.79,6.062,313.97,3.941,1.7476,0.38,13.4,99.71,1.762,80.69,2.812,0
"292",2019-07-14 07:45:00,1.95,13.2,424.23,5.059,313.76,6.231,1.74768,0.3,13.6,96.57,3.759,81.4,1.63,0
"293",2019-07-14 08:00:00,1.87,13.2,416.39,5.707,310.45,5.033,1.74789,0.33,13.7,98.03,1.995,81.3,2.577,0
"294",2019-07-14 08:15:00,1.68,13.3,400.93,5.824,305.31,4.928,1.74801,0.31,14,95.25,4.066,79.48,2.583,0
"295",2019-07-14 08:30:00,1.62,13.3,402.19,6.832,310.22,6.045,1.74822,0.29,14.1,92.06,3.309,77.31,2.81,0
"296",2019-07-14 08:45:00,1.54,13.3,396.25,4.952,308.54,6.361,1.74801,0.27,14,91.81,3.854,78.14,1.676,0
"297",2019-07-14 09:00:00,1.49,13.2,387.79,7.239,303.09,5.342,1.74768,0.37,14,96.07,3.127,77.09,2.227,0
"298",2019-07-14 09:15:00,1.46,12.9,385.82,3.719,302.83,6.652,1.74772,0.35,13.8,98.98,4.893,81.5,2.569,0
"299",2019-07-14 09:30:00,1.37,12.9,380.67,3.556,302.73,4.248,1.7478,0.4,13.9,99.61,4.209,79.57,2.204,0
"300",2019-07-14 09:45:00,1.48,13.5,388.88,5.751,305.12,4.228,1.74805,0.48,14.5,103.15,3.786,79.07,3.481,0
"301",2019-07-14 10:00:00,1.44,13.8,385.47,4.799,303.83,5.953,1.74859,0.64,14.7,110.86,3.493,78.47,2.059,0
"302",2019-07-14 10:15:00,1.29,13.9,376.63,3.166,303.22,4.456,1.74826,0.82,14.8,120.32,2.991,79.02,3.621,0
"303",2019-07-14 10:30:00,1.53,14.1,387.59,6.461,300.54,3.794,1.7486,0.93,15.1,131.54,6.085,84.31,2.099,0
"304",2019-07-14 10:45:00,1.5,14.7,388.32,5.606,302.9,3.106,1.74922,1.24,15.7,140.25,3.912,77.54,4.486,0
"305",2019-07-14 11:00:00,1.37,15,381.58,3.229,303.64,3.872,1.74885,1.34,15.8,146.32,7.936,78.58,3.506,0
"306",2019-07-14 11:15:00,1.44,15.2,382.62,7.827,300.8,5.596,1.74951,2.6,16,234.69,14.549,102.8,4.345,0
"307",2019-07-14 11:30:00,1.64,15,394.34,5.867,301.07,4.487,1.74897,1.33,16.1,351.13,4.008,283.89,4.605,0
"308",2019-07-14 11:45:00,1.54,15.2,380.98,6.596,293.72,4.1,1.74918,0.24,16.5,349.39,3.192,337.26,1.8,0
"309",2019-07-14 12:00:00,1.74,15.4,397.64,6.451,298.93,4.957,1.74972,0.08,17,359.57,2.847,355.43,2.214,0
"310",2019-07-14 12:15:00,1.95,15.7,410.98,3.827,300.01,4.922,1.7496,0.13,17.4,374.98,4.908,368.54,2.93,0
"311",2019-07-14 12:30:00,1.9,15.8,408.75,6.69,301.02,5.252,1.74989,0,17.6,370.22,5.263,370.46,5.134,0
"312",2019-07-14 12:45:00,1.54,15.9,391.29,7.302,303.57,3.924,1.74989,0.09,17.6,372.74,1.895,368,4.185,0
"313",2019-07-14 13:00:00,1.56,15.8,391.18,3.948,302.68,6.283,1.7498,-0.02,17.4,366.45,2.995,367.61,2.121,0
"314",2019-07-14 13:15:00,1.19,15.6,369.1,3.254,301.59,6.545,1.74993,-0.19,17.3,346.89,6.055,356.55,1.598,0
"315",2019-07-14 13:30:00,1.11,15.4,365.09,2.273,301.9,2.207,1.7498,-0.09,17.3,340.66,3.204,345.11,3.952,0
"316",2019-07-14 13:45:00,1.1,15.3,361.98,4.059,299.31,3.837,1.74968,-0.03,17.1,339.16,3.981,340.59,2.977,0
"317",2019-07-14 14:00:00,0.96,15.1,356.74,4.094,302.11,3.443,1.7493,-0.03,17,338.76,3.875,340.49,4.05,0
"318",2019-07-14 14:15:00,0.8,15,347.1,2.009,301.48,2.511,1.74901,0.05,16.9,352.43,2.276,349.86,2.612,0
"319",2019-07-14 14:30:00,0.81,14.9,346.02,2.299,300.06,5.274,1.74935,-0.01,16.8,349.43,4.574,349.78,3.182,0
"320",2019-07-14 14:45:00,0.94,14.9,355.77,2.392,302.4,4.179,1.74955,-0.06,16.8,343.97,3.39,346.85,3.707,0
"321",2019-07-14 15:00:00,1.06,15.4,362.1,5.732,301.93,4.916,1.75026,-0.09,16.9,338.73,4.748,343.24,2.391,0
"322",2019-07-14 15:15:00,1.26,15.4,376.95,5.57,305.38,5.091,1.74976,0.02,16.9,337.07,0.8,336.14,3.481,0
"323",2019-07-14 15:30:00,1.64,15.1,396.99,6.457,303.96,3.988,1.74951,-0.05,16.8,331.8,1.263,334.36,3.561,0
"324",2019-07-14 15:45:00,2.01,15,417.54,7.958,303.64,5.601,1.74939,-0.06,16.8,325.45,2.201,328.64,3.344,0
"325",2019-07-14 16:00:00,2.32,14.7,438.73,7.255,306.92,5.48,1.74918,-0.01,16.7,323.82,0.936,324.56,3.682,0
"326",2019-07-14 16:15:00,2.43,14.5,447.55,9.57,309.74,6.497,1.74905,0.05,16.6,323.32,3.686,320.98,5.632,0
"327",2019-07-14 16:30:00,2.33,14.3,439.07,7.418,306.53,5.816,1.7488,-0.01,16.6,319.58,3.252,319.93,2.263,0
"328",2019-07-14 16:45:00,2.32,14.1,442.19,7.698,310.5,6.543,1.74868,-0.08,16.5,316.39,5.004,320.23,1.139,0
"329",2019-07-14 17:00:00,1.93,14,421.01,5.032,311.17,8.271,1.74851,0.03,16.5,318.94,1.261,317.19,1.373,0
"330",2019-07-14 17:15:00,1.71,13.8,403.16,4.578,306.18,5.512,1.74785,-0.01,16.4,318.85,1.705,319.5,2.77,0
"331",2019-07-14 17:30:00,1.49,13.6,389.23,4.669,304.46,6.816,1.74789,0.06,16.3,319.02,1.991,315.98,1.895,0
"332",2019-07-14 17:45:00,1.7,13.4,400.01,3.645,303.45,5.105,1.74793,0.06,16.1,323.47,2.361,320.57,2.362,0
"333",2019-07-14 18:00:00,2.12,13.1,424.91,6.601,304.8,4.083,1.7476,0.04,16,323.37,3.648,321.19,4.857,0
"334",2019-07-14 18:15:00,2.38,12.8,444.21,5.7,308.96,6.94,1.74689,0.04,15.8,326.33,4.459,324.46,2.006,0
"335",2019-07-14 18:30:00,2.47,12.7,453.64,5.491,313.59,7.28,1.74709,0.15,15.7,336.8,2.553,329.29,2.88,0
"336",2019-07-14 18:45:00,2.58,12.6,459.94,8.405,313.63,6.861,1.74709,0.13,15.6,342.61,2.641,335.82,3.441,0
"337",2019-07-14 19:00:00,2.54,12.7,460.65,5.931,316.32,8.385,1.7473,0.08,15.5,349.51,3.343,345.44,2.966,0
"338",2019-07-14 19:15:00,2.36,12.7,449.68,9.069,315.5,7.15,1.74726,0,15.4,354.83,1.89,354.62,2.963,0
"339",2019-07-14 19:30:00,2.38,12.6,449.76,7.821,314.86,5.014,1.74709,0.08,15.3,361.58,3.871,357.36,2.702,0
"340",2019-07-14 19:45:00,2.39,12.6,451.7,10.512,316.03,5.997,1.74764,0.11,15.2,367.28,3.307,361.86,2.876,0
"341",2019-07-14 20:00:00,2.28,12.6,448.31,8.683,318.81,7.047,1.74726,0.09,15.2,371.87,1.968,367.36,3.069,0
"342",2019-07-14 20:15:00,2.39,12.6,448.54,7.6,312.99,5.843,1.74743,0.01,15.1,376.57,4.03,376.03,3.815,0
"343",2019-07-14 20:30:00,2.31,12.7,445.48,7.705,314.32,6.628,1.74764,0.04,15.1,383.62,2.304,381.84,4.628,0
"344",2019-07-14 20:45:00,2.28,12.7,444.13,4.438,314.64,6.819,1.7473,0.03,15,386.38,1.609,384.67,2.494,0
"345",2019-07-14 21:00:00,2.18,12.7,438.93,7.589,314.96,7.92,1.7473,0.13,14.9,392.07,1.966,385.57,3.121,0
"346",2019-07-14 21:15:00,2.35,12.7,446.82,8.069,313.14,5.176,1.74743,0.11,14.9,396.77,3.218,391.35,3.377,0
"347",2019-07-14 21:30:00,2.3,12.6,447.75,8.327,317.41,5.252,1.74747,0.13,14.8,401.77,1.202,395.24,1.247,0
"348",2019-07-14 21:45:00,2.39,12.7,451.28,6.901,315.48,5.751,1.74734,0.06,14.8,401.61,3.237,398.65,1.968,0
"349",2019-07-14 22:00:00,2.27,12.6,443.93,8.778,314.87,6.502,1.74772,0.01,14.7,400.47,3.128,399.81,1.374,0
"350",2019-07-14 22:15:00,2.34,12.5,447.42,9.275,314.81,4.733,1.74726,0.08,14.7,404.57,2.379,400.48,2.418,0
"351",2019-07-14 22:30:00,2.3,12.5,446.68,7.83,315.92,9.496,1.74743,0.07,14.6,404.57,2.54,400.99,2.438,0
"352",2019-07-14 22:45:00,2.35,12.4,449.21,7.719,315.98,6.53,1.74709,0.11,14.5,409.46,2.955,403.83,1.077,0
"353",2019-07-14 23:00:00,2.43,12.3,454.24,9.236,316.07,5.708,1.74709,-0.02,14.4,409.68,1.77,410.52,1.229,0
"354",2019-07-14 23:15:00,2.42,12.2,453.73,7.826,316.26,6.676,1.74726,-0.01,14.4,409.35,3.761,409.83,3.846,0
"355",2019-07-14 23:30:00,2.37,12.3,452.42,5.258,317.84,7.033,1.74726,0.01,14.4,412.16,2.822,411.68,2.889,0
"356",2019-07-14 23:45:00,2.51,12.3,457.75,8.741,315.38,6.427,1.74714,0.1,14.4,415.97,3.216,411.11,1.075,0
"357",2019-07-15 00:00:00,2.37,12.3,448.59,6.199,314.24,8.577,1.7473,0.04,14.3,416.13,5.12,414.06,3,0
"358",2019-07-15 00:15:00,2.41,12.3,452.61,5.681,315.66,9.851,1.74701,0.13,14.3,422.73,3.642,416.38,4.169,0
"359",2019-07-15 00:30:00,2.52,12.3,461.01,8.705,317.85,7.846,1.7473,0.11,14.3,422.22,1.875,416.71,3.618,0
"360",2019-07-15 00:45:00,2.42,12.3,454.11,7.795,316.7,6.372,1.74726,0.05,14.2,423.89,3.401,421.35,1.515,0
"361",2019-07-15 01:15:00,2.57,11.9,456.4,9.11,310.32,4.097,1.74651,0.07,14.1,421.06,1.822,417.67,2.252,0
"362",2019-07-15 01:30:00,2.51,11.8,458.12,9.33,315.82,7.966,1.7466,0.07,14,422.7,1.674,419.29,2.612,0
"363",2019-07-15 01:45:00,2.54,11.9,459.6,9.191,315.4,7.744,1.74655,0.08,14.1,425.35,2.993,421.54,2.408,0
"364",2019-07-15 02:00:00,2.53,12,458.67,8.91,314.75,5.835,1.74668,-0.02,14.1,424.22,3.148,425.27,3.166,0
"365",2019-07-15 02:15:00,2.49,12,459.41,9.494,317.84,5.979,1.74701,0.04,14,425.89,2.196,423.78,1.461,0
"366",2019-07-15 02:30:00,2.52,12,456.78,6.764,313.65,8.369,1.74701,0.09,14,426.69,2.474,422.26,1.77,0
"367",2019-07-15 02:45:00,2.48,12,455.69,4.422,314.68,5.482,1.74693,0.11,14,434.88,3.331,429.12,2.805,0
"368",2019-07-15 03:00:00,2.55,12.1,459.28,5.222,314.73,8.656,1.74685,0.06,14,435.54,1.847,432.51,1.826,0
"369",2019-07-15 03:15:00,2.51,11.9,458.38,11.199,315.86,6.863,1.74668,0.02,13.9,436.49,3.367,435.58,4.533,0
"370",2019-07-15 03:30:00,2.5,11.6,457.55,8.784,315.7,9.881,1.7463,0,13.8,431.27,1.109,431.37,2.645,0
"371",2019-07-15 03:45:00,2.55,11.6,460.28,6.855,315.32,7.284,1.74622,0.11,13.8,434.83,4.685,429.22,3.795,0
"372",2019-07-15 04:00:00,2.61,11.7,461.86,8.967,313.68,8.764,1.74647,0,13.9,434.73,4.079,434.9,3.794,0
"373",2019-07-15 04:15:00,2.76,11.8,474.53,6.177,317.74,9.151,1.74685,0.01,13.9,435.48,0.79,435.08,2.988,0
"374",2019-07-15 04:30:00,2.81,11.9,477.13,11.272,317.66,8.733,1.74697,0.07,13.9,442.89,3.467,439.25,3.48,0
"375",2019-07-15 04:45:00,3.1,12,492.99,9.872,316.96,6.6,1.74709,-0.02,13.9,447.67,3.161,448.69,3.008,0
"376",2019-07-15 05:00:00,3.32,11.9,506.38,11.053,318.12,8.252,1.74689,-0.01,13.8,449.07,2.167,449.58,3.564,0
"377",2019-07-15 05:15:00,3.72,11.7,534.18,9.442,323,8.018,1.74647,0.08,13.8,455.79,1.778,451.72,4.057,0
"378",2019-07-15 05:30:00,3.86,11.6,546.92,11.368,327.68,12.564,1.74664,-0.02,13.8,456.51,2.039,457.42,2.232,0
"379",2019-07-15 05:45:00,4.05,11.5,555.21,14.402,325.32,9.468,1.7463,-0.08,13.8,456.51,5.356,460.33,2.571,0
"380",2019-07-15 06:00:00,3.87,11.4,545.71,11.66,325.96,11.149,1.74622,0.01,13.7,458.2,2.793,457.7,4.401,0
"381",2019-07-15 06:15:00,3.85,11.4,546.83,11.953,328.28,10.157,1.74634,0.09,13.7,461.53,1.915,457.17,1.777,0
"382",2019-07-15 06:30:00,3.91,11.5,551.68,13.729,329.73,11.692,1.74651,-0.02,13.7,459.03,3.439,460.23,2.485,0
"383",2019-07-15 06:45:00,3.83,11.6,542.87,11.491,325.17,11.269,1.7468,0.02,13.8,459.11,2.82,458.18,2.19,0
"384",2019-07-15 07:00:00,3.8,11.7,542.71,12.64,327.18,11.908,1.74672,-0.04,13.8,453.73,2.126,455.71,1.911,0
"385",2019-07-15 07:15:00,3.68,11.9,536.8,11.481,327.94,11.067,1.74726,-0.04,13.8,448.76,3.99,450.63,3.206,0
"386",2019-07-15 07:30:00,3.5,12.1,524.03,8.337,325.56,10.763,1.74726,-0.09,13.9,440.57,3.304,445.18,3,0
"387",2019-07-15 07:45:00,3.43,12.2,521.07,9.198,326.17,11.139,1.74747,-0.08,13.9,434.61,2.075,438.41,2.608,0
"388",2019-07-15 08:00:00,3.44,12.5,521.33,9.79,326.19,11.617,1.74739,-0.02,14,429.39,2.415,430.5,2.321,0
"389",2019-07-15 08:15:00,3.4,12.8,512.36,10.392,319.13,10.075,1.74785,-0.16,14.2,414.67,3.44,422.63,3.889,0
"390",2019-07-15 08:30:00,3.2,12.9,502.3,12.796,320.79,10.729,1.7483,-0.16,14.2,401.57,1.349,409.72,3.824,0
