DateTime,Discharge_m3s,Level_m,DO_mgL,WaterTemp_c,AirPres_kPa,AirTemp_c
7/22/2019 2:00,0.010735249,0.224572936,4.89,6.061111111,62.4858,5.911
7/22/2019 2:15,0.010757633,0.225847586,4.86,6.022222222,62.4841,5.911
7/22/2019 2:30,0.010727798,0.226867306,4.84,5.977777778,62.4822,5.911
7/22/2019 2:45,0.010698045,0.221911466,4.83,5.938888889,62.4756,5.911
7/22/2019 3:00,0.010757633,0.226092318,4.8,5.922222222,62.4606,5.911
7/22/2019 3:15,0.010565176,0.223920315,4.78,5.877777778,62.462,5.912
7/22/2019 3:30,0.010521254,0.220300309,4.76,5.861111111,62.455,5.913
7/22/2019 3:45,0.010492074,0.223451244,4.73,5.822222222,62.4738,5.913
7/22/2019 4:00,0.010448456,0.2232473,4.71,5.8,62.4635,5.914
7/22/2019 4:15,0.010462975,0.221381212,4.69,5.777777778,62.4726,5.914
7/22/2019 4:30,0.010383369,0.22025952,4.68,5.738888889,62.4446,5.915
7/22/2019 4:45,0.010340202,0.221411804,4.68,5.7,62.435,5.915
7/22/2019 5:00,0.010354571,0.222329552,4.68,5.661111111,62.4285,5.917
7/22/2019 5:15,0.010390581,0.221513776,4.7,5.622222222,62.4157,5.917
7/22/2019 5:30,0.010405019,0.225317331,4.71,5.6,62.4006,5.918
7/22/2019 5:45,0.010462975,0.224114062,4.7,5.561111111,62.4005,5.919
7/22/2019 6:00,0.010390581,0.220524647,4.7,5.522222222,62.3859,5.92
7/22/2019 6:15,0.010383369,0.223053553,4.7,5.477777778,62.3616,5.92
7/22/2019 6:30,0.010441204,0.221615748,4.74,5.438888889,62.3483,5.921
7/22/2019 6:45,0.010325854,0.220810169,4.76,5.4,62.3371,5.922
7/22/2019 7:00,0.010275789,0.219433547,4.77,5.4,62.3158,5.923
7/22/2019 7:15,0.010297216,0.223155525,4.81,5.4,62.3339,5.924
7/22/2019 7:30,0.010405019,0.221218057,4.91,5.438888889,62.3315,5.925
7/22/2019 7:45,0.010361763,0.222676256,5,5.477777778,62.3218,5.926
7/22/2019 8:00,0.010455713,0.223981498,5.11,5.522222222,62.3259,5.927
7/22/2019 8:15,0.010455713,0.223481835,5.22,5.561111111,62.3211,5.929
7/22/2019 8:30,0.010506654,0.223369666,5.32,5.622222222,62.329,5.929
7/22/2019 8:45,0.010698045,0.223379863,5.48,5.738888889,62.3444,5.931
7/22/2019 9:00,0.010945994,0.224063076,5.61,5.961111111,62.3511,5.931
7/22/2019 9:15,0.010945994,0.22765249,5.72,6.1,62.3595,5.932
7/22/2019 9:30,0.011230837,0.229029112,5.85,6.277777778,62.3628,5.933
7/22/2019 9:45,0.011379977,0.23078303,5.96,6.461111111,62.3629,5.933
7/22/2019 10:00,0.011539105,0.235167826,6.06,6.638888889,62.3722,5.932
7/22/2019 10:15,0.011822954,0.235769461,6.16,6.8,62.3693,5.932
7/22/2019 10:30,0.011963332,0.233862585,6.23,7,62.3751,5.931
7/22/2019 10:45,0.012172803,0.242499613,6.31,7.161111111,62.3794,5.932
7/22/2019 11:00,0.012147474,0.237146083,6.37,7.3,62.3929,5.933
7/22/2019 11:15,0.012181258,0.241439104,6.44,7.477777778,62.3978,5.934
7/22/2019 11:30,0.012274649,0.239369073,6.5,7.677777778,62.4019,5.936
7/22/2019 11:45,0.012274649,0.237686535,6.53,7.838888889,62.4285,5.938
7/22/2019 12:00,0.012343018,0.242591388,6.57,7.977777778,62.4301,5.94
7/22/2019 12:15,0.012105376,0.242397641,6.62,8.1,62.4421,5.941
7/22/2019 12:30,0.012343018,0.244722603,6.65,8.3,62.4493,5.943
7/22/2019 12:45,0.01236017,0.23835955,6.69,8.477777778,62.4593,5.943
7/22/2019 13:00,0.012446288,0.242040739,6.7,8.622222222,62.473,5.947
7/22/2019 13:15,0.012480903,0.245212068,6.72,8.8,62.4977,5.949
7/22/2019 13:30,0.012524307,0.24301967,6.71,8.838888889,62.5036,5.951
7/22/2019 13:45,0.012567861,0.239134537,6.74,8.961111111,62.5065,5.952
7/22/2019 14:00,0.012463583,0.237839493,6.79,9.2,62.5092,5.954
7/22/2019 14:15,0.012576591,0.239542425,6.77,9.438888889,62.5012,5.955
7/22/2019 14:30,0.012524307,0.243917024,6.73,9.622222222,62.4951,5.956
7/22/2019 14:45,0.012343018,0.244539053,6.74,9.677777778,62.4931,5.957
7/22/2019 15:00,0.011254255,0.244069982,6.76,10.02222222,62.4763,5.957
7/22/2019 15:15,0.011207468,0.239756566,6.71,10.13888889,62.4833,5.958
7/22/2019 15:30,0.011191916,0.241245358,6.69,10.1,62.4746,5.959
7/22/2019 15:45,0.011309086,0.240388793,6.68,10.02222222,62.474,5.959
7/22/2019 16:00,0.011467224,0.240674314,6.65,9.961111111,62.4671,5.959
7/22/2019 16:15,0.011523093,0.242540402,6.61,9.877777778,62.4615,5.959
7/22/2019 16:30,0.01143542,0.239501636,6.54,9.777777778,62.4554,5.959
7/22/2019 16:45,0.011364185,0.240103271,6.48,9.638888889,62.4486,5.96
7/22/2019 17:00,0.011269894,0.238328958,6.45,9.538888889,62.4441,5.96
7/22/2019 17:15,0.011223042,0.234586586,6.38,9.4,62.4347,5.96
7/22/2019 17:30,0.011199689,0.23682997,6.32,9.261111111,62.43,5.959
7/22/2019 17:45,0.011176385,0.231425454,6.26,9.138888889,62.4228,5.959
7/22/2019 18:00,0.011137653,0.234474417,6.18,9,62.4045,5.96
7/22/2019 18:15,0.011091351,0.231823145,6.09,8.877777778,62.3885,5.96
7/22/2019 18:30,0.011083652,0.229967254,5.98,8.761111111,62.3895,5.96
7/22/2019 18:45,0.01106059,0.232363596,5.89,8.638888889,62.3805,5.96
7/22/2019 19:00,0.01098406,0.230395537,5.79,8.522222222,62.3668,5.961
7/22/2019 19:15,0.010991689,0.230905397,5.71,8.4,62.3645,5.961
7/22/2019 19:30,0.011045241,0.227968603,5.64,8.3,62.3691,5.959
7/22/2019 19:45,0.010945994,0.225704825,5.57,8.2,62.3554,5.958
7/22/2019 20:00,0.010991689,0.22554167,5.51,8.1,62.3402,5.958
7/22/2019 20:15,0.010930805,0.222778228,5.45,8.022222222,62.3371,5.956
7/22/2019 20:30,0.010885363,0.223655188,5.38,7.938888889,62.3324,5.955
7/22/2019 20:45,0.010915636,0.220310506,5.33,7.877777778,62.3312,5.954
7/22/2019 21:00,0.01090806,0.223655188,5.26,7.8,62.3494,5.953
7/22/2019 21:15,0.010892923,0.220626619,5.22,7.738888889,62.3656,5.953
7/22/2019 21:30,0.010885363,0.219984196,5.17,7.661111111,62.3769,5.952
7/22/2019 21:45,0.011160876,0.223430849,5.2,7.538888889,62.3762,5.951
7/22/2019 22:00,0.011603378,0.232628724,5.25,7.422222222,62.3856,5.951
7/22/2019 22:15,0.012283174,0.244467673,5.34,7.322222222,62.4005,5.951
7/22/2019 22:30,0.01289491,0.247363678,5.43,7.2,62.4158,5.95
7/22/2019 22:45,0.012877016,0.245589365,5.36,7.138888889,62.4208,5.95
7/22/2019 23:00,0.013038959,0.249821203,5.3,7.122222222,62.4392,5.95
7/22/2019 23:15,0.013331904,0.249158385,5.26,7.061111111,62.4444,5.95
7/22/2019 23:30,0.013359702,0.25205439,5.19,7.022222222,62.4515,5.951
7/22/2019 23:45,0.013508944,0.249474498,5.13,6.977777778,62.4714,5.951
7/23/2019 0:00,0.013537112,0.247934721,5.09,6.922222222,62.4741,5.952
7/23/2019 0:15,0.013850861,0.25372673,5.04,6.877777778,62.4967,5.952
7/23/2019 0:30,0.013928011,0.255552029,4.99,6.838888889,62.5098,5.953
7/23/2019 0:45,0.013908683,0.252686616,4.96,6.777777778,62.5056,5.953
7/23/2019 1:00,0.013947365,0.251585318,4.94,6.738888889,62.5191,5.954
7/23/2019 1:15,0.01389903,0.254879014,4.91,6.7,62.5323,5.955
7/23/2019 1:30,0.013966746,0.252472475,4.89,6.638888889,62.5503,5.956
7/23/2019 1:45,0.013774139,0.253828702,4.88,6.6,62.5426,5.957
7/23/2019 2:00,0.013688335,0.246619282,4.85,6.538888889,62.5402,5.957
7/23/2019 2:15,0.013650372,0.251911629,4.83,6.5,62.5536,5.958
7/23/2019 2:30,0.013490198,0.250473824,4.81,6.438888889,62.5496,5.959
7/23/2019 2:45,0.01327648,0.252727405,4.8,6.377777778,62.55,5.96
7/23/2019 3:00,0.013129806,0.250973486,4.79,6.338888889,62.5507,5.961
7/23/2019 3:15,0.012957735,0.249260357,4.78,6.3,62.5535,5.962
7/23/2019 3:30,0.01289491,0.24371308,4.76,6.238888889,62.5444,5.964
7/23/2019 3:45,0.012877016,0.244957138,4.76,6.177777778,62.5613,5.965
7/23/2019 4:00,0.012585326,0.250331063,4.76,6.138888889,62.5583,5.967
7/23/2019 4:15,0.012429017,0.245222266,4.76,6.077777778,62.5411,5.968
7/23/2019 4:30,0.012317335,0.245252857,4.76,6.038888889,62.5282,5.97
7/23/2019 4:45,0.012181258,0.243101248,4.76,6,62.5115,5.971
7/23/2019 5:00,0.012147474,0.241286146,4.76,5.961111111,62.4971,5.972
7/23/2019 5:15,0.011971641,0.239144734,4.75,5.922222222,62.4753,5.974
7/23/2019 5:30,0.011905328,0.238675663,4.74,5.877777778,62.4529,5.976
7/23/2019 5:45,0.011773803,0.234494811,4.73,5.838888889,62.4554,5.977
7/23/2019 6:00,0.011905328,0.240694709,4.73,5.8,62.4485,5.979
7/23/2019 6:15,0.011839383,0.242805529,4.73,5.761111111,62.4244,5.98
7/23/2019 6:30,0.011692338,0.236544448,4.74,5.722222222,62.4142,5.981
7/23/2019 6:45,0.011611437,0.234362248,4.74,5.677777778,62.4166,5.982
7/23/2019 7:00,0.011611437,0.236330307,4.75,5.638888889,62.41,5.982
7/23/2019 7:15,0.011523093,0.235106643,4.78,5.622222222,62.3979,5.984
7/23/2019 7:30,0.011523093,0.236095772,4.83,5.622222222,62.3967,5.985
7/23/2019 7:45,0.011451311,0.240613131,4.94,5.661111111,62.3765,5.986
7/23/2019 8:00,0.011459265,0.233485288,5.03,5.677777778,62.3804,5.988
7/23/2019 8:15,0.011619502,0.239032565,5.14,5.722222222,62.3805,5.988
7/23/2019 8:30,0.011864069,0.243682488,5.34,5.761111111,62.3812,5.99
7/23/2019 8:45,0.011905328,0.244284123,5.48,5.8,62.3794,5.991
7/23/2019 9:00,0.012181258,0.237696732,5.64,5.838888889,62.3925,5.993
7/23/2019 9:15,0.012725917,0.247241311,5.83,5.838888889,62.398,5.994
7/23/2019 9:30,0.013313403,0.255980312,6.01,5.838888889,62.4084,5.995
7/23/2019 9:45,0.013822041,0.257683244,6.15,5.877777778,62.401,5.996
7/23/2019 10:00,0.014310312,0.255919128,6.26,5.938888889,62.3947,5.997
7/23/2019 10:15,0.014682703,0.260273333,6.38,5.977777778,62.4051,5.996
7/23/2019 10:30,0.01528605,0.265942976,6.47,6.038888889,62.4053,5.998
7/23/2019 10:45,0.015782145,0.266799541,6.54,6.138888889,62.4184,5.999
7/23/2019 11:00,0.01689339,0.27233662,6.66,6.3,62.4235,6.001
7/23/2019 11:15,0.017248962,0.275660908,6.74,6.738888889,62.4403,6.001
7/23/2019 11:30,0.018196231,0.277129304,6.8,7.022222222,62.4326,6.002
7/23/2019 11:45,0.019436927,0.279097364,6.83,7.238888889,62.4529,6.004
7/23/2019 12:00,0.018520116,0.284603852,6.83,7.238888889,62.4803,6.007
7/23/2019 12:15,0.019755908,0.29437277,6.87,7.222222222,62.4852,6.008
7/23/2019 12:30,0.019673491,0.293740543,6.62,8.777777778,62.5038,6.011
7/23/2019 12:45,0.018984639,0.288350303,6.94,7.622222222,62.5193,6.012
7/23/2019 13:00,0.0187159,0.286194207,7,7.638888889,62.5601,6.014
7/23/2019 13:15,0.018538857,0.28475681,7.02,7.9,62.5592,6.015
7/23/2019 13:30,0.018299166,0.28278875,7.06,8.1,62.557,6.014
7/23/2019 13:45,0.018750054,0.28646994,7.08,8.322222222,62.5767,6.006
7/23/2019 14:00,0.019072656,0.289049831,7.08,8.538888889,62.5608,5.993
7/23/2019 14:15,0.019240572,0.290375467,7.08,8.7,62.5674,5.979
7/23/2019 14:30,0.019111275,0.289355747,7.08,8.761111111,62.5572,5.962
7/23/2019 14:45,0.018483938,0.284308133,7.08,8.761111111,62.5668,5.949
7/23/2019 15:00,0.018568882,0.285001543,7.07,8.8,62.5533,5.94
7/23/2019 15:15,0.018718474,0.28621501,7.05,8.738888889,62.5452,5.934
7/23/2019 15:30,0.019115141,0.289386339,7.03,8.677777778,62.5645,5.932
7/23/2019 15:45,0.018426696,0.283839062,7.03,8.622222222,62.5574,5.927
7/23/2019 16:00,0.018526361,0.284654838,7.01,8.561111111,62.5456,5.923
7/23/2019 16:15,0.018327567,0.283023286,6.99,8.5,62.5355,5.92
7/23/2019 16:30,0.017716396,0.277894094,6.96,8.461111111,62.5204,5.919
7/23/2019 16:45,0.018058921,0.280790099,6.91,8.4,62.5776,10.356
7/23/2019 17:00,0.018021213,0.280473986,6.87,8.338888889,62.5086,13.431
7/23/2019 17:15,0.018112578,0.281238776,6.82,8.238888889,62.4917,13.056
7/23/2019 17:30,0.017380368,0.27499809,6.77,8.161111111,62.5036,8.324
7/23/2019 17:45,0.017046115,0.272061296,6.71,8.061111111,62.4728,6.839
7/23/2019 18:00,0.016621626,0.268247543,6.63,7.961111111,62.4461,6.388
7/23/2019 18:15,0.016950983,0.271214928,6.54,7.861111111,62.4416,6.213
7/23/2019 18:30,0.016650791,0.26851267,6.46,7.738888889,62.4398,6.134
7/23/2019 18:45,0.0164588,0.266758752,6.36,7.638888889,62.4243,6.093
7/23/2019 19:00,0.016002472,0.26250652,6.25,7.538888889,62.409,6.07
7/23/2019 19:15,0.01606951,0.263138746,6.15,7.461111111,62.3951,6.055
7/23/2019 19:30,0.015618709,0.258835528,6.07,7.377777778,62.3937,6.045
7/23/2019 19:45,0.015409498,0.256796088,6,7.322222222,62.4014,6.038
7/23/2019 20:00,0.015360742,0.256316819,5.91,7.238888889,62.3965,6.033
7/23/2019 20:15,0.015149878,0.254226393,5.84,7.177777778,62.3896,6.029
7/23/2019 20:30,0.015068377,0.253410617,5.77,7.122222222,62.3908,6.025
7/23/2019 20:45,0.015854261,0.261099306,5.76,7.022222222,62.3826,6.023
7/23/2019 21:00,0.015631351,0.258957894,5.74,6.938888889,62.3938,6.021
7/23/2019 21:15,0.015918531,0.261711138,5.71,6.861111111,62.4033,6.019
7/23/2019 21:30,0.015847848,0.261038123,5.66,6.822222222,62.4036,6.018
7/23/2019 21:45,0.015788121,0.26046708,5.63,6.761111111,62.4066,6.017
7/23/2019 22:00,0.015712719,0.259743078,5.59,6.7,62.4206,6.016
7/23/2019 22:15,0.016008947,0.262567703,5.54,6.661111111,62.4362,6.015
7/23/2019 22:30,0.016076012,0.263199929,5.5,6.622222222,62.4452,6.015
7/23/2019 22:45,0.016067343,0.263118352,5.47,6.561111111,62.4581,6.014
7/23/2019 23:00,0.016086855,0.263301901,5.46,6.5,62.4645,6.014
7/23/2019 23:15,0.016249289,0.264821284,5.45,6.438888889,62.4742,6.014
7/23/2019 23:30,0.016547821,0.267574528,5.43,6.377777778,62.4709,6.014
7/23/2019 23:45,0.016412255,0.26633047,5.38,6.338888889,62.4961,6.014
7/24/2019 0:00,0.016190232,0.264270635,5.34,6.277777778,62.5009,6.015
7/24/2019 0:15,0.01631076,0.265392327,5.31,6.238888889,62.5052,6.015
7/24/2019 0:30,0.016554517,0.267635711,5.32,6.177777778,62.528,6.016
7/24/2019 0:45,0.01646657,0.266830132,5.32,6.122222222,62.5397,6.017
7/24/2019 1:00,0.016700263,0.268961347,5.3,6.061111111,62.5509,6.017
7/24/2019 1:15,0.016560099,0.267686697,5.32,6.022222222,62.5617,6.016
7/24/2019 1:30,0.016745366,0.269369235,5.31,5.961111111,62.5659,6.017
7/24/2019 1:45,0.016640689,0.268420896,5.29,5.922222222,62.5753,6.016
7/24/2019 2:00,0.016626109,0.268288332,5.25,5.877777778,62.574,6.016
7/24/2019 2:15,0.016760051,0.269501799,5.23,5.861111111,62.5667,6.017
7/24/2019 2:30,0.016958986,0.271286309,5.22,5.822222222,62.571,6.02
7/24/2019 2:45,0.01646768,0.26684033,5.2,5.777777778,62.5663,6.021
7/24/2019 3:00,0.016824589,0.270083039,5.19,5.761111111,62.5642,6.023
7/24/2019 3:15,0.016881407,0.270592899,5.16,5.738888889,62.5628,6.025
7/24/2019 3:30,0.01686093,0.27040935,5.13,5.7,62.5634,6.026
7/24/2019 3:45,0.016488791,0.267034076,5.11,5.677777778,62.5602,6.028
7/24/2019 4:00,0.016725055,0.269185686,5.1,5.661111111,62.5534,6.029
7/24/2019 4:15,0.016411149,0.266320272,5.09,5.638888889,62.5466,6.027
7/24/2019 4:30,0.01648101,0.266962696,5.09,5.622222222,62.5492,6.023
7/24/2019 4:45,0.016219733,0.26454596,5.1,5.577777778,62.5418,6.027
7/24/2019 5:00,0.016306362,0.265351538,5.09,5.561111111,62.5305,6.012
7/24/2019 5:15,0.016271216,0.265025228,5.08,5.522222222,62.5178,6.01
7/24/2019 5:30,0.01642554,0.266452836,5.07,5.5,62.5064,6.02
7/24/2019 5:45,0.016363636,0.265881793,5.07,5.477777778,62.4939,6.026
7/24/2019 6:00,0.016144447,0.263842353,5.08,5.461111111,62.4797,6.03
7/24/2019 6:15,0.016217546,0.264525565,5.1,5.422222222,62.4733,6.031
7/24/2019 6:30,0.015977674,0.262271984,5.1,5.4,62.4654,6.034
7/24/2019 6:45,0.016081433,0.263250915,5.1,5.377777778,62.461,6.035
7/24/2019 7:00,0.01625148,0.264841678,5.13,5.361111111,62.4556,6.033
7/24/2019 7:15,0.016168413,0.264066691,5.17,5.361111111,62.4471,6.036
7/24/2019 7:30,0.016160784,0.263995311,5.26,5.361111111,62.4423,6.038
7/24/2019 7:45,0.016207708,0.26443379,5.36,5.377777778,62.4333,6.039
7/24/2019 8:00,0.016320662,0.265484102,5.48,5.377777778,62.4338,6.04
7/24/2019 8:15,0.01633167,0.265586074,5.61,5.4,62.4455,6.042
7/24/2019 8:30,0.016533322,0.267441964,5.72,5.461111111,62.4434,6.042
7/24/2019 8:45,0.016619384,0.268227149,5.83,5.538888889,62.4454,6.043
7/24/2019 9:00,0.016366946,0.265912384,5.92,5.661111111,62.4386,6.043
7/24/2019 9:15,0.016567917,0.267758078,6.03,5.777777778,62.4449,6.044
7/24/2019 9:30,0.017004788,0.271694197,6.13,5.922222222,62.4473,6.044
7/24/2019 9:45,0.017078327,0.272346818,6.23,5.977777778,62.4519,6.041
7/24/2019 10:00,0.017189234,0.273325749,6.35,6.038888889,62.4531,6.042
7/24/2019 10:15,0.017208948,0.273499101,6.44,6.122222222,62.4614,6.043
7/24/2019 10:30,0.017575997,0.276690825,6.52,6.222222222,62.4646,6.043
7/24/2019 10:45,0.017835053,0.278903617,6.61,6.322222222,62.4743,6.044
7/24/2019 11:00,0.018535107,0.284726218,6.68,6.422222222,62.4781,6.029
7/24/2019 11:15,0.018586419,0.285144304,6.75,6.561111111,62.4864,6.036
7/24/2019 11:30,0.019072656,0.289049831,6.82,6.7,62.506,6.04
7/24/2019 11:45,0.019411276,0.2917113,6.86,6.8,62.5242,6.041
7/24/2019 12:00,0.019853389,0.295117165,6.93,6.9,62.5323,6.042
7/24/2019 12:15,0.021067056,0.304090701,6.97,7.077777778,62.5334,6.042
7/24/2019 12:30,0.023318699,0.319447684,7.01,7.222222222,62.5463,6.044
7/24/2019 12:45,0.023665589,0.321680871,7.05,7.3,62.5542,6.045
7/24/2019 13:00,0.024602794,0.327554458,7.09,7.377777778,62.5701,6.047
7/24/2019 13:15,0.026249774,0.337353968,7.13,7.661111111,62.5827,6.048
7/24/2019 13:30,0.027018346,0.341718369,7.15,7.877777778,62.5722,6.049
7/24/2019 13:45,0.027270923,0.343125583,7.21,8.277777778,62.581,6.048
7/24/2019 14:00,0.027339043,0.343502879,7.18,8.738888889,62.5797,6.048
7/24/2019 14:15,0.028772656,0.351232357,7.18,8.877777778,62.5927,6.042
7/24/2019 14:30,0.026085684,0.336405628,7.18,9.061111111,62.5856,6.023
7/24/2019 14:45,0.024913291,0.329451138,7.15,9.1,62.5856,6.002
7/24/2019 15:00,0.024160575,0.324811412,7.16,9.161111111,62.5811,5.985
7/24/2019 15:15,0.024251975,0.325382455,7.13,9.1,62.5783,5.971
7/24/2019 15:30,0.024163833,0.324831806,7.09,9,62.5664,5.96
7/24/2019 15:45,0.023468547,0.320416418,7.11,8.977777778,62.5565,5.955
7/24/2019 16:00,0.022891841,0.316653652,7.11,9.138888889,62.5489,5.948
7/24/2019 16:15,0.023406914,0.320018728,7.09,9.277777778,62.5414,5.943
7/24/2019 16:30,0.022822487,0.316194778,7.06,9.338888889,62.5365,5.941
7/24/2019 16:45,0.022757947,0.315766495,7.01,9.238888889,62.5273,5.942
7/24/2019 17:00,0.022311246,0.312768518,7.03,9.2,62.5165,5.941
7/24/2019 17:15,0.022064399,0.31108598,7.01,9.238888889,62.509,5.943
7/24/2019 17:30,0.022195709,0.311983334,7,9.238888889,62.4945,5.951
7/24/2019 17:45,0.022062912,0.311075783,6.92,9.138888889,62.4735,5.955
7/24/2019 18:00,0.021297,0.30573245,6.82,8.961111111,62.4787,5.976
7/24/2019 18:15,0.020385138,0.299114468,6.71,8.761111111,62.4676,5.975
7/24/2019 18:30,0.019731945,0.29418922,6.6,8.561111111,62.456,5.981
7/24/2019 18:45,0.019846697,0.295066179,6.49,8.377777778,62.4494,5.985
7/24/2019 19:00,0.019467638,0.29214978,6.37,8.177777778,62.435,5.992
7/24/2019 19:15,0.018947042,0.288050506,6.26,7.961111111,62.4328,5.994
7/24/2019 19:30,0.019090668,0.289192592,6.15,7.722222222,62.4227,5.997
7/24/2019 19:45,0.018356012,0.283257822,6.07,7.5,62.4098,5.998
7/24/2019 20:00,0.017856713,0.279087167,5.98,7.3,62.3841,6
7/24/2019 20:15,0.017823032,0.278801645,5.91,7.1,62.3779,6.003
7/24/2019 20:30,0.017553494,0.276497078,5.84,6.922222222,62.397,6.004
7/24/2019 20:45,0.016908747,0.270837632,5.77,6.777777778,62.403,6.005
7/24/2019 21:00,0.016919011,0.270929407,5.71,6.722222222,62.3862,6.006
7/24/2019 21:15,0.016865478,0.270450138,5.64,6.677777778,62.3952,6.007
7/24/2019 21:30,0.017234495,0.27372344,5.58,6.638888889,62.4115,6.009
7/24/2019 21:45,0.01712907,0.272795494,5.52,6.6,62.4262,6.008
7/24/2019 22:00,0.016866616,0.270460336,5.47,6.538888889,62.4449,6.008
7/24/2019 22:15,0.01689621,0.270725463,5.43,6.477777778,62.4527,6.008
7/24/2019 22:30,0.016629473,0.268318924,5.37,6.461111111,62.4483,6.008
7/24/2019 22:45,0.016445488,0.266636386,5.32,6.4,62.4607,6.008
7/24/2019 23:00,0.016623867,0.268267938,5.28,6.361111111,62.4671,6.008
7/24/2019 23:15,0.016305262,0.265341341,5.24,6.322222222,62.467,6.007
7/24/2019 23:30,0.016534437,0.267452162,5.19,6.277777778,62.4673,6.004
7/24/2019 23:45,0.016488791,0.267034076,5.15,6.238888889,62.474,5.999
7/25/2019 0:00,0.016583564,0.267900838,5.12,6.177777778,62.4794,5.995
7/25/2019 0:15,0.016577974,0.267849852,5.09,6.122222222,62.4808,5.991
7/25/2019 0:30,0.016134653,0.263750578,5.07,6.077777778,62.5001,5.988
7/25/2019 0:45,0.016139005,0.263791367,5.04,6.038888889,62.5133,5.984
7/25/2019 1:00,0.016336075,0.265626863,5.02,5.977777778,62.5185,5.986
7/25/2019 1:15,0.015967981,0.262180209,4.99,5.938888889,62.5328,5.991
7/25/2019 1:30,0.015845711,0.261017728,4.96,5.9,62.5446,5.995
7/25/2019 1:45,0.015935714,0.261874293,4.93,5.877777778,62.554,5.998
7/25/2019 2:00,0.015721197,0.259824656,4.91,5.822222222,62.5413,6.001
7/25/2019 2:15,0.015958294,0.262088434,4.9,5.8,62.5462,6.004
7/25/2019 2:30,0.01579025,0.260487474,4.89,5.761111111,62.5408,6.007
7/25/2019 2:45,0.015718017,0.259794064,4.9,5.7,62.544,6.009
7/25/2019 3:00,0.015733922,0.259947022,4.88,5.677777778,62.5265,6.011
7/25/2019 3:15,0.015657723,0.259212824,4.86,5.661111111,62.5316,6.014
7/25/2019 3:30,0.015536781,0.258040146,4.86,5.622222222,62.519,6.016
7/25/2019 3:45,0.0157106,0.259722684,4.87,5.577777778,62.519,6.018
7/25/2019 4:00,0.015658779,0.259223021,4.85,5.538888889,62.5099,6.02
7/25/2019 4:15,0.01588315,0.26137463,4.85,5.522222222,62.4952,6.021
7/25/2019 4:30,0.015907801,0.261609166,4.84,5.477777778,62.4844,6.023
7/25/2019 4:45,0.015992764,0.262414745,4.83,5.438888889,62.4807,6.024
7/25/2019 5:00,0.015791315,0.260497671,4.81,5.4,62.4501,6.026
7/25/2019 5:15,0.015989529,0.262384153,4.81,5.377777778,62.4557,6.028
7/25/2019 5:30,0.015620815,0.258855922,4.83,5.338888889,62.4477,6.029
7/25/2019 5:45,0.015696835,0.25959012,4.83,5.3,62.4344,6.031
7/25/2019 6:00,0.015625029,0.258896711,4.83,5.261111111,62.4242,6.033
7/25/2019 6:15,0.015371102,0.256418791,4.83,5.222222222,62.4106,6.034
7/25/2019 6:30,0.015743473,0.260038797,4.83,5.2,62.3947,6.036
7/25/2019 6:45,0.015320401,0.255919128,4.84,5.177777778,62.38,6.036
7/25/2019 7:00,0.01552945,0.257968766,4.88,5.161111111,62.3796,6.038
7/25/2019 7:15,0.015545164,0.258121724,4.92,5.138888889,62.377,6.04
7/25/2019 7:30,0.0157106,0.259722684,4.97,5.138888889,62.3781,6.041
7/25/2019 7:45,0.015502249,0.257703638,5.06,5.161111111,62.3664,6.041
7/25/2019 8:00,0.015494933,0.257632258,5.16,5.177777778,62.3685,6.044
7/25/2019 8:15,0.015580842,0.258468428,5.33,5.222222222,62.3757,6.046
7/25/2019 8:30,0.015723317,0.25984505,5.45,5.322222222,62.3758,6.047
7/25/2019 8:45,0.015712719,0.259743078,5.55,5.4,62.3814,6.046
7/25/2019 9:00,0.015749844,0.26009998,5.65,5.477777778,62.3842,6.048
7/25/2019 9:15,0.015568241,0.258346062,5.74,5.6,62.3806,6.049
7/25/2019 9:30,0.016003551,0.262516717,5.87,5.722222222,62.385,6.05
7/25/2019 9:45,0.016392348,0.26614692,5.98,5.838888889,62.3804,6.052
7/25/2019 10:00,0.016614903,0.26818636,6.12,5.938888889,62.3891,6.053
7/25/2019 10:15,0.01662723,0.268298529,6.23,6.1,62.4068,6.054
7/25/2019 10:30,0.017028883,0.271908338,6.31,6.238888889,62.4114,6.055
7/25/2019 10:45,0.016476565,0.266921907,6.4,6.4,62.4215,6.056
7/25/2019 11:00,0.01748616,0.275915838,6.48,6.661111111,62.4363,6.057
7/25/2019 11:15,0.017314865,0.274427046,6.54,6.9,62.443,6.058
7/25/2019 11:30,0.01769968,0.277751334,6.62,7.122222222,62.4517,6.06
7/25/2019 11:45,0.017677019,0.277557587,6.68,7.477777778,62.4607,6.061
7/25/2019 12:00,0.017351095,0.27474316,6.71,7.722222222,62.4743,6.062
7/25/2019 12:15,0.017691328,0.277679953,6.73,7.8,62.4863,6.064
7/25/2019 12:30,0.018091828,0.281065424,6.72,7.777777778,62.4817,6.066
7/25/2019 12:45,0.017516842,0.276180965,6.75,7.761111111,62.4911,6.068
7/25/2019 13:00,0.018177421,0.281779228,6.8,7.777777778,62.4855,6.07
7/25/2019 13:15,0.018518868,0.284593655,6.86,7.922222222,62.4949,6.072
7/25/2019 13:30,0.017568888,0.276629642,6.88,8.061111111,62.5223,6.069
7/25/2019 13:45,0.01789649,0.279423674,6.9,8.261111111,62.5343,6.073
