"Plot Title: EC1"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °F (LGR S/N: 20636125, SEN S/N: 20636125)","Coupler Detached (LGR S/N: 20636125)","Coupler Attached (LGR S/N: 20636125)","Host Connected (LGR S/N: 20636125)","Stopped (LGR S/N: 20636125)","End Of File (LGR S/N: 20636125)"
453,07/21/19 03:45:00 AM,7.0,42.17,,,,,
454,07/21/19 04:00:00 AM,7.0,42.10,,,,,
455,07/21/19 04:15:00 AM,7.0,42.03,,,,,
456,07/21/19 04:30:00 AM,7.0,41.95,,,,,
457,07/21/19 04:45:00 AM,7.0,41.90,,,,,
458,07/21/19 05:00:00 AM,7.0,41.85,,,,,
459,07/21/19 05:15:00 AM,7.0,41.81,,,,,
460,07/21/19 05:30:00 AM,7.0,41.79,,,,,
461,07/21/19 05:45:00 AM,6.6,41.72,,,,,
462,07/21/19 06:00:00 AM,7.0,41.67,,,,,
463,07/21/19 06:15:00 AM,7.0,41.61,,,,,
464,07/21/19 06:30:00 AM,7.0,41.59,,,,,
465,07/21/19 06:45:00 AM,7.0,41.54,,,,,
466,07/21/19 07:00:00 AM,7.0,41.52,,,,,
467,07/21/19 07:15:00 AM,7.0,41.52,,,,,
468,07/21/19 07:30:00 AM,7.0,41.54,,,,,
469,07/21/19 07:45:00 AM,7.0,41.61,,,,,
470,07/21/19 08:00:00 AM,7.0,41.68,,,,,
471,07/21/19 08:15:00 AM,7.0,41.81,,,,,
472,07/21/19 08:30:00 AM,7.0,41.90,,,,,
473,07/21/19 08:45:00 AM,7.0,42.06,,,,,
474,07/21/19 09:00:00 AM,7.0,42.40,,,,,
475,07/21/19 09:15:00 AM,7.0,42.76,,,,,
476,07/21/19 09:30:00 AM,6.6,43.14,,,,,
477,07/21/19 09:45:00 AM,7.0,43.56,,,,,
478,07/21/19 10:00:00 AM,6.6,44.01,,,,,
479,07/21/19 10:15:00 AM,6.6,44.26,,,,,
480,07/21/19 10:30:00 AM,7.0,44.69,,,,,
481,07/21/19 10:45:00 AM,7.0,45.14,,,,,
482,07/21/19 11:00:00 AM,7.0,45.52,,,,,
483,07/21/19 11:15:00 AM,7.0,45.93,,,,,
484,07/21/19 11:30:00 AM,7.0,46.35,,,,,
485,07/21/19 11:45:00 AM,7.0,46.67,,,,,
486,07/21/19 12:00:00 PM,7.0,46.87,,,,,
487,07/21/19 12:15:00 PM,6.6,46.83,,,,,
488,07/21/19 12:30:00 PM,6.6,46.94,,,,,
489,07/21/19 12:45:00 PM,6.6,47.08,,,,,
490,07/21/19 01:00:00 PM,6.6,47.35,,,,,
491,07/21/19 01:15:00 PM,6.6,47.86,,,,,
492,07/21/19 01:30:00 PM,7.3,48.16,,,,,
493,07/21/19 01:45:00 PM,7.3,48.63,,,,,
494,07/21/19 02:00:00 PM,6.9,49.24,,,,,
495,07/21/19 02:15:00 PM,6.6,49.95,,,,,
496,07/21/19 02:30:00 PM,6.9,50.22,,,,,
497,07/21/19 02:45:00 PM,6.6,50.76,,,,,
498,07/21/19 03:00:00 PM,6.9,50.50,,,,,
499,07/21/19 03:15:00 PM,6.6,50.72,,,,,
500,07/21/19 03:30:00 PM,6.6,50.63,,,,,
501,07/21/19 03:45:00 PM,6.6,50.36,,,,,
502,07/21/19 04:00:00 PM,6.6,50.13,,,,,
503,07/21/19 04:15:00 PM,6.9,50.13,,,,,
504,07/21/19 04:30:00 PM,6.6,49.84,,,,,
505,07/21/19 04:45:00 PM,6.6,49.69,,,,,
506,07/21/19 05:00:00 PM,6.6,49.48,,,,,
507,07/21/19 05:15:00 PM,6.6,49.39,,,,,
508,07/21/19 05:30:00 PM,7.3,49.15,,,,,
509,07/21/19 05:45:00 PM,6.6,48.81,,,,,
510,07/21/19 06:00:00 PM,6.6,48.51,,,,,
511,07/21/19 06:15:00 PM,6.6,48.20,,,,,
512,07/21/19 06:30:00 PM,6.6,47.91,,,,,
513,07/21/19 06:45:00 PM,6.6,47.61,,,,,
514,07/21/19 07:00:00 PM,6.6,47.34,,,,,
515,07/21/19 07:15:00 PM,6.6,47.08,,,,,
516,07/21/19 07:30:00 PM,6.6,46.83,,,,,
517,07/21/19 07:45:00 PM,6.6,46.60,,,,,
518,07/21/19 08:00:00 PM,6.6,46.35,,,,,
519,07/21/19 08:15:00 PM,6.6,46.13,,,,,
520,07/21/19 08:30:00 PM,6.6,45.91,,,,,
521,07/21/19 08:45:00 PM,6.6,45.72,,,,,
522,07/21/19 09:00:00 PM,7.0,45.52,,,,,
523,07/21/19 09:15:00 PM,7.0,45.39,,,,,
524,07/21/19 09:30:00 PM,7.0,45.21,,,,,
525,07/21/19 09:45:00 PM,7.0,45.07,,,,,
526,07/21/19 10:00:00 PM,7.0,44.89,,,,,
527,07/21/19 10:15:00 PM,7.0,44.74,,,,,
528,07/21/19 10:30:00 PM,7.0,44.64,,,,,
529,07/21/19 10:45:00 PM,7.0,44.46,,,,,
530,07/21/19 11:00:00 PM,6.6,44.33,,,,,
531,07/21/19 11:15:00 PM,7.0,44.22,,,,,
532,07/21/19 11:30:00 PM,7.0,44.08,,,,,
533,07/21/19 11:45:00 PM,7.0,44.01,,,,,
534,07/22/19 12:00:00 AM,7.0,43.93,,,,,
535,07/22/19 12:15:00 AM,7.0,43.81,,,,,
536,07/22/19 12:30:00 AM,7.0,43.72,,,,,
537,07/22/19 12:45:00 AM,7.0,43.63,,,,,
538,07/22/19 01:00:00 AM,7.0,43.52,,,,,
539,07/22/19 01:15:00 AM,7.0,43.48,,,,,
540,07/22/19 01:30:00 AM,7.0,43.36,,,,,
541,07/22/19 01:45:00 AM,6.6,43.29,,,,,
542,07/22/19 02:00:00 AM,7.0,43.23,,,,,
543,07/22/19 02:15:00 AM,7.0,43.16,,,,,
544,07/22/19 02:30:00 AM,7.0,43.09,,,,,
545,07/22/19 02:45:00 AM,7.0,43.00,,,,,
546,07/22/19 03:00:00 AM,7.0,42.94,,,,,
547,07/22/19 03:15:00 AM,7.0,42.87,,,,,
548,07/22/19 03:30:00 AM,7.0,42.85,,,,,
549,07/22/19 03:45:00 AM,7.0,42.80,,,,,
550,07/22/19 04:00:00 AM,7.0,42.76,,,,,
551,07/22/19 04:15:00 AM,7.0,42.75,,,,,
552,07/22/19 04:30:00 AM,7.0,42.64,,,,,
553,07/22/19 04:45:00 AM,7.0,42.57,,,,,
554,07/22/19 05:00:00 AM,7.0,42.53,,,,,
555,07/22/19 05:15:00 AM,7.0,42.42,,,,,
556,07/22/19 05:30:00 AM,7.0,42.39,,,,,
557,07/22/19 05:45:00 AM,7.0,42.33,,,,,
558,07/22/19 06:00:00 AM,7.0,42.26,,,,,
559,07/22/19 06:15:00 AM,7.0,42.19,,,,,
560,07/22/19 06:30:00 AM,7.0,42.12,,,,,
561,07/22/19 06:45:00 AM,7.0,42.06,,,,,
562,07/22/19 07:00:00 AM,7.0,42.04,,,,,
563,07/22/19 07:15:00 AM,7.0,42.06,,,,,
564,07/22/19 07:30:00 AM,6.6,42.17,,,,,
565,07/22/19 07:45:00 AM,7.0,42.24,,,,,
566,07/22/19 08:00:00 AM,7.0,42.31,,,,,
567,07/22/19 08:15:00 AM,7.0,42.40,,,,,
568,07/22/19 08:30:00 AM,7.0,42.53,,,,,
569,07/22/19 08:45:00 AM,7.0,42.87,,,,,
570,07/22/19 09:00:00 AM,7.0,43.21,,,,,
571,07/22/19 09:15:00 AM,7.0,43.48,,,,,
572,07/22/19 09:30:00 AM,7.0,43.81,,,,,
573,07/22/19 09:45:00 AM,7.0,44.17,,,,,
574,07/22/19 10:00:00 AM,7.0,44.38,,,,,
575,07/22/19 10:15:00 AM,7.0,44.83,,,,,
576,07/22/19 10:30:00 AM,7.0,45.10,,,,,
577,07/22/19 10:45:00 AM,7.0,45.34,,,,,
578,07/22/19 11:00:00 AM,7.0,45.63,,,,,
579,07/22/19 11:15:00 AM,7.0,45.91,,,,,
580,07/22/19 11:30:00 AM,7.0,46.31,,,,,
581,07/22/19 11:45:00 AM,7.0,46.58,,,,,
582,07/22/19 12:00:00 PM,7.0,46.80,,,,,
583,07/22/19 12:15:00 PM,7.0,47.05,,,,,
584,07/22/19 12:30:00 PM,7.0,47.43,,,,,
585,07/22/19 12:45:00 PM,6.6,47.75,,,,,
586,07/22/19 01:00:00 PM,7.0,48.04,,,,,
587,07/22/19 01:15:00 PM,7.0,48.29,,,,,
588,07/22/19 01:30:00 PM,6.6,48.22,,,,,
589,07/22/19 01:45:00 PM,6.6,48.63,,,,,
590,07/22/19 02:00:00 PM,6.9,49.15,,,,,
591,07/22/19 02:15:00 PM,6.9,49.53,,,,,
592,07/22/19 02:30:00 PM,6.9,49.60,,,,,
593,07/22/19 02:45:00 PM,6.9,49.96,,,,,
594,07/22/19 03:00:00 PM,6.9,50.65,,,,,
595,07/22/19 03:15:00 PM,6.6,50.54,,,,,
596,07/22/19 03:30:00 PM,6.9,50.43,,,,,
597,07/22/19 03:45:00 PM,6.6,50.27,,,,,
598,07/22/19 03:55:56 PM,,,,Logged,,,
599,07/22/19 03:59:22 PM,,,,,Logged,,
600,07/22/19 04:00:00 PM,4.0,49.26,,,,,
601,07/22/19 04:02:13 PM,,,Logged,,,,
602,07/22/19 04:15:00 PM,6.9,50.00,,,,,
603,07/22/19 04:30:00 PM,6.9,49.80,,,,,
604,07/22/19 04:45:00 PM,6.9,49.59,,,,,
605,07/22/19 05:00:00 PM,6.9,49.37,,,,,
606,07/22/19 05:15:00 PM,7.0,49.12,,,,,
607,07/22/19 05:30:00 PM,7.0,48.88,,,,,
608,07/22/19 05:45:00 PM,7.0,48.63,,,,,
609,07/22/19 06:00:00 PM,7.0,48.42,,,,,
610,07/22/19 06:15:00 PM,7.0,48.16,,,,,
611,07/22/19 06:30:00 PM,7.0,47.98,,,,,
612,07/22/19 06:45:00 PM,7.0,47.75,,,,,
613,07/22/19 07:00:00 PM,7.0,47.55,,,,,
614,07/22/19 07:15:00 PM,7.0,47.35,,,,,
615,07/22/19 07:30:00 PM,7.0,47.17,,,,,
616,07/22/19 07:45:00 PM,7.0,47.01,,,,,
617,07/22/19 08:00:00 PM,7.0,46.83,,,,,
618,07/22/19 08:15:00 PM,7.0,46.72,,,,,
619,07/22/19 08:30:00 PM,7.0,46.58,,,,,
620,07/22/19 08:45:00 PM,7.0,46.45,,,,,
621,07/22/19 09:00:00 PM,7.0,46.31,,,,,
622,07/22/19 09:15:00 PM,7.0,46.17,,,,,
623,07/22/19 09:30:00 PM,7.0,46.00,,,,,
624,07/22/19 09:45:00 PM,7.0,45.81,,,,,
625,07/22/19 10:00:00 PM,7.0,45.63,,,,,
626,07/22/19 10:15:00 PM,7.0,45.36,,,,,
627,07/22/19 10:30:00 PM,7.0,45.21,,,,,
628,07/22/19 10:45:00 PM,7.0,45.19,,,,,
629,07/22/19 11:00:00 PM,7.0,45.10,,,,,
630,07/22/19 11:15:00 PM,7.0,45.03,,,,,
631,07/22/19 11:30:00 PM,7.0,44.92,,,,,
632,07/22/19 11:45:00 PM,7.0,44.83,,,,,
633,07/23/19 12:00:00 AM,7.0,44.78,,,,,
634,07/23/19 12:15:00 AM,7.0,44.69,,,,,
635,07/23/19 12:30:00 AM,7.0,44.60,,,,,
636,07/23/19 12:45:00 AM,7.0,44.51,,,,,
637,07/23/19 01:00:00 AM,7.0,44.46,,,,,
638,07/23/19 01:15:00 AM,7.0,44.37,,,,,
639,07/23/19 01:30:00 AM,7.0,44.26,,,,,
640,07/23/19 01:45:00 AM,7.0,44.19,,,,,
641,07/23/19 02:00:00 AM,7.0,44.10,,,,,
642,07/23/19 02:15:00 AM,7.0,44.01,,,,,
643,07/23/19 02:30:00 AM,7.0,43.90,,,,,
644,07/23/19 02:45:00 AM,7.0,43.79,,,,,
645,07/23/19 03:00:00 AM,7.0,43.72,,,,,
646,07/23/19 03:15:00 AM,7.7,43.65,,,,,
647,07/23/19 03:30:00 AM,7.0,43.52,,,,,
648,07/23/19 03:45:00 AM,7.0,43.43,,,,,
649,07/23/19 04:00:00 AM,7.0,43.36,,,,,
650,07/23/19 04:15:00 AM,7.0,43.27,,,,,
651,07/23/19 04:30:00 AM,7.0,43.20,,,,,
652,07/23/19 04:45:00 AM,7.0,43.09,,,,,
653,07/23/19 05:00:00 AM,7.0,43.05,,,,,
654,07/23/19 05:15:00 AM,7.0,42.98,,,,,
655,07/23/19 05:30:00 AM,7.0,42.93,,,,,
656,07/23/19 05:45:00 AM,7.0,42.84,,,,,
657,07/23/19 06:00:00 AM,7.0,42.75,,,,,
658,07/23/19 06:15:00 AM,7.0,42.69,,,,,
659,07/23/19 06:30:00 AM,7.0,42.62,,,,,
660,07/23/19 06:45:00 AM,7.0,42.55,,,,,
661,07/23/19 07:00:00 AM,7.0,42.48,,,,,
662,07/23/19 07:15:00 AM,7.0,42.46,,,,,
663,07/23/19 07:30:00 AM,7.0,42.49,,,,,
664,07/23/19 07:45:00 AM,7.0,42.57,,,,,
665,07/23/19 08:00:00 AM,7.0,42.62,,,,,
666,07/23/19 08:15:00 AM,7.0,42.69,,,,,
667,07/23/19 08:30:00 AM,7.0,42.75,,,,,
668,07/23/19 08:45:00 AM,7.0,42.85,,,,,
669,07/23/19 09:00:00 AM,7.0,42.87,,,,,
670,07/23/19 09:15:00 AM,7.0,42.87,,,,,
671,07/23/19 09:30:00 AM,7.0,42.87,,,,,
672,07/23/19 09:45:00 AM,7.4,43.00,,,,,
673,07/23/19 10:00:00 AM,6.6,43.05,,,,,
674,07/23/19 10:15:00 AM,7.4,43.20,,,,,
675,07/23/19 10:30:00 AM,7.4,43.27,,,,,
676,07/23/19 10:45:00 AM,6.6,43.50,,,,,
677,07/23/19 11:00:00 AM,7.4,44.02,,,,,
678,07/23/19 11:15:00 AM,7.4,44.78,,,,,
679,07/23/19 11:30:00 AM,7.3,45.19,,,,,
680,07/23/19 11:45:00 AM,7.0,45.46,,,,,
681,07/23/19 11:56:45 AM,,,,Logged,,,
682,07/23/19 11:56:58 AM,,,,,Logged,,
683,07/23/19 11:58:35 AM,,,Logged,,,,
684,07/23/19 12:00:00 PM,7.3,45.32,,,,,
685,07/23/19 12:15:00 PM,6.6,45.39,,,,,
686,07/23/19 12:30:00 PM,6.6,45.63,,,,,
687,07/23/19 12:45:00 PM,6.6,45.93,,,,,
688,07/23/19 01:00:00 PM,6.6,46.27,,,,,
689,07/23/19 01:15:00 PM,6.6,46.65,,,,,
690,07/23/19 01:30:00 PM,6.6,47.08,,,,,
691,07/23/19 01:45:00 PM,6.6,47.43,,,,,
692,07/23/19 02:00:00 PM,6.6,47.82,,,,,
693,07/23/19 02:15:00 PM,6.6,47.93,,,,,
694,07/23/19 02:30:00 PM,6.6,48.07,,,,,
695,07/23/19 02:45:00 PM,6.6,48.11,,,,,
696,07/23/19 03:00:00 PM,6.6,48.06,,,,,
697,07/23/19 03:15:00 PM,6.6,47.97,,,,,
698,07/23/19 03:30:00 PM,6.6,47.82,,,,,
699,07/23/19 03:45:00 PM,6.6,47.71,,,,,
700,07/23/19 04:00:00 PM,6.6,47.62,,,,,
701,07/23/19 04:15:00 PM,6.6,47.53,,,,,
702,07/23/19 04:30:00 PM,6.6,47.43,,,,,
703,07/23/19 04:45:00 PM,6.6,47.32,,,,,
704,07/23/19 05:00:00 PM,6.6,47.19,,,,,
705,07/23/19 05:15:00 PM,6.6,47.01,,,,,
706,07/23/19 05:30:00 PM,6.6,46.90,,,,,
707,07/23/19 05:45:00 PM,6.6,46.69,,,,,
708,07/23/19 06:00:00 PM,6.6,46.54,,,,,
709,07/23/19 06:15:00 PM,6.6,46.35,,,,,
710,07/23/19 06:30:00 PM,6.6,46.13,,,,,
711,07/23/19 06:45:00 PM,6.6,45.93,,,,,
712,07/23/19 07:00:00 PM,6.6,45.81,,,,,
713,07/23/19 07:15:00 PM,6.6,45.66,,,,,
714,07/23/19 07:30:00 PM,6.6,45.55,,,,,
715,07/23/19 07:45:00 PM,6.6,45.43,,,,,
716,07/23/19 08:00:00 PM,7.3,45.28,,,,,
717,07/23/19 08:15:00 PM,6.6,45.21,,,,,
718,07/23/19 08:30:00 PM,6.6,45.07,,,,,
719,07/23/19 08:45:00 PM,7.4,44.89,,,,,
720,07/23/19 09:00:00 PM,7.4,44.76,,,,,
721,07/23/19 09:15:00 PM,6.6,44.64,,,,,
722,07/23/19 09:30:00 PM,6.6,44.55,,,,,
723,07/23/19 09:45:00 PM,6.6,44.46,,,,,
724,07/23/19 10:00:00 PM,7.4,44.38,,,,,
725,07/23/19 10:15:00 PM,6.6,44.26,,,,,
726,07/23/19 10:30:00 PM,7.0,44.17,,,,,
727,07/23/19 10:45:00 PM,7.4,44.08,,,,,
728,07/23/19 11:00:00 PM,6.6,43.97,,,,,
729,07/23/19 11:15:00 PM,6.6,43.83,,,,,
730,07/23/19 11:30:00 PM,6.6,43.75,,,,,
731,07/23/19 11:45:00 PM,7.4,43.68,,,,,
732,07/24/19 12:00:00 AM,7.0,43.63,,,,,
733,07/24/19 12:15:00 AM,6.6,43.50,,,,,
734,07/24/19 12:30:00 AM,7.0,43.38,,,,,
735,07/24/19 12:45:00 AM,7.4,43.30,,,,,
736,07/24/19 01:00:00 AM,6.6,43.20,,,,,
737,07/24/19 01:15:00 AM,7.4,43.09,,,,,
738,07/24/19 01:30:00 AM,6.6,43.00,,,,,
739,07/24/19 01:45:00 AM,6.6,42.94,,,,,
740,07/24/19 02:00:00 AM,7.4,42.91,,,,,
741,07/24/19 02:15:00 AM,6.6,42.80,,,,,
742,07/24/19 02:30:00 AM,6.6,42.76,,,,,
743,07/24/19 02:45:00 AM,6.6,42.75,,,,,
744,07/24/19 03:00:00 AM,7.4,42.64,,,,,
745,07/24/19 03:15:00 AM,7.0,42.62,,,,,
746,07/24/19 03:30:00 AM,7.4,42.57,,,,,
747,07/24/19 03:45:00 AM,7.0,42.55,,,,,
748,07/24/19 04:00:00 AM,7.0,42.49,,,,,
749,07/24/19 04:15:00 AM,7.0,42.48,,,,,
750,07/24/19 04:30:00 AM,7.0,42.40,,,,,
751,07/24/19 04:45:00 AM,6.6,42.33,,,,,
752,07/24/19 05:00:00 AM,6.6,42.28,,,,,
753,07/24/19 05:15:00 AM,7.4,42.26,,,,,
754,07/24/19 05:30:00 AM,7.0,42.21,,,,,
755,07/24/19 05:45:00 AM,6.6,42.17,,,,,
756,07/24/19 06:00:00 AM,6.6,42.12,,,,,
757,07/24/19 06:15:00 AM,7.0,42.06,,,,,
758,07/24/19 06:30:00 AM,7.0,42.03,,,,,
759,07/24/19 06:45:00 AM,7.4,41.99,,,,,
760,07/24/19 07:00:00 AM,7.0,41.97,,,,,
761,07/24/19 07:15:00 AM,7.0,41.97,,,,,
762,07/24/19 07:30:00 AM,7.0,41.99,,,,,
763,07/24/19 07:45:00 AM,7.0,41.99,,,,,
764,07/24/19 08:00:00 AM,7.4,42.03,,,,,
765,07/24/19 08:15:00 AM,6.6,42.10,,,,,
766,07/24/19 08:30:00 AM,6.6,42.21,,,,,
767,07/24/19 08:45:00 AM,6.6,42.42,,,,,
768,07/24/19 09:00:00 AM,7.4,42.60,,,,,
769,07/24/19 09:15:00 AM,6.6,42.84,,,,,
770,07/24/19 09:30:00 AM,6.6,43.02,,,,,
771,07/24/19 09:45:00 AM,6.6,43.14,,,,,
772,07/24/19 10:00:00 AM,7.4,43.27,,,,,
773,07/24/19 10:15:00 AM,6.6,43.41,,,,,
774,07/24/19 10:30:00 AM,6.6,43.57,,,,,
775,07/24/19 10:45:00 AM,6.6,43.75,,,,,
776,07/24/19 11:00:00 AM,6.6,43.95,,,,,
777,07/24/19 11:15:00 AM,6.6,44.19,,,,,
778,07/24/19 11:30:00 AM,6.6,44.47,,,,,
779,07/24/19 11:45:00 AM,6.6,44.64,,,,,
780,07/24/19 12:00:00 PM,6.6,44.83,,,,,
781,07/24/19 12:15:00 PM,6.6,45.25,,,,,
782,07/24/19 12:30:00 PM,6.6,45.34,,,,,
783,07/24/19 12:45:00 PM,7.0,45.46,,,,,
784,07/24/19 01:00:00 PM,6.6,45.72,,,,,
785,07/24/19 01:15:00 PM,6.6,46.29,,,,,
786,07/24/19 01:30:00 PM,6.6,46.67,,,,,
787,07/24/19 01:45:00 PM,6.6,47.77,,,,,
788,07/24/19 02:00:00 PM,6.6,48.16,,,,,
789,07/24/19 02:15:00 PM,6.6,48.38,,,,,
790,07/24/19 02:30:00 PM,6.6,48.60,,,,,
791,07/24/19 02:45:00 PM,6.6,48.58,,,,,
792,07/24/19 03:00:00 PM,6.6,48.74,,,,,
793,07/24/19 03:15:00 PM,6.6,48.58,,,,,
794,07/24/19 03:30:00 PM,6.6,48.34,,,,,
795,07/24/19 03:45:00 PM,6.6,48.51,,,,,
796,07/24/19 04:00:00 PM,6.6,48.79,,,,,
797,07/24/19 04:15:00 PM,6.6,49.03,,,,,
798,07/24/19 04:30:00 PM,6.6,49.01,,,,,
799,07/24/19 04:45:00 PM,6.6,48.74,,,,,
800,07/24/19 05:00:00 PM,7.3,48.85,,,,,
801,07/24/19 05:15:00 PM,6.6,48.87,,,,,
802,07/24/19 05:30:00 PM,6.6,48.87,,,,,
803,07/24/19 05:45:00 PM,6.6,48.63,,,,,
804,07/24/19 06:00:00 PM,6.6,48.24,,,,,
805,07/24/19 06:15:00 PM,6.6,47.89,,,,,
806,07/24/19 06:30:00 PM,6.6,47.50,,,,,
807,07/24/19 06:45:00 PM,6.6,47.19,,,,,
808,07/24/19 07:00:00 PM,6.6,46.89,,,,,
809,07/24/19 07:15:00 PM,7.3,46.40,,,,,
810,07/24/19 07:30:00 PM,6.6,45.99,,,,,
811,07/24/19 07:45:00 PM,6.6,45.63,,,,,
812,07/24/19 08:00:00 PM,6.6,45.27,,,,,
813,07/24/19 08:15:00 PM,6.6,44.92,,,,,
814,07/24/19 08:30:00 PM,6.6,44.62,,,,,
815,07/24/19 08:45:00 PM,6.6,44.46,,,,,
816,07/24/19 09:00:00 PM,7.4,44.38,,,,,
817,07/24/19 09:15:00 PM,6.6,44.33,,,,,
818,07/24/19 09:30:00 PM,6.6,44.26,,,,,
819,07/24/19 09:45:00 PM,6.6,44.17,,,,,
820,07/24/19 10:00:00 PM,7.4,44.04,,,,,
821,07/24/19 10:15:00 PM,7.4,43.97,,,,,
822,07/24/19 10:30:00 PM,7.0,43.93,,,,,
823,07/24/19 10:45:00 PM,7.4,43.86,,,,,
824,07/24/19 11:00:00 PM,7.0,43.75,,,,,
825,07/24/19 11:15:00 PM,7.0,43.66,,,,,
826,07/24/19 11:30:00 PM,6.6,43.59,,,,,
827,07/24/19 11:45:00 PM,7.4,43.50,,,,,
828,07/25/19 12:00:00 AM,7.0,43.43,,,,,
829,07/25/19 12:15:00 AM,7.0,43.34,,,,,
830,07/25/19 12:30:00 AM,6.6,43.27,,,,,
831,07/25/19 12:45:00 AM,7.0,43.20,,,,,
832,07/25/19 01:00:00 AM,7.0,43.07,,,,,
833,07/25/19 01:15:00 AM,7.4,42.98,,,,,
834,07/25/19 01:30:00 AM,7.0,42.93,,,,,
835,07/25/19 01:45:00 AM,7.0,42.87,,,,,
836,07/25/19 02:00:00 AM,7.0,42.80,,,,,
837,07/25/19 02:15:00 AM,7.0,42.76,,,,,
838,07/25/19 02:30:00 AM,7.0,42.64,,,,,
839,07/25/19 02:45:00 AM,7.0,42.57,,,,,
840,07/25/19 03:00:00 AM,7.0,42.55,,,,,
841,07/25/19 03:15:00 AM,7.0,42.49,,,,,
842,07/25/19 03:30:00 AM,7.0,42.42,,,,,
843,07/25/19 03:45:00 AM,7.0,42.35,,,,,
844,07/25/19 04:00:00 AM,7.0,42.28,,,,,
845,07/25/19 04:15:00 AM,7.0,42.24,,,,,
846,07/25/19 04:30:00 AM,7.0,42.17,,,,,
847,07/25/19 04:45:00 AM,7.0,42.12,,,,,
848,07/25/19 05:00:00 AM,7.0,42.06,,,,,
849,07/25/19 05:15:00 AM,7.0,41.97,,,,,
850,07/25/19 05:30:00 AM,7.0,41.92,,,,,
851,07/25/19 05:45:00 AM,7.0,41.83,,,,,
852,07/25/19 06:00:00 AM,7.0,41.81,,,,,
853,07/25/19 06:15:00 AM,7.0,41.72,,,,,
854,07/25/19 06:30:00 AM,7.0,41.68,,,,,
855,07/25/19 06:45:00 AM,7.0,41.61,,,,,
856,07/25/19 07:00:00 AM,7.0,41.61,,,,,
857,07/25/19 07:15:00 AM,7.0,41.58,,,,,
858,07/25/19 07:30:00 AM,7.0,41.58,,,,,
859,07/25/19 07:45:00 AM,7.0,41.65,,,,,
860,07/25/19 08:00:00 AM,7.0,41.74,,,,,
861,07/25/19 08:15:00 AM,7.0,41.79,,,,,
862,07/25/19 08:30:00 AM,7.0,41.95,,,,,
863,07/25/19 08:45:00 AM,7.0,42.12,,,,,
864,07/25/19 09:00:00 AM,7.0,42.28,,,,,
865,07/25/19 09:15:00 AM,7.0,42.49,,,,,
866,07/25/19 09:30:00 AM,7.0,42.71,,,,,
867,07/25/19 09:45:00 AM,7.0,42.98,,,,,
868,07/25/19 10:00:00 AM,7.0,43.14,,,,,
869,07/25/19 10:15:00 AM,7.0,43.43,,,,,
870,07/25/19 10:30:00 AM,7.4,43.68,,,,,
871,07/25/19 10:45:00 AM,7.0,44.01,,,,,
872,07/25/19 11:00:00 AM,7.4,44.55,,,,,
873,07/25/19 11:15:00 AM,7.0,44.91,,,,,
874,07/25/19 11:30:00 AM,7.0,45.41,,,,,
875,07/25/19 11:45:00 AM,7.0,46.02,,,,,
876,07/25/19 12:00:00 PM,7.0,46.40,,,,,
877,07/25/19 12:15:00 PM,7.0,46.44,,,,,
878,07/25/19 12:30:00 PM,6.6,46.29,,,,,
879,07/25/19 12:45:00 PM,7.3,46.27,,,,,
880,07/25/19 01:00:00 PM,6.6,46.38,,,,,
881,07/25/19 01:15:00 PM,7.3,46.72,,,,,
882,07/25/19 01:30:00 PM,6.6,46.96,,,,,
883,07/25/19 01:45:00 PM,6.6,47.35,,,,,
884,07/25/19 02:00:00 PM,7.3,47.71,,,,,
885,07/25/19 02:15:00 PM,7.3,48.00,,,,,
886,07/25/19 02:30:00 PM,6.6,48.07,,,,,
887,07/25/19 02:45:00 PM,6.6,48.63,,,,,
888,07/25/19 03:00:00 PM,7.3,48.88,,,,,
889,07/25/19 03:15:00 PM,7.3,48.96,,,,,
890,07/25/19 03:30:00 PM,7.3,49.15,,,,,
891,07/25/19 03:45:00 PM,7.3,49.03,,,,,
892,07/25/19 04:00:00 PM,6.6,49.06,,,,,
893,07/25/19 04:15:00 PM,6.6,48.92,,,,,
894,07/25/19 04:30:00 PM,6.6,48.67,,,,,
895,07/25/19 04:45:00 PM,7.3,48.52,,,,,
896,07/25/19 05:00:00 PM,7.3,48.31,,,,,
897,07/25/19 05:15:00 PM,6.6,48.16,,,,,
898,07/25/19 05:30:00 PM,7.3,48.04,,,,,
899,07/25/19 05:45:00 PM,6.6,47.84,,,,,
900,07/25/19 06:00:00 PM,6.6,47.55,,,,,
901,07/25/19 06:15:00 PM,6.6,47.28,,,,,
902,07/25/19 06:30:00 PM,6.6,47.05,,,,,
903,07/25/19 06:45:00 PM,6.6,46.80,,,,,
904,07/25/19 07:00:00 PM,7.3,46.54,,,,,
905,07/25/19 07:15:00 PM,6.6,46.36,,,,,
906,07/25/19 07:30:00 PM,6.6,46.15,,,,,
907,07/25/19 07:45:00 PM,6.6,45.95,,,,,
908,07/25/19 08:00:00 PM,7.3,45.79,,,,,
909,07/25/19 08:15:00 PM,7.3,45.59,,,,,
910,07/25/19 08:30:00 PM,7.3,45.43,,,,,
911,07/25/19 08:45:00 PM,7.0,45.34,,,,,
912,07/25/19 09:00:00 PM,7.0,45.18,,,,,
