Date,Time,ms,LEVEL,TEMPERATURE,Timestamp
7/16/2019,2:42:49 AM,0,0.8166,5.645,7/16/19 02:42:49
7/16/2019,2:57:49 AM,0,0.8172,5.667,7/16/19 02:57:49
7/16/2019,3:12:49 AM,0,0.8147,5.657,7/16/19 03:12:49
7/16/2019,3:27:49 AM,0,0.8126,5.638,7/16/19 03:27:49
7/16/2019,3:42:49 AM,0,0.815,5.628,7/16/19 03:42:49
7/16/2019,3:57:49 AM,0,0.8148,5.613,7/16/19 03:57:49
7/16/2019,4:12:49 AM,0,0.8168,5.603,7/16/19 04:12:49
7/16/2019,4:27:49 AM,0,0.8156,5.613,7/16/19 04:27:49
7/16/2019,4:42:49 AM,0,0.8157,5.6,7/16/19 04:42:49
7/16/2019,4:57:49 AM,0,0.8148,5.591,7/16/19 04:57:49
7/16/2019,5:12:49 AM,0,0.8124,5.573,7/16/19 05:12:49
7/16/2019,5:27:49 AM,0,0.8136,5.567,7/16/19 05:27:49
7/16/2019,5:42:49 AM,0,0.8161,5.557,7/16/19 05:42:49
7/16/2019,5:57:49 AM,0,0.8149,5.541,7/16/19 05:57:49
7/16/2019,6:12:49 AM,0,0.814,5.532,7/16/19 06:12:49
7/16/2019,6:27:49 AM,0,0.8154,5.535,7/16/19 06:27:49
7/16/2019,6:42:49 AM,0,0.8184,5.523,7/16/19 06:42:49
7/16/2019,6:57:49 AM,0,0.8133,5.516,7/16/19 06:57:49
7/16/2019,7:12:49 AM,0,0.8162,5.529,7/16/19 07:12:49
7/16/2019,7:27:49 AM,0,0.8173,5.534,7/16/19 07:27:49
7/16/2019,7:42:49 AM,0,0.8168,5.52,7/16/19 07:42:49
7/16/2019,7:57:49 AM,0,0.8154,5.516,7/16/19 07:57:49
7/16/2019,8:12:49 AM,0,0.8141,5.516,7/16/19 08:12:49
7/16/2019,8:27:49 AM,0,0.8156,5.514,7/16/19 08:27:49
7/16/2019,8:42:49 AM,0,0.8159,5.51,7/16/19 08:42:49
7/16/2019,8:57:49 AM,0,0.8184,5.494,7/16/19 08:57:49
7/16/2019,9:12:49 AM,0,0.8149,5.493,7/16/19 09:12:49
7/16/2019,9:27:49 AM,0,0.8162,5.5,7/16/19 09:27:49
7/16/2019,9:42:49 AM,0,0.8146,5.512,7/16/19 09:42:49
7/16/2019,9:57:49 AM,0,0.8129,5.52,7/16/19 09:57:49
7/16/2019,10:12:49 AM,0,0.814,5.517,7/16/19 10:12:49
7/16/2019,10:27:49 AM,0,0.8148,5.515,7/16/19 10:27:49
7/16/2019,10:42:49 AM,0,0.8125,5.523,7/16/19 10:42:49
7/16/2019,10:57:49 AM,0,0.8113,5.52,7/16/19 10:57:49
7/16/2019,11:12:49 AM,0,0.8129,5.525,7/16/19 11:12:49
7/16/2019,11:27:49 AM,0,0.809,5.534,7/16/19 11:27:49
7/16/2019,11:42:49 AM,0,0.8109,5.539,7/16/19 11:42:49
7/16/2019,11:57:49 AM,0,0.8105,5.55,7/16/19 11:57:49
7/16/2019,12:12:49 PM,0,0.81,5.565,7/16/19 12:12:49
7/16/2019,12:27:49 PM,0,0.8116,5.576,7/16/19 12:27:49
7/16/2019,12:42:49 PM,0,0.8087,5.583,7/16/19 12:42:49
7/16/2019,12:57:49 PM,0,0.8106,5.59,7/16/19 12:57:49
7/16/2019,1:12:49 PM,0,0.8094,5.6,7/16/19 13:12:49
7/16/2019,1:27:49 PM,0,0.8048,5.613,7/16/19 13:27:49
7/16/2019,1:42:49 PM,0,0.8078,5.628,7/16/19 13:42:49
7/16/2019,1:57:49 PM,0,0.8088,5.641,7/16/19 13:57:49
7/16/2019,2:12:49 PM,0,0.809,5.655,7/16/19 14:12:49
7/16/2019,2:27:49 PM,0,0.8106,5.67,7/16/19 14:27:49
7/16/2019,2:42:49 PM,0,0.8069,5.683,7/16/19 14:42:49
7/16/2019,2:57:49 PM,0,0.8079,5.694,7/16/19 14:57:49
7/16/2019,3:12:49 PM,0,0.81,5.704,7/16/19 15:12:49
7/16/2019,3:27:49 PM,0,0.8127,5.713,7/16/19 15:27:49
7/16/2019,3:42:49 PM,0,0.8077,5.723,7/16/19 15:42:49
7/16/2019,3:57:49 PM,0,0.8116,5.731,7/16/19 15:57:49
7/16/2019,4:12:49 PM,0,0.8113,5.742,7/16/19 16:12:49
7/16/2019,4:27:49 PM,0,0.8115,5.751,7/16/19 16:27:49
7/16/2019,4:42:49 PM,0,0.8094,5.76,7/16/19 16:42:49
7/16/2019,4:57:49 PM,0,0.8122,5.771,7/16/19 16:57:49
7/16/2019,5:12:49 PM,0,0.8094,5.783,7/16/19 17:12:49
7/16/2019,5:27:49 PM,0,0.8131,5.793,7/16/19 17:27:49
7/16/2019,5:42:49 PM,0,0.8053,5.793,7/16/19 17:42:49
7/16/2019,5:57:49 PM,0,0.8104,5.794,7/16/19 17:57:49
7/16/2019,6:12:49 PM,0,0.8111,5.799,7/16/19 18:12:49
7/16/2019,6:27:49 PM,0,0.8118,5.805,7/16/19 18:27:49
7/16/2019,6:42:49 PM,0,0.8091,5.811,7/16/19 18:42:49
7/16/2019,6:57:49 PM,0,0.8117,5.817,7/16/19 18:57:49
7/16/2019,7:12:49 PM,0,0.8101,5.821,7/16/19 19:12:49
7/16/2019,7:27:49 PM,0,0.8103,5.823,7/16/19 19:27:49
7/16/2019,7:42:49 PM,0,0.8098,5.822,7/16/19 19:42:49
7/16/2019,7:57:49 PM,0,0.8105,5.826,7/16/19 19:57:49
7/16/2019,8:12:49 PM,0,0.8102,5.829,7/16/19 20:12:49
7/16/2019,8:27:49 PM,0,0.8133,5.809,7/16/19 20:27:49
7/16/2019,8:42:49 PM,0,0.8095,5.82,7/16/19 20:42:49
7/16/2019,8:57:49 PM,0,0.8103,5.827,7/16/19 20:57:49
7/16/2019,9:12:49 PM,0,0.8105,5.828,7/16/19 21:12:49
7/16/2019,9:27:49 PM,0,0.8107,5.825,7/16/19 21:27:49
7/16/2019,9:42:49 PM,0,0.8107,5.821,7/16/19 21:42:49
7/16/2019,9:57:49 PM,0,0.8079,5.822,7/16/19 21:57:49
7/16/2019,10:12:49 PM,0,0.8067,5.822,7/16/19 22:12:49
7/16/2019,10:27:49 PM,0,0.8086,5.82,7/16/19 22:27:49
7/16/2019,10:42:49 PM,0,0.8087,5.805,7/16/19 22:42:49
7/16/2019,10:57:49 PM,0,0.8094,5.8,7/16/19 22:57:49
7/16/2019,11:12:49 PM,0,0.8112,5.796,7/16/19 23:12:49
7/16/2019,11:27:49 PM,0,0.8105,5.808,7/16/19 23:27:49
7/16/2019,11:42:49 PM,0,0.8106,5.781,7/16/19 23:42:49
7/16/2019,11:57:49 PM,0,0.8111,5.79,7/16/19 23:57:49
7/17/2019,12:12:49 AM,0,0.8054,5.791,7/17/19 00:12:49
7/17/2019,12:27:49 AM,0,0.8083,5.803,7/17/19 00:27:49
7/17/2019,12:42:49 AM,0,0.8078,5.772,7/17/19 00:42:49
7/17/2019,12:57:49 AM,0,0.8087,5.765,7/17/19 00:57:49
7/17/2019,1:12:49 AM,0,0.8102,5.779,7/17/19 01:12:49
7/17/2019,1:27:49 AM,0,0.8098,5.773,7/17/19 01:27:49
7/17/2019,1:42:49 AM,0,0.8118,5.777,7/17/19 01:42:49
7/17/2019,1:57:49 AM,0,0.8075,5.757,7/17/19 01:57:49
7/17/2019,2:12:49 AM,0,0.8118,5.75,7/17/19 02:12:49
7/17/2019,2:27:49 AM,0,0.8108,5.756,7/17/19 02:27:49
7/17/2019,2:42:49 AM,0,0.8126,5.741,7/17/19 02:42:49
7/17/2019,2:57:49 AM,0,0.8107,5.736,7/17/19 02:57:49
7/17/2019,3:12:49 AM,0,0.8113,5.729,7/17/19 03:12:49
7/17/2019,3:27:49 AM,0,0.8096,5.721,7/17/19 03:27:49
7/17/2019,3:42:49 AM,0,0.8115,5.719,7/17/19 03:42:49
7/17/2019,3:57:49 AM,0,0.8131,5.706,7/17/19 03:57:49
7/17/2019,4:12:49 AM,0,0.8128,5.706,7/17/19 04:12:49
7/17/2019,4:27:49 AM,0,0.8119,5.704,7/17/19 04:27:49
7/17/2019,4:42:49 AM,0,0.8136,5.7,7/17/19 04:42:49
7/17/2019,4:57:49 AM,0,0.8149,5.684,7/17/19 04:57:49
7/17/2019,5:12:49 AM,0,0.8091,5.684,7/17/19 05:12:49
7/17/2019,5:27:49 AM,0,0.8103,5.676,7/17/19 05:27:49
7/17/2019,5:42:49 AM,0,0.812,5.673,7/17/19 05:42:49
7/17/2019,5:57:49 AM,0,0.8127,5.673,7/17/19 05:57:49
7/17/2019,6:12:49 AM,0,0.8116,5.666,7/17/19 06:12:49
7/17/2019,6:27:49 AM,0,0.8138,5.651,7/17/19 06:27:49
7/17/2019,6:42:49 AM,0,0.8138,5.662,7/17/19 06:42:49
7/17/2019,6:57:49 AM,0,0.8118,5.621,7/17/19 06:57:49
7/17/2019,7:12:49 AM,0,0.8135,5.644,7/17/19 07:12:49
7/17/2019,7:27:49 AM,0,0.8145,5.646,7/17/19 07:27:49
7/17/2019,7:42:49 AM,0,0.8141,5.63,7/17/19 07:42:49
7/17/2019,7:57:49 AM,0,0.8131,5.625,7/17/19 07:57:49
7/17/2019,8:12:49 AM,0,0.8145,5.625,7/17/19 08:12:49
7/17/2019,8:27:49 AM,0,0.8132,5.636,7/17/19 08:27:49
7/17/2019,8:42:49 AM,0,0.8139,5.63,7/17/19 08:42:49
7/17/2019,8:57:49 AM,0,0.8138,5.64,7/17/19 08:57:49
7/17/2019,9:12:49 AM,0,0.8122,5.626,7/17/19 09:12:49
7/17/2019,9:27:49 AM,0,0.8114,5.646,7/17/19 09:27:49
7/17/2019,9:42:49 AM,0,0.8114,5.634,7/17/19 09:42:49
7/17/2019,9:57:49 AM,0,0.8126,5.644,7/17/19 09:57:49
7/17/2019,10:12:49 AM,0,0.81,5.651,7/17/19 10:12:49
7/17/2019,10:27:49 AM,0,0.811,5.657,7/17/19 10:27:49
7/17/2019,10:42:49 AM,0,0.8116,5.673,7/17/19 10:42:49
7/17/2019,10:57:49 AM,0,0.8103,5.67,7/17/19 10:57:49
7/17/2019,11:12:49 AM,0,0.8112,5.67,7/17/19 11:12:49
7/17/2019,11:27:49 AM,0,0.8108,5.68,7/17/19 11:27:49
7/17/2019,11:42:49 AM,0,0.8116,5.693,7/17/19 11:42:49
7/17/2019,11:57:49 AM,0,0.8116,5.709,7/17/19 11:57:49
7/17/2019,12:12:49 PM,0,0.8135,5.726,7/17/19 12:12:49
7/17/2019,12:27:49 PM,0,0.8104,5.737,7/17/19 12:27:49
7/17/2019,12:42:49 PM,0,0.8082,5.748,7/17/19 12:42:49
7/17/2019,12:57:49 PM,0,0.811,5.751,7/17/19 12:57:49
7/17/2019,1:12:49 PM,0,0.8088,5.758,7/17/19 13:12:49
7/17/2019,1:27:49 PM,0,0.8092,5.759,7/17/19 13:27:49
7/17/2019,1:42:49 PM,0,0.8094,5.768,7/17/19 13:42:49
7/17/2019,1:57:49 PM,0,0.8095,5.782,7/17/19 13:57:49
7/17/2019,2:12:49 PM,0,0.8083,5.794,7/17/19 14:12:49
7/17/2019,2:27:49 PM,0,0.8086,5.802,7/17/19 14:27:49
7/17/2019,2:42:49 PM,0,0.8095,5.796,7/17/19 14:42:49
7/17/2019,2:57:49 PM,0,0.8111,5.8,7/17/19 14:57:49
7/17/2019,3:12:49 PM,0,0.8105,5.809,7/17/19 15:12:49
7/17/2019,3:27:49 PM,0,0.8134,5.817,7/17/19 15:27:49
7/17/2019,3:42:49 PM,0,0.8119,5.822,7/17/19 15:42:49
7/17/2019,3:57:49 PM,0,0.8142,5.83,7/17/19 15:57:49
7/17/2019,4:12:49 PM,0,0.8103,5.836,7/17/19 16:12:49
7/17/2019,4:27:49 PM,0,0.8096,5.839,7/17/19 16:27:49
7/17/2019,4:42:49 PM,0,0.8124,5.846,7/17/19 16:42:49
7/17/2019,4:57:49 PM,0,0.8121,5.851,7/17/19 16:57:49
7/17/2019,5:12:49 PM,0,0.8123,5.857,7/17/19 17:12:49
7/17/2019,5:27:49 PM,0,0.8132,5.864,7/17/19 17:27:49
7/17/2019,5:42:49 PM,0,0.8131,5.869,7/17/19 17:42:49
7/17/2019,5:57:49 PM,0,0.8127,5.877,7/17/19 17:57:49
7/17/2019,6:12:49 PM,0,0.8123,5.882,7/17/19 18:12:49
7/17/2019,6:27:49 PM,0,0.8135,5.887,7/17/19 18:27:49
7/17/2019,6:42:49 PM,0,0.8124,5.892,7/17/19 18:42:49
7/17/2019,6:57:49 PM,0,0.813,5.894,7/17/19 18:57:49
7/17/2019,7:12:49 PM,0,0.8123,5.9,7/17/19 19:12:49
7/17/2019,7:27:49 PM,0,0.8136,5.903,7/17/19 19:27:49
7/17/2019,7:42:49 PM,0,0.8111,5.908,7/17/19 19:42:49
7/17/2019,7:57:49 PM,0,0.8131,5.914,7/17/19 19:57:49
7/17/2019,8:12:49 PM,0,0.8128,5.918,7/17/19 20:12:49
7/17/2019,8:27:49 PM,0,0.8122,5.92,7/17/19 20:27:49
7/17/2019,8:42:49 PM,0,0.8152,5.924,7/17/19 20:42:49
7/17/2019,8:57:49 PM,0,0.8146,5.929,7/17/19 20:57:49
7/17/2019,9:12:49 PM,0,0.8138,5.931,7/17/19 21:12:49
7/17/2019,9:27:49 PM,0,0.8128,5.935,7/17/19 21:27:49
7/17/2019,9:42:49 PM,0,0.8129,5.938,7/17/19 21:42:49
7/17/2019,9:57:49 PM,0,0.8111,5.941,7/17/19 21:57:49
7/17/2019,10:12:49 PM,0,0.8111,5.943,7/17/19 22:12:49
7/17/2019,10:27:49 PM,0,0.8139,5.946,7/17/19 22:27:49
7/17/2019,10:42:49 PM,0,0.8143,5.951,7/17/19 22:42:49
7/17/2019,10:57:49 PM,0,0.8125,5.937,7/17/19 22:57:49
7/17/2019,11:12:49 PM,0,0.813,5.913,7/17/19 23:12:49
7/17/2019,11:27:49 PM,0,0.8131,5.928,7/17/19 23:27:49
7/17/2019,11:42:49 PM,0,0.8138,5.934,7/17/19 23:42:49
7/17/2019,11:57:49 PM,0,0.8138,5.93,7/17/19 23:57:49
7/18/2019,12:12:49 AM,0,0.8103,5.935,7/18/19 00:12:49
7/18/2019,12:27:49 AM,0,0.8135,5.918,7/18/19 00:27:49
7/18/2019,12:42:49 AM,0,0.8126,5.926,7/18/19 00:42:49
7/18/2019,12:57:49 AM,0,0.8122,5.921,7/18/19 00:57:49
7/18/2019,1:12:49 AM,0,0.8102,5.913,7/18/19 01:12:49
7/18/2019,1:27:49 AM,0,0.8126,5.909,7/18/19 01:27:49
7/18/2019,1:42:49 AM,0,0.8113,5.899,7/18/19 01:42:49
7/18/2019,1:57:49 AM,0,0.81,5.882,7/18/19 01:57:49
7/18/2019,2:12:49 AM,0,0.813,5.847,7/18/19 02:12:49
7/18/2019,2:27:49 AM,0,0.8123,5.818,7/18/19 02:27:49
7/18/2019,2:42:49 AM,0,0.8094,5.827,7/18/19 02:42:49
7/18/2019,2:57:49 AM,0,0.811,5.807,7/18/19 02:57:49
7/18/2019,3:12:49 AM,0,0.8131,5.809,7/18/19 03:12:49
7/18/2019,3:27:49 AM,0,0.8152,5.797,7/18/19 03:27:49
7/18/2019,3:42:49 AM,0,0.8132,5.779,7/18/19 03:42:49
7/18/2019,3:57:49 AM,0,0.8139,5.777,7/18/19 03:57:49
7/18/2019,4:12:49 AM,0,0.8159,5.779,7/18/19 04:12:49
7/18/2019,4:27:49 AM,0,0.8159,5.783,7/18/19 04:27:49
7/18/2019,4:42:49 AM,0,0.8138,5.744,7/18/19 04:42:49
7/18/2019,4:57:49 AM,0,0.8115,5.747,7/18/19 04:57:49
7/18/2019,5:12:49 AM,0,0.8146,5.741,7/18/19 05:12:49
7/18/2019,5:27:49 AM,0,0.8152,5.745,7/18/19 05:27:49
7/18/2019,5:42:49 AM,0,0.8141,5.755,7/18/19 05:42:49
7/18/2019,5:57:49 AM,0,0.8135,5.754,7/18/19 05:57:49
7/18/2019,6:12:49 AM,0,0.8148,5.736,7/18/19 06:12:49
7/18/2019,6:27:49 AM,0,0.8157,5.722,7/18/19 06:27:49
7/18/2019,6:42:49 AM,0,0.8112,5.724,7/18/19 06:42:49
7/18/2019,6:57:49 AM,0,0.816,5.716,7/18/19 06:57:49
7/18/2019,7:12:49 AM,0,0.8167,5.728,7/18/19 07:12:49
7/18/2019,7:27:49 AM,0,0.8157,5.726,7/18/19 07:27:49
7/18/2019,7:42:49 AM,0,0.8169,5.726,7/18/19 07:42:49
7/18/2019,7:57:49 AM,0,0.8161,5.721,7/18/19 07:57:49
7/18/2019,8:12:49 AM,0,0.8154,5.701,7/18/19 08:12:49
7/18/2019,8:27:49 AM,0,0.8149,5.7,7/18/19 08:27:49
7/18/2019,8:42:49 AM,0,0.8184,5.702,7/18/19 08:42:49
7/18/2019,8:57:49 AM,0,0.8139,5.71,7/18/19 08:57:49
7/18/2019,9:12:49 AM,0,0.8163,5.712,7/18/19 09:12:49
7/18/2019,9:27:49 AM,0,0.8124,5.714,7/18/19 09:27:49
7/18/2019,9:42:49 AM,0,0.8136,5.73,7/18/19 09:42:49
7/18/2019,9:57:49 AM,0,0.816,5.738,7/18/19 09:57:49
7/18/2019,10:12:49 AM,0,0.8142,5.754,7/18/19 10:12:49
7/18/2019,10:27:49 AM,0,0.8146,5.749,7/18/19 10:27:49
7/18/2019,10:42:49 AM,0,0.8147,5.731,7/18/19 10:42:49
7/18/2019,10:57:49 AM,0,0.8159,5.753,7/18/19 10:57:49
7/18/2019,11:12:49 AM,0,0.815,5.762,7/18/19 11:12:49
7/18/2019,11:27:49 AM,0,0.814,5.772,7/18/19 11:27:49
7/18/2019,11:42:49 AM,0,0.8131,5.778,7/18/19 11:42:49
7/18/2019,11:57:49 AM,0,0.8176,5.786,7/18/19 11:57:49
7/18/2019,12:12:49 PM,0,0.8134,5.801,7/18/19 12:12:49
7/18/2019,12:27:49 PM,0,0.8144,5.815,7/18/19 12:27:49
7/18/2019,12:42:49 PM,0,0.8142,5.832,7/18/19 12:42:49
7/18/2019,12:57:49 PM,0,0.8162,5.836,7/18/19 12:57:49
7/18/2019,1:12:49 PM,0,0.8139,5.849,7/18/19 13:12:49
7/18/2019,1:27:49 PM,0,0.8144,5.857,7/18/19 13:27:49
7/18/2019,1:42:49 PM,0,0.8144,5.854,7/18/19 13:42:49
7/18/2019,1:57:49 PM,0,0.8147,5.855,7/18/19 13:57:49
7/18/2019,2:12:49 PM,0,0.8133,5.862,7/18/19 14:12:49
7/18/2019,2:27:49 PM,0,0.8125,5.882,7/18/19 14:27:49
7/18/2019,2:42:49 PM,0,0.8135,5.894,7/18/19 14:42:49
7/18/2019,2:57:49 PM,0,0.8124,5.908,7/18/19 14:57:49
7/18/2019,3:12:49 PM,0,0.8144,5.911,7/18/19 15:12:49
7/18/2019,3:27:49 PM,0,0.8138,5.923,7/18/19 15:27:49
7/18/2019,3:42:49 PM,0,0.812,5.928,7/18/19 15:42:49
7/18/2019,3:57:49 PM,0,0.8162,5.944,7/18/19 15:57:49
7/18/2019,4:12:49 PM,0,0.8166,5.946,7/18/19 16:12:49
7/18/2019,4:27:49 PM,0,0.8168,5.955,7/18/19 16:27:49
7/18/2019,4:42:49 PM,0,0.8176,5.968,7/18/19 16:42:49
7/18/2019,4:57:49 PM,0,0.8179,5.979,7/18/19 16:57:49
7/18/2019,5:12:49 PM,0,0.8168,5.989,7/18/19 17:12:49
7/18/2019,5:27:49 PM,0,0.8154,5.996,7/18/19 17:27:49
7/18/2019,5:42:49 PM,0,0.8144,6.005,7/18/19 17:42:49
7/18/2019,5:57:49 PM,0,0.8174,6.014,7/18/19 17:57:49
7/18/2019,6:12:49 PM,0,0.8163,6.026,7/18/19 18:12:49
7/18/2019,6:27:49 PM,0,0.8172,6.035,7/18/19 18:27:49
7/18/2019,6:42:49 PM,0,0.8156,6.046,7/18/19 18:42:49
7/18/2019,6:57:49 PM,0,0.8162,6.06,7/18/19 18:57:49
7/18/2019,7:12:49 PM,0,0.8185,6.06,7/18/19 19:12:49
7/18/2019,7:27:49 PM,0,0.8147,6.058,7/18/19 19:27:49
7/18/2019,7:42:49 PM,0,0.8161,6.066,7/18/19 19:42:49
7/18/2019,7:57:49 PM,0,0.8172,6.067,7/18/19 19:57:49
7/18/2019,8:12:49 PM,0,0.8158,6.073,7/18/19 20:12:49
7/18/2019,8:27:49 PM,0,0.8158,6.08,7/18/19 20:27:49
7/18/2019,8:42:49 PM,0,0.8167,6.089,7/18/19 20:42:49
7/18/2019,8:57:49 PM,0,0.8179,6.093,7/18/19 20:57:49
7/18/2019,9:12:49 PM,0,0.8159,6.088,7/18/19 21:12:49
7/18/2019,9:27:49 PM,0,0.8168,6.092,7/18/19 21:27:49
7/18/2019,9:42:49 PM,0,0.8148,6.089,7/18/19 21:42:49
7/18/2019,9:57:49 PM,0,0.814,6.09,7/18/19 21:57:49
7/18/2019,10:12:49 PM,0,0.8163,6.075,7/18/19 22:12:49
7/18/2019,10:27:49 PM,0,0.8152,6.061,7/18/19 22:27:49
7/18/2019,10:42:49 PM,0,0.8192,6.064,7/18/19 22:42:49
7/18/2019,10:57:49 PM,0,0.8163,6.07,7/18/19 22:57:49
7/18/2019,11:12:49 PM,0,0.8176,6.08,7/18/19 23:12:49
7/18/2019,11:27:49 PM,0,0.8162,6.092,7/18/19 23:27:49
7/18/2019,11:42:49 PM,0,0.8147,6.099,7/18/19 23:42:49
7/18/2019,11:57:49 PM,0,0.8151,6.096,7/18/19 23:57:49
7/19/2019,12:12:49 AM,0,0.8137,6.091,7/19/19 00:12:49
7/19/2019,12:27:49 AM,0,0.8166,6.077,7/19/19 00:27:49
7/19/2019,12:42:49 AM,0,0.815,6.003,7/19/19 00:42:49
7/19/2019,12:57:49 AM,0,0.8142,5.953,7/19/19 00:57:49
7/19/2019,1:12:49 AM,0,0.8112,5.949,7/19/19 01:12:49
7/19/2019,1:27:49 AM,0,0.8159,5.942,7/19/19 01:27:49
7/19/2019,1:42:49 AM,0,0.814,5.924,7/19/19 01:42:49
7/19/2019,1:57:49 AM,0,0.813,5.913,7/19/19 01:57:49
7/19/2019,2:12:49 AM,0,0.8122,5.908,7/19/19 02:12:49
7/19/2019,2:27:49 AM,0,0.8151,5.897,7/19/19 02:27:49
7/19/2019,2:42:49 AM,0,0.8144,5.889,7/19/19 02:42:49
7/19/2019,2:57:49 AM,0,0.8134,5.879,7/19/19 02:57:49
7/19/2019,3:12:49 AM,0,0.8156,5.865,7/19/19 03:12:49
7/19/2019,3:27:49 AM,0,0.8126,5.861,7/19/19 03:27:49
7/19/2019,3:42:49 AM,0,0.8151,5.857,7/19/19 03:42:49
7/19/2019,3:57:49 AM,0,0.8141,5.85,7/19/19 03:57:49
7/19/2019,4:12:49 AM,0,0.8158,5.843,7/19/19 04:12:49
7/19/2019,4:27:49 AM,0,0.8119,5.832,7/19/19 04:27:49
7/19/2019,4:42:49 AM,0,0.8131,5.825,7/19/19 04:42:49
7/19/2019,4:57:49 AM,0,0.8157,5.822,7/19/19 04:57:49
7/19/2019,5:12:49 AM,0,0.8127,5.815,7/19/19 05:12:49
7/19/2019,5:27:49 AM,0,0.8143,5.79,7/19/19 05:27:49
7/19/2019,5:42:49 AM,0,0.8174,5.771,7/19/19 05:42:49
7/19/2019,5:57:49 AM,0,0.8166,5.768,7/19/19 05:57:49
7/19/2019,6:12:49 AM,0,0.8137,5.763,7/19/19 06:12:49
7/19/2019,6:27:49 AM,0,0.8134,5.772,7/19/19 06:27:49
7/19/2019,6:42:49 AM,0,0.8132,5.751,7/19/19 06:42:49
7/19/2019,6:57:49 AM,0,0.8153,5.733,7/19/19 06:57:49
7/19/2019,7:12:49 AM,0,0.8142,5.704,7/19/19 07:12:49
7/19/2019,7:27:49 AM,0,0.8166,5.723,7/19/19 07:27:49
7/19/2019,7:42:49 AM,0,0.8155,5.702,7/19/19 07:42:49
7/19/2019,7:57:49 AM,0,0.8116,5.695,7/19/19 07:57:49
7/19/2019,8:12:49 AM,0,0.8176,5.688,7/19/19 08:12:49
7/19/2019,8:27:49 AM,0,0.8145,5.687,7/19/19 08:27:49
7/19/2019,8:42:49 AM,0,0.8158,5.687,7/19/19 08:42:49
7/19/2019,8:57:49 AM,0,0.8188,5.676,7/19/19 08:57:49
7/19/2019,9:12:49 AM,0,0.8136,5.676,7/19/19 09:12:49
7/19/2019,9:27:49 AM,0,0.814,5.676,7/19/19 09:27:49
7/19/2019,9:42:49 AM,0,0.8141,5.673,7/19/19 09:42:49
7/19/2019,9:57:49 AM,0,0.8117,5.689,7/19/19 09:57:49
7/19/2019,10:12:49 AM,0,0.8103,5.692,7/19/19 10:12:49
7/19/2019,10:27:49 AM,0,0.8121,5.709,7/19/19 10:27:49
7/19/2019,10:42:49 AM,0,0.8134,5.703,7/19/19 10:42:49
7/19/2019,10:57:49 AM,0,0.8156,5.721,7/19/19 10:57:49
7/19/2019,11:12:49 AM,0,0.8086,5.722,7/19/19 11:12:49
7/19/2019,11:27:49 AM,0,0.8136,5.726,7/19/19 11:27:49
7/19/2019,11:42:49 AM,0,0.8112,5.739,7/19/19 11:42:49
7/19/2019,11:57:49 AM,0,0.8108,5.756,7/19/19 11:57:49
7/19/2019,12:12:49 PM,0,0.8121,5.766,7/19/19 12:12:49
7/19/2019,12:27:49 PM,0,0.8125,5.775,7/19/19 12:27:49
7/19/2019,12:42:49 PM,0,0.8081,5.782,7/19/19 12:42:49
7/19/2019,12:57:49 PM,0,0.8098,5.788,7/19/19 12:57:49
7/19/2019,1:12:49 PM,0,0.8087,5.803,7/19/19 13:12:49
7/19/2019,1:27:49 PM,0,0.8084,5.823,7/19/19 13:27:49
7/19/2019,1:42:49 PM,0,0.8108,5.835,7/19/19 13:42:49
7/19/2019,1:57:49 PM,0,0.8099,5.839,7/19/19 13:57:49
7/19/2019,2:12:49 PM,0,0.812,5.846,7/19/19 14:12:49
7/19/2019,2:27:49 PM,0,0.8114,5.853,7/19/19 14:27:49
7/19/2019,2:42:49 PM,0,0.8095,5.865,7/19/19 14:42:49
7/19/2019,2:57:49 PM,0,0.8107,5.869,7/19/19 14:57:49
7/19/2019,3:12:49 PM,0,0.8122,5.871,7/19/19 15:12:49
7/19/2019,3:27:49 PM,0,0.8113,5.878,7/19/19 15:27:49
7/19/2019,3:42:49 PM,0,0.8124,5.887,7/19/19 15:42:49
7/19/2019,3:57:49 PM,0,0.8145,5.896,7/19/19 15:57:49
7/19/2019,4:12:49 PM,0,0.8124,5.901,7/19/19 16:12:49
7/19/2019,4:27:49 PM,0,0.8147,5.908,7/19/19 16:27:49
7/19/2019,4:42:49 PM,0,0.8159,5.914,7/19/19 16:42:49
7/19/2019,4:57:49 PM,0,0.8135,5.916,7/19/19 16:57:49
7/19/2019,5:12:49 PM,0,0.8129,5.918,7/19/19 17:12:49
7/19/2019,5:27:49 PM,0,0.8138,5.924,7/19/19 17:27:49
7/19/2019,5:42:49 PM,0,0.8168,5.926,7/19/19 17:42:49
7/19/2019,5:57:49 PM,0,0.8165,5.927,7/19/19 17:57:49
7/19/2019,6:12:49 PM,0,0.8138,5.931,7/19/19 18:12:49
7/19/2019,6:27:49 PM,0,0.8138,5.934,7/19/19 18:27:49
7/19/2019,6:42:49 PM,0,0.8145,5.937,7/19/19 18:42:49
7/19/2019,6:57:49 PM,0,0.8156,5.941,7/19/19 18:57:49
7/19/2019,7:12:49 PM,0,0.8138,5.944,7/19/19 19:12:49
7/19/2019,7:27:49 PM,0,0.8121,5.947,7/19/19 19:27:49
7/19/2019,7:42:49 PM,0,0.8149,5.949,7/19/19 19:42:49
7/19/2019,7:57:49 PM,0,0.816,5.954,7/19/19 19:57:49
