,DateTime,LEVEL_m,TEMP_c,Serial,,
4308,8/14/2019 9:45,0.7401,4.389,2020425,,
4309,8/14/2019 10:00,0.7429,4.388,2020425,,
4310,8/14/2019 10:15,0.7386,4.389,2020425,,
4311,8/14/2019 10:30,0.738,4.389,2020425,,
4312,8/14/2019 10:45,0.7375,4.389,2020425,,
4313,8/14/2019 11:00,0.7326,4.388,2020425,,
4314,8/14/2019 11:15,0.7363,4.388,2020425,,
4315,8/14/2019 11:30,0.7343,4.389,2020425,,
4316,8/14/2019 11:45,0.7366,4.388,2020425,,
4317,8/14/2019 12:00,0.7306,4.388,2020425,,
4318,8/14/2019 12:15,0.731,4.388,2020425,,
4319,8/14/2019 12:30,0.7297,4.387,2020425,,
4320,8/14/2019 12:45,0.7298,4.388,2020425,,
4321,8/14/2019 13:00,0.727,4.388,2020425,,
4322,8/14/2019 13:15,0.723,4.388,2020425,,
4323,8/14/2019 13:30,0.7216,4.387,2020425,,
4324,8/14/2019 13:45,0.7184,4.387,2020425,,
4325,8/14/2019 14:00,0.7153,4.387,2020425,,
4326,8/14/2019 14:15,0.7103,4.387,2020425,,
4327,7/12/2019 9:12,0.789640576,6.008,2020430,,
4328,7/12/2019 9:27,0.790803057,6.002,2020430,,
4329,7/12/2019 9:42,0.791802383,6.004,2020430,,
4330,7/12/2019 9:57,0.793423738,6.002,2020430,,
4331,7/12/2019 10:12,0.794004978,6.008,2020430,,
4332,7/12/2019 10:27,0.793770442,6.019,2020430,,
4333,7/12/2019 10:42,0.794749374,6.018,2020430,,
4334,7/12/2019 10:57,0.793168808,6.024,2020430,,
4335,7/12/2019 11:12,0.794117147,6.03,2020430,,
4336,7/12/2019 11:27,0.793709259,6.037,2020430,,
4337,7/12/2019 11:42,0.792852694,6.042,2020430,,
4338,7/12/2019 11:57,0.793576696,6.046,2020430,,
4339,7/12/2019 12:12,0.792128693,6.051,2020430,,
4340,7/12/2019 12:27,0.790293197,6.06,2020430,,
4341,7/12/2019 12:42,0.792862892,6.068,2020430,,
4342,7/12/2019 12:57,0.789426435,6.075,2020430,,
4343,7/12/2019 13:12,0.791832974,6.078,2020430,,
4344,7/12/2019 13:27,0.788620856,6.083,2020430,,
4345,7/12/2019 13:42,0.788773814,6.088,2020430,,
4346,7/12/2019 13:57,0.790660296,6.091,2020430,,
4347,7/12/2019 14:12,0.792261257,6.096,2020430,,
4348,7/12/2019 14:27,0.789813929,6.102,2020430,,
4349,7/12/2019 14:42,0.786999502,6.106,2020430,,
4350,7/12/2019 14:57,0.788804406,6.11,2020430,,
4351,7/12/2019 15:12,0.787856066,6.114,2020430,,
4352,7/12/2019 15:27,0.78780508,6.117,2020430,,
4353,7/12/2019 15:42,0.78780508,6.12,2020430,,
4354,7/12/2019 15:57,0.78780508,6.125,2020430,,
4355,7/12/2019 16:12,0.787927447,6.128,2020430,,
4356,7/12/2019 16:27,0.786510036,6.131,2020430,,
4357,7/12/2019 16:42,0.78740739,6.136,2020430,,
4358,7/12/2019 16:57,0.787947841,6.138,2020430,,
4359,7/12/2019 17:12,0.787397192,6.141,2020430,,
4360,7/12/2019 17:27,0.788834998,6.144,2020430,,
4361,7/12/2019 17:42,0.7866426,6.146,2020430,,
4362,7/12/2019 17:57,0.787458376,6.149,2020430,,
4363,7/12/2019 18:12,0.78747877,6.152,2020430,,
4364,7/12/2019 18:27,0.787754094,6.153,2020430,,
4365,7/12/2019 18:42,0.787611334,6.157,2020430,,
4366,7/12/2019 18:57,0.786489642,6.159,2020430,,
4367,7/12/2019 19:12,0.789038942,6.162,2020430,,
4368,7/12/2019 19:27,0.78747877,6.163,2020430,,
4369,7/12/2019 19:42,0.786764966,6.166,2020430,,
4370,7/12/2019 19:57,0.787794883,6.17,2020430,,
4371,7/12/2019 20:12,0.78638767,6.171,2020430,,
4372,7/12/2019 20:27,0.787876461,6.174,2020430,,
4373,7/12/2019 20:42,0.787356404,6.175,2020430,,
4374,7/12/2019 20:57,0.787285023,6.178,2020430,,
4375,7/12/2019 21:12,0.78933466,6.179,2020430,,
4376,7/12/2019 21:27,0.786122542,6.182,2020430,,
4377,7/12/2019 21:42,0.786805755,6.183,2020430,,
4378,7/12/2019 21:57,0.786754769,6.187,2020430,,
4379,7/12/2019 22:12,0.785347555,6.186,2020430,,
4380,7/12/2019 22:27,0.786163331,6.191,2020430,,
4381,7/12/2019 22:42,0.784276849,6.191,2020430,,
4382,7/12/2019 22:57,0.78492947,6.195,2020430,,
4383,7/12/2019 23:12,0.78562288,6.195,2020430,,
4384,7/12/2019 23:27,0.786673191,6.199,2020430,,
4385,7/12/2019 23:42,0.785031442,6.2,2020430,,
4386,7/12/2019 23:57,0.785704457,6.204,2020430,,
4387,7/13/2019 0:12,0.78587781,6.204,2020430,,
4388,7/13/2019 0:27,0.78576564,6.208,2020430,,
4389,7/13/2019 0:42,0.79199613,6.209,2020430,,
4390,7/13/2019 0:57,0.790752071,6.211,2020430,,
4391,7/13/2019 1:12,0.793250385,6.214,2020430,,
4392,7/13/2019 1:27,0.792485595,6.214,2020430,,
4393,7/13/2019 1:42,0.791904355,6.216,2020430,,
4394,7/13/2019 1:57,0.793994781,6.219,2020430,,
4395,7/13/2019 2:12,0.793801034,6.219,2020430,,
4396,7/13/2019 2:27,0.794708585,6.222,2020430,,
4397,7/13/2019 2:42,0.793189202,6.223,2020430,,
4398,7/13/2019 2:57,0.79239382,6.225,2020430,,
4399,7/13/2019 3:12,0.797145716,6.226,2020430,,
4400,7/13/2019 3:27,0.794718782,6.229,2020430,,
4401,7/13/2019 3:42,0.79480036,6.23,2020430,,
4402,7/13/2019 3:57,0.798563126,6.232,2020430,,
4403,7/13/2019 4:12,0.800102904,6.235,2020430,,
4404,7/13/2019 4:27,0.799470677,6.23,2020430,,
4405,7/13/2019 4:42,0.801102229,6.229,2020430,,
4406,7/13/2019 4:57,0.798359182,6.231,2020430,,
4407,7/13/2019 5:12,0.801856822,6.228,2020430,,
4408,7/13/2019 5:27,0.801836428,6.222,2020430,,
4409,7/13/2019 5:42,0.802366682,6.217,2020430,,
4410,7/13/2019 5:57,0.799929551,6.206,2020430,,
4411,7/13/2019 6:12,0.799083184,6.151,2020430,,
4412,7/13/2019 6:27,0.803447585,6.117,2020430,,
4413,7/13/2019 6:42,0.805945899,6.105,2020430,,
4414,7/13/2019 6:57,0.803682121,6.085,2020430,,
4415,7/13/2019 7:12,0.806720886,6.092,2020430,,
4416,7/13/2019 7:27,0.808260664,6.09,2020430,,
4417,7/13/2019 7:42,0.805741955,6.08,2020430,,
4418,7/13/2019 7:57,0.80710838,6.068,2020430,,
4419,7/13/2019 8:12,0.80984123,6.058,2020430,,
4420,7/13/2019 8:27,0.80754686,6.058,2020430,,
4421,7/13/2019 8:42,0.809769849,6.065,2020430,,
4422,7/13/2019 8:57,0.808372833,6.067,2020430,,
4423,7/13/2019 9:12,0.809820835,6.067,2020430,,
4424,7/13/2019 9:27,0.811656331,6.069,2020430,,
4425,7/13/2019 9:42,0.810789569,6.072,2020430,,
4426,7/13/2019 9:57,0.811574754,6.07,2020430,,
4427,7/13/2019 10:12,0.8121356,6.069,2020430,,
4428,7/13/2019 10:27,0.808535988,6.071,2020430,,
4429,7/13/2019 10:42,0.81169712,6.078,2020430,,
4430,7/13/2019 10:57,0.811666528,6.087,2020430,,
4431,7/13/2019 11:12,0.809576102,6.09,2020430,,
4432,7/13/2019 11:27,0.812145797,6.102,2020430,,
4433,7/13/2019 11:42,0.81137081,6.112,2020430,,
4434,7/13/2019 11:57,0.812400727,6.12,2020430,,
4435,7/13/2019 12:12,0.81271684,6.129,2020430,,
4436,7/13/2019 12:27,0.80965768,6.132,2020430,,
4437,7/13/2019 12:42,0.81093233,6.138,2020430,,
4438,7/13/2019 12:57,0.809851427,6.146,2020430,,
4439,7/13/2019 13:12,0.810391878,6.156,2020430,,
4440,7/13/2019 13:27,0.810820161,6.167,2020430,,
4441,7/13/2019 13:42,0.813012559,6.177,2020430,,
4442,7/13/2019 13:57,0.8143178,6.183,2020430,,
4443,7/13/2019 14:12,0.811962247,6.19,2020430,,
4444,7/13/2019 14:27,0.814664505,6.198,2020430,,
4445,7/13/2019 14:42,0.813461236,6.207,2020430,,
4446,7/13/2019 14:57,0.815572056,6.218,2020430,,
4447,7/13/2019 15:12,0.81493983,6.228,2020430,,
4448,7/13/2019 15:27,0.815979944,6.24,2020430,,
4449,7/13/2019 15:42,0.817907215,6.252,2020430,,
4450,7/13/2019 15:57,0.816581579,6.264,2020430,,
4451,7/13/2019 16:12,0.817152622,6.273,2020430,,
4452,7/13/2019 16:27,0.815245746,6.284,2020430,,
4453,7/13/2019 16:42,0.817846032,6.292,2020430,,
4454,7/13/2019 16:57,0.818743385,6.302,2020430,,
4455,7/13/2019 17:12,0.817529918,6.31,2020430,,
4456,7/13/2019 17:27,0.818478258,6.317,2020430,,
4457,7/13/2019 17:42,0.818702596,6.324,2020430,,
4458,7/13/2019 17:57,0.817907215,6.33,2020430,,
4459,7/13/2019 18:12,0.819436795,6.338,2020430,,
4460,7/13/2019 18:27,0.821741362,6.343,2020430,,
4461,7/13/2019 18:42,0.818702596,6.348,2020430,,
4462,7/13/2019 18:57,0.820262768,6.354,2020430,,
4463,7/13/2019 19:12,0.82145584,6.358,2020430,,
4464,7/13/2019 19:27,0.818202934,6.362,2020430,,
4465,7/13/2019 19:42,0.818549638,6.367,2020430,,
4466,7/13/2019 19:57,0.819732514,6.372,2020430,,
4467,7/13/2019 20:12,0.821017361,6.376,2020430,,
4468,7/13/2019 20:27,0.820629867,6.38,2020430,,
4469,7/13/2019 20:42,0.82003843,6.386,2020430,,
4470,7/13/2019 20:57,0.819100287,6.391,2020430,,
4471,7/13/2019 21:12,0.818447666,6.395,2020430,,
4472,7/13/2019 21:27,0.818274314,6.399,2020430,,
4473,7/13/2019 21:42,0.818264117,6.404,2020430,,
4474,7/13/2019 21:57,0.816958875,6.406,2020430,,
4475,7/13/2019 22:12,0.818712794,6.41,2020430,,
4476,7/13/2019 22:27,0.819803894,6.413,2020430,,
4477,7/13/2019 22:42,0.819069696,6.415,2020430,,
4478,7/13/2019 22:57,0.816183888,6.417,2020430,,
4479,7/13/2019 23:12,0.817907215,6.419,2020430,,
4480,7/13/2019 23:27,0.818570033,6.421,2020430,,
4481,7/13/2019 23:42,0.818457864,6.424,2020430,,
4482,7/13/2019 23:57,0.817478932,6.425,2020430,,
4483,7/14/2019 0:12,0.817856229,6.428,2020430,,
4484,7/14/2019 0:27,0.817825637,6.43,2020430,,
4485,7/14/2019 0:42,0.816173691,6.432,2020430,,
4486,7/14/2019 0:57,0.818570033,6.433,2020430,,
4487,7/14/2019 1:12,0.817499327,6.435,2020430,,
4488,7/14/2019 1:27,0.817142425,6.437,2020430,,
4489,7/14/2019 1:42,0.817652285,6.438,2020430,,
4490,7/14/2019 1:57,0.818284511,6.439,2020430,,
4491,7/14/2019 2:12,0.81876378,6.441,2020430,,
4492,7/14/2019 2:27,0.819946655,6.442,2020430,,
4493,7/14/2019 2:42,0.820986769,6.442,2020430,,
4494,7/14/2019 2:57,0.818896343,6.441,2020430,,
4495,7/14/2019 3:12,0.82069105,6.424,2020430,,
4496,7/14/2019 3:27,0.822975223,6.414,2020430,,
4497,7/14/2019 3:42,0.819824288,6.399,2020430,,
4498,7/14/2019 3:57,0.822903843,6.372,2020430,,
4499,7/14/2019 4:12,0.825320579,6.374,2020430,,
4500,7/14/2019 4:27,0.825871228,6.329,2020430,,
4501,7/14/2019 4:42,0.826340299,6.325,2020430,,
4502,7/14/2019 4:57,0.828379739,6.317,2020430,,
4503,7/14/2019 5:12,0.827747513,6.237,2020430,,
4504,7/14/2019 5:27,0.829562614,6.245,2020430,,
4505,7/14/2019 5:42,0.830643518,6.228,2020430,,
4506,7/14/2019 5:57,0.829705375,6.197,2020430,,
4507,7/14/2019 6:12,0.830337602,6.133,2020430,,
4508,7/14/2019 6:27,0.835293441,6.11,2020430,,
4509,7/14/2019 6:42,0.833651692,6.094,2020430,,
4510,7/14/2019 6:57,0.836394738,6.068,2020430,,
4511,7/14/2019 7:12,0.835007919,6.066,2020430,,
4512,7/14/2019 7:27,0.836109217,6.067,2020430,,
4513,7/14/2019 7:42,0.839035813,6.045,2020430,,
4514,7/14/2019 7:57,0.839973956,6.022,2020430,,
4515,7/14/2019 8:12,0.841136436,6.012,2020430,,
4516,7/14/2019 8:27,0.842920946,5.987,2020430,,
4517,7/14/2019 8:42,0.84228872,5.973,2020430,,
4518,7/14/2019 8:57,0.844317963,5.914,2020430,,
4519,7/14/2019 9:12,0.842941341,5.9,2020430,,
4520,7/14/2019 9:27,0.844277174,5.85,2020430,,
4521,7/14/2019 9:42,0.84611267,5.868,2020430,,
4522,7/14/2019 9:57,0.84655115,5.847,2020430,,
4523,7/14/2019 10:12,0.849263605,5.83,2020430,,
4524,7/14/2019 10:27,0.847703433,5.828,2020430,,
4525,7/14/2019 10:42,0.849018872,5.791,2020430,,
4526,7/14/2019 10:57,0.853597415,5.801,2020430,,
4527,7/14/2019 11:12,0.852536906,5.803,2020430,,
4528,7/14/2019 11:27,0.853118146,5.798,2020430,,
4529,7/14/2019 11:42,0.854035894,5.799,2020430,,
4530,7/14/2019 11:57,0.851303045,5.786,2020430,,
4531,7/14/2019 12:12,0.852139215,5.808,2020430,,
4532,7/14/2019 12:27,0.85266947,5.801,2020430,,
4533,7/14/2019 12:42,0.852700061,5.834,2020430,,
4534,7/14/2019 12:57,0.853750373,5.849,2020430,,
4535,7/14/2019 13:12,0.852771442,5.881,2020430,,
4536,7/14/2019 13:27,0.853526034,5.891,2020430,,
4537,7/14/2019 13:42,0.855198375,5.904,2020430,,
4538,7/14/2019 13:57,0.852180004,5.9,2020430,,
4539,7/14/2019 14:12,0.850997129,5.922,2020430,,
4540,7/14/2019 14:27,0.84961031,5.936,2020430,,
4541,7/14/2019 14:42,0.847020221,5.946,2020430,,
4542,7/14/2019 14:57,0.846989629,5.964,2020430,,
4543,7/14/2019 15:12,0.847346531,5.975,2020430,,
4544,7/14/2019 15:27,0.846540952,5.981,2020430,,
4545,7/14/2019 15:42,0.847173179,5.996,2020430,,
4546,7/14/2019 15:57,0.84323706,6.009,2020430,,
4547,7/14/2019 16:12,0.841727874,6.02,2020430,,
4548,7/14/2019 16:27,0.842135762,6.026,2020430,,
4549,7/14/2019 16:42,0.841901226,6.036,2020430,,
4550,7/14/2019 16:57,0.842319312,6.031,2020430,,
4551,7/14/2019 17:12,0.842156156,6.043,2020430,,
4552,7/14/2019 17:27,0.840820323,6.019,2020430,,
4553,7/14/2019 17:42,0.843665342,6.018,2020430,,
4554,7/14/2019 17:57,0.841819649,6.024,2020430,,
4555,7/14/2019 18:12,0.841860438,6.027,2020430,,
4556,7/14/2019 18:27,0.840004547,6.007,2020430,,
4557,7/14/2019 18:42,0.839820998,6.004,2020430,,
4558,7/14/2019 18:57,0.838954236,6.001,2020430,,
4559,7/14/2019 19:12,0.838413784,5.988,2020430,,
4560,7/14/2019 19:27,0.841503536,5.987,2020430,,
4561,7/14/2019 19:42,0.838576939,5.975,2020430,,
4562,7/14/2019 19:57,0.839311138,5.974,2020430,,
4563,7/14/2019 20:12,0.837220712,5.971,2020430,,
4564,7/14/2019 20:27,0.838770686,5.955,2020430,,
4565,7/14/2019 20:42,0.83846477,5.954,2020430,,
4566,7/14/2019 20:57,0.838801278,5.95,2020430,,
4567,7/14/2019 21:12,0.837903924,5.958,2020430,,
4568,7/14/2019 21:27,0.837108542,5.949,2020430,,
4569,7/14/2019 21:42,0.838179248,5.933,2020430,,
4570,7/14/2019 21:57,0.837740769,5.916,2020430,,
4571,7/14/2019 22:12,0.836731246,5.905,2020430,,
4572,7/14/2019 22:27,0.83642533,5.898,2020430,,
4573,7/14/2019 22:42,0.837281895,5.893,2020430,,
4574,7/14/2019 22:57,0.832580986,5.89,2020430,,
4575,7/14/2019 23:12,0.836455922,5.881,2020430,,
4576,7/14/2019 23:27,0.835099694,5.866,2020430,,
4577,7/14/2019 23:42,0.832723746,5.859,2020430,,
4578,7/14/2019 23:57,0.833152029,5.861,2020430,,
4579,7/15/2019 0:12,0.835252652,5.86,2020430,,
4580,7/15/2019 0:27,0.833080648,5.85,2020430,,
4581,7/15/2019 0:42,0.83515068,5.861,2020430,,
4582,7/15/2019 0:57,0.835171074,5.852,2020430,,
4583,7/15/2019 1:12,0.834773384,5.817,2020430,,
4584,7/15/2019 1:27,0.836221386,5.797,2020430,,
4585,7/15/2019 1:42,0.834926342,5.785,2020430,,
4586,7/15/2019 1:57,0.836394738,5.766,2020430,,
4587,7/15/2019 2:12,0.836588485,5.762,2020430,,
4588,7/15/2019 2:27,0.838342404,5.761,2020430,,
4589,7/15/2019 2:42,0.836466119,5.747,2020430,,
4590,7/15/2019 2:57,0.836455922,5.732,2020430,,
4591,7/15/2019 3:12,0.840912098,5.721,2020430,,
4592,7/15/2019 3:27,0.840952887,5.692,2020430,,
4593,7/15/2019 3:42,0.840891704,5.683,2020430,,
4594,7/15/2019 3:57,0.843135088,5.654,2020430,,
4595,7/15/2019 4:12,0.840912098,5.653,2020430,,
4596,7/15/2019 4:27,0.839239757,5.633,2020430,,
4597,7/15/2019 4:42,0.841656494,5.631,2020430,,
4598,7/15/2019 4:57,0.84210517,5.628,2020430,,
4599,7/15/2019 5:12,0.843410412,5.625,2020430,,
4600,7/15/2019 5:27,0.844022244,5.608,2020430,,
4601,7/15/2019 5:42,0.842971932,5.588,2020430,,
4602,7/15/2019 5:57,0.840973281,5.585,2020430,,
4603,7/15/2019 6:12,0.842553847,5.571,2020430,,
4604,7/15/2019 6:27,0.841952212,5.551,2020430,,
4605,7/15/2019 6:42,0.838352601,5.541,2020430,,
4606,7/15/2019 6:57,0.839861786,5.546,2020430,,
4607,7/15/2019 7:12,0.837383867,5.543,2020430,,
4608,7/15/2019 7:27,0.84043283,5.525,2020430,,
4609,7/15/2019 7:42,0.838678911,5.515,2020430,,
4610,7/15/2019 7:57,0.839637448,5.51,2020430,,
4611,7/15/2019 8:12,0.839892378,5.511,2020430,,
4612,7/15/2019 8:27,0.840534802,5.524,2020430,,
4613,7/15/2019 8:42,0.84210517,5.494,2020430,,
4614,7/15/2019 8:57,0.840616379,5.489,2020430,,
4615,7/15/2019 9:12,0.839759814,5.494,2020430,,
4616,7/15/2019 9:27,0.841003873,5.508,2020430,,
4617,7/15/2019 9:42,0.843767314,5.518,2020430,,
4618,7/15/2019 9:57,0.8427272,5.521,2020430,,
4619,7/15/2019 10:12,0.844154808,5.517,2020430,,
4620,7/15/2019 10:27,0.847030418,5.515,2020430,,
4621,7/15/2019 10:42,0.850558649,5.511,2020430,,
4622,7/15/2019 10:57,0.844481118,5.516,2020430,,
4623,7/15/2019 11:12,0.847754419,5.508,2020430,,
4624,7/15/2019 11:27,0.85063003,5.519,2020430,,
4625,7/15/2019 11:42,0.847162982,5.536,2020430,,
4626,7/15/2019 11:57,0.844603484,5.561,2020430,,
4627,7/15/2019 12:12,0.844552498,5.589,2020430,,
4628,7/15/2019 12:27,0.840555196,5.613,2020430,,
4629,7/15/2019 12:42,0.842655819,5.634,2020430,,
4630,7/15/2019 12:57,0.842482467,5.663,2020430,,
4631,7/15/2019 13:12,0.841993001,5.681,2020430,,
4632,7/15/2019 13:27,0.839841392,5.697,2020430,,
4633,7/15/2019 13:42,0.840035139,5.713,2020430,,
4634,7/15/2019 13:57,0.839239757,5.729,2020430,,
4635,7/15/2019 14:12,0.844450526,5.733,2020430,,
4636,7/15/2019 14:27,0.841605508,5.745,2020430,,
4637,7/15/2019 14:42,0.840412435,5.761,2020430,,
4638,7/15/2019 14:57,0.837547022,5.776,2020430,,
4639,7/15/2019 15:12,0.836853612,5.794,2020430,,
4640,7/15/2019 15:27,0.836445724,5.803,2020430,,
4641,7/15/2019 15:42,0.837169726,5.808,2020430,,
4642,7/15/2019 15:57,0.837832544,5.816,2020430,,
4643,7/15/2019 16:12,0.837026965,5.825,2020430,,
4644,7/15/2019 16:27,0.835487188,5.839,2020430,,
4645,7/15/2019 16:42,0.833376367,5.848,2020430,,
4646,7/15/2019 16:57,0.834426679,5.867,2020430,,
4647,7/15/2019 17:12,0.83190797,5.878,2020430,,
4648,7/15/2019 17:27,0.836272372,5.893,2020430,,
4649,7/15/2019 17:42,0.831031011,5.908,2020430,,
4650,7/15/2019 17:57,0.831092194,5.918,2020430,,
4651,7/15/2019 18:12,0.832071126,5.93,2020430,,
4652,7/15/2019 18:27,0.83088825,5.939,2020430,,
4653,7/15/2019 18:42,0.829939911,5.953,2020430,,
4654,7/15/2019 18:57,0.828257373,5.963,2020430,,
4655,7/15/2019 19:12,0.827767907,5.974,2020430,,
4656,7/15/2019 19:27,0.828655064,5.979,2020430,,
4657,7/15/2019 19:42,0.828135006,5.97,2020430,,
4658,7/15/2019 19:57,0.828950782,5.98,2020430,,
4659,7/15/2019 20:12,0.828481711,5.979,2020430,,
4660,7/15/2019 20:27,0.825871228,5.954,2020430,,
4661,7/15/2019 20:42,0.826268919,5.933,2020430,,
4662,7/15/2019 20:57,0.82426007,5.906,2020430,,
4663,7/15/2019 21:12,0.824973874,5.884,2020430,,
4664,7/15/2019 21:27,0.822679504,5.86,2020430,,
4665,7/15/2019 21:42,0.822873251,5.842,2020430,,
4666,7/15/2019 21:57,0.823954154,5.852,2020430,,
4667,7/15/2019 22:12,0.82189432,5.865,2020430,,
4668,7/15/2019 22:27,0.82094598,5.853,2020430,,
4669,7/15/2019 22:42,0.821221305,5.857,2020430,,
4670,7/15/2019 22:57,0.819079893,5.818,2020430,,
4671,7/15/2019 23:12,0.819814091,5.812,2020430,,
4672,7/15/2019 23:27,0.817825637,5.793,2020430,,
4673,7/15/2019 23:42,0.816092113,5.772,2020430,,
4674,7/15/2019 23:57,0.81839668,5.778,2020430,,
4675,7/16/2019 0:12,0.816347043,5.762,2020430,,
4676,7/16/2019 0:27,0.815510873,5.753,2020430,,
4677,7/16/2019 0:42,0.816122705,5.73,2020430,,
4678,7/16/2019 0:57,0.813767152,5.721,2020430,,
4679,7/16/2019 1:12,0.813899715,5.724,2020430,,
4680,7/16/2019 1:27,0.81457273,5.71,2020430,,
4681,7/16/2019 1:42,0.814562533,5.708,2020430,,
4682,7/16/2019 1:57,0.817856229,5.704,2020430,,
4683,7/16/2019 2:12,0.817591102,5.685,2020430,,
4684,7/16/2019 2:27,0.813165517,5.673,2020430,,
4685,7/16/2019 2:42,0.816846706,5.645,2020430,,
4686,7/16/2019 2:57,0.817438144,5.667,2020430,,
4687,7/16/2019 3:12,0.814858252,5.657,2020430,,
4688,7/16/2019 3:27,0.812757629,5.638,2020430,,
4689,7/16/2019 3:42,0.815204957,5.628,2020430,,
4690,7/16/2019 3:57,0.815041802,5.613,2020430,,
4691,7/16/2019 4:12,0.816969072,5.603,2020430,,
4692,7/16/2019 4:27,0.815796394,5.613,2020430,,
4693,7/16/2019 4:42,0.815918761,5.6,2020430,,
4694,7/16/2019 4:57,0.814950027,5.591,2020430,,
4695,7/16/2019 5:12,0.812635262,5.573,2020430,,
4696,7/16/2019 5:27,0.813746757,5.567,2020430,,
4697,7/16/2019 5:42,0.816275663,5.557,2020430,,
4698,7/16/2019 5:57,0.815031604,5.541,2020430,,
4699,7/16/2019 6:12,0.814185237,5.532,2020430,,
4700,7/16/2019 6:27,0.815561859,5.535,2020430,,
4701,7/16/2019 6:42,0.818549638,5.523,2020430,,
4702,7/16/2019 6:57,0.813491827,5.516,2020430,,
4703,7/16/2019 7:12,0.816347043,5.529,2020430,,
4704,7/16/2019 7:27,0.817478932,5.534,2020430,,
4705,7/16/2019 7:42,0.817030256,5.52,2020430,,
4706,7/16/2019 7:57,0.815582253,5.516,2020430,,
4707,7/16/2019 8:12,0.8143178,5.516,2020430,,
4708,7/16/2019 8:27,0.815796394,5.514,2020430,,
4709,7/16/2019 8:42,0.816092113,5.51,2020430,,
4710,7/16/2019 8:57,0.818590427,5.494,2020430,,
4711,7/16/2019 9:12,0.815031604,5.493,2020430,,
4712,7/16/2019 9:27,0.816377635,5.5,2020430,,
4713,7/16/2019 9:42,0.81475628,5.512,2020430,,
4714,7/16/2019 9:57,0.813083939,5.52,2020430,,
4715,7/16/2019 10:12,0.814226026,5.517,2020430,,
4716,7/16/2019 10:27,0.81493983,5.515,2020430,,
4717,7/16/2019 10:42,0.812676051,5.523,2020430,,
4718,7/16/2019 10:57,0.81144219,5.52,2020430,,
4719,7/16/2019 11:12,0.813094136,5.525,2020430,,
4720,7/16/2019 11:27,0.809178412,5.534,2020430,,
4721,7/16/2019 11:42,0.811044499,5.539,2020430,,
4722,7/16/2019 11:57,0.810667203,5.55,2020430,,
4723,7/16/2019 12:12,0.81023892,5.565,2020430,,
4724,7/16/2019 12:27,0.811758303,5.576,2020430,,
4725,7/16/2019 12:42,0.808862298,5.583,2020430,,
4726,7/16/2019 12:57,0.810779372,5.59,2020430,,
4727,7/16/2019 13:12,0.809647483,5.6,2020430,,
4728,7/16/2019 13:27,0.805028151,5.613,2020430,,
4729,7/16/2019 13:42,0.807975142,5.628,2020430,,
4730,7/16/2019 13:57,0.809015256,5.641,2020430,,
4731,7/16/2019 14:12,0.809229398,5.655,2020430,,
4732,7/16/2019 14:27,0.810840555,5.67,2020430,,
4733,7/16/2019 14:42,0.807077788,5.683,2020430,,
4734,7/16/2019 14:57,0.808087311,5.694,2020430,,
4735,7/16/2019 15:12,0.810269512,5.704,2020430,,
4736,7/16/2019 15:27,0.812890192,5.713,2020430,,
4737,7/16/2019 15:42,0.807883367,5.723,2020430,,
4738,7/16/2019 15:57,0.811870472,5.731,2020430,,
4739,7/16/2019 16:12,0.811574754,5.742,2020430,,
4740,7/16/2019 16:27,0.811737909,5.751,2020430,,
4741,7/16/2019 16:42,0.80965768,5.76,2020430,,
4742,7/16/2019 16:57,0.812441516,5.771,2020430,,
4743,7/16/2019 17:12,0.809678074,5.783,2020430,,
4744,7/16/2019 17:27,0.813389855,5.793,2020430,,
4745,7/16/2019 17:42,0.805517617,5.793,2020430,,
4746,7/16/2019 17:57,0.810646808,5.794,2020430,,
4747,7/16/2019 18:12,0.811350415,5.799,2020430,,
4748,7/16/2019 18:27,0.812064219,5.805,2020430,,
4749,7/16/2019 18:42,0.809351764,5.811,2020430,,
4750,7/16/2019 18:57,0.811962247,5.817,2020430,,
4751,7/16/2019 19:12,0.810371484,5.821,2020430,,
4752,7/16/2019 19:27,0.810544836,5.823,2020430,,
4753,7/16/2019 19:42,0.81009616,5.822,2020430,,
4754,7/16/2019 19:57,0.810738583,5.826,2020430,,
4755,7/16/2019 20:12,0.81042247,5.829,2020430,,
4756,7/16/2019 20:27,0.813512222,5.809,2020430,,
4757,7/16/2019 20:42,0.809790244,5.82,2020430,,
4758,7/16/2019 20:57,0.810534639,5.827,2020430,,
4759,7/16/2019 21:12,0.810728386,5.828,2020430,,
4760,7/16/2019 21:27,0.810983316,5.825,2020430,,
4761,7/16/2019 21:42,0.810993513,5.821,2020430,,
4762,7/16/2019 21:57,0.808158692,5.822,2020430,,
4763,7/16/2019 22:12,0.806975816,5.822,2020430,,
4764,7/16/2019 22:27,0.808852101,5.82,2020430,,
4765,7/16/2019 22:42,0.808974468,5.805,2020430,,
4766,7/16/2019 22:57,0.809688272,5.8,2020430,,
4767,7/16/2019 23:12,0.811472782,5.796,2020430,,
4768,7/16/2019 23:27,0.810779372,5.808,2020430,,
4769,7/16/2019 23:42,0.810881344,5.781,2020430,,
4770,7/16/2019 23:57,0.81137081,5.79,2020430,,
4771,7/17/2019 0:12,0.805670575,5.791,2020430,,
4772,7/17/2019 0:27,0.808576777,5.803,2020430,,
4773,7/17/2019 0:42,0.808015931,5.772,2020430,,
