"Month","Day","Year","Time","Flux","Temperature (C)","CO2 Soil (ppm) ","CO2 Soil STD (ppm)","CO2 ATM (ppm)","CO2 ATM STD (ppm)","Mode"
06,01,19,16:25:00,  -0.06,  33.2,  195.16,   2.209,  198.34,   2.425,0
06,01,19,16:30:00,   0.06,  33.2,  200.08,   0.969,  196.71,   4.833,0
06,01,19,16:35:00,   0.02,  33.2,  199.01,   3.650,  197.82,   5.784,0
06,01,19,16:40:00,   0.08,  33.2,  199.84,   4.877,  195.31,   3.040,0
06,01,19,16:45:00,  -0.04,  33.2,  195.25,   3.138,  197.31,   2.581,0
06,01,19,16:50:00,   0.00,  33.2,  196.40,   3.393,  196.35,   3.360,0
06,01,19,16:55:00,   0.02,  33.2,  196.13,   3.978,  195.25,   1.558,0
06,01,19,17:00:00,   0.02,  33.2,  196.61,   2.314,  195.45,   0.561,0
06,01,19,17:05:00,  -0.02,  33.2,  195.39,   0.892,  196.26,   3.929,0
06,01,19,17:10:00,   0.01,  33.2,  197.35,   3.335,  196.88,   3.900,0
06,01,19,17:15:00,   0.01,  33.2,  196.74,   2.197,  196.11,   4.394,0
06,01,19,17:20:00,   0.02,  33.2,  197.36,   1.609,  196.14,   3.719,0
06,01,19,17:25:00,  -0.02,  33.2,  198.22,   2.171,  199.33,   1.979,0
06,01,19,17:30:00,  -0.03,  33.2,  197.00,   2.927,  198.49,   2.961,0
06,01,19,17:35:00,  -0.01,  33.2,  198.91,   2.457,  199.26,   2.441,0
06,01,19,17:40:00,  -0.00,  33.2,  195.66,   3.204,  195.92,   3.243,0
06,01,19,17:45:00,   0.04,  33.2,  198.51,   3.790,  196.33,   4.518,0
06,01,19,17:50:00,  -0.01,  33.2,  195.21,   1.895,  195.59,   2.215,0
06,01,19,17:55:00,  -0.05,  33.2,  195.68,   2.392,  198.53,   3.942,0
06,01,19,18:00:00,  -0.03,  33.1,  197.64,   3.332,  199.22,   2.722,0
06,01,19,18:05:00,   0.03,  33.1,  198.60,   3.251,  196.93,   3.935,0
06,01,19,18:10:00,   0.05,  33.1,  199.33,   1.349,  196.64,   4.331,0
06,01,19,18:15:00,   0.05,  33.1,  200.26,   3.107,  197.48,   2.249,0
06,01,19,18:20:00,  -0.04,  33.1,  195.84,   3.841,  197.89,   4.111,0
06,01,19,18:25:00,   0.03,  33.1,  197.37,   1.985,  195.94,   1.040,0
06,01,19,18:30:00,   0.06,  33.1,  200.11,   5.579,  196.68,   0.915,0
06,01,19,18:35:00,   0.02,  33.1,  198.13,   4.444,  197.13,   1.717,0
06,01,19,18:40:00,  -0.04,  33.1,  197.07,   3.348,  199.17,   3.498,0
06,01,19,18:45:00,   0.02,  33.0,  199.54,   3.116,  198.55,   2.572,0
06,01,19,18:50:00,  -0.04,  33.0,  197.05,   2.369,  199.35,   3.362,0
06,01,19,18:55:00,  -0.06,  33.0,  197.07,   4.034,  200.23,   2.094,0
06,01,19,19:00:00,   0.02,  33.0,  196.48,   3.138,  195.36,   4.020,0
06,01,19,19:05:00,  -0.05,  33.0,  197.04,   3.416,  199.82,   2.418,0
06,01,19,19:10:00,   0.03,  33.0,  197.32,   3.567,  195.92,   1.142,0
06,01,19,19:15:00,  -0.04,  33.0,  196.01,   3.070,  198.28,   1.869,0
06,01,19,19:20:00,  -0.04,  32.9,  196.95,   3.162,  199.25,   2.831,0
06,01,19,19:25:00,  -0.05,  32.9,  196.81,   1.888,  199.26,   3.432,0
06,01,19,19:30:00,  -0.03,  32.8,  198.09,   5.191,  199.81,   4.031,0
06,01,19,19:35:00,   0.01,  32.8,  197.37,   2.867,  196.68,   3.805,0
06,01,19,19:40:00,  -0.07,  32.7,  195.13,   1.957,  198.80,   3.377,0
06,01,19,19:45:00,  -0.00,  32.7,  195.23,   1.849,  195.48,   2.441,0
06,01,19,19:50:00,  -0.01,  32.6,  195.61,   2.613,  196.30,   2.540,0
06,01,19,19:55:00,   0.04,  32.6,  196.69,   2.069,  194.31,   3.404,0
06,01,19,20:00:00,  -0.00,  32.5,  195.71,   2.131,  195.90,   1.476,0
06,01,19,20:05:00,   0.06,  32.5,  197.54,   3.891,  194.45,   2.975,0
06,01,19,20:10:00,  -0.06,  32.4,  193.29,   0.702,  196.52,   3.168,0
06,01,19,20:15:00,  -0.04,  32.4,  196.42,   3.152,  198.58,   2.127,0
06,01,19,20:20:00,   0.03,  32.3,  197.64,   4.963,  196.04,   3.341,0
06,01,19,20:25:00,   0.02,  32.2,  199.32,   3.532,  198.24,   2.281,0
06,01,19,20:30:00,   0.06,  32.2,  199.07,   2.090,  195.72,   2.663,0
06,01,19,20:35:00,   0.00,  32.2,  197.16,   2.988,  196.95,   2.552,0
06,01,19,20:40:00,   0.04,  32.1,  198.63,   3.265,  196.45,   2.398,0
06,01,19,20:45:00,   0.06,  32.1,  197.68,   1.519,  194.24,   4.029,0
06,01,19,20:50:00,   0.04,  32.0,  199.40,   2.202,  197.24,   1.000,0
06,01,19,20:55:00,  -0.04,  32.0,  196.60,   2.561,  198.90,   3.162,0
06,01,19,21:00:00,  -0.04,  31.9,  196.07,   2.040,  198.29,   1.516,0
06,01,19,21:05:00,  -0.04,  31.9,  195.50,   3.074,  197.67,   5.298,0
06,01,19,21:10:00,   0.02,  31.8,  198.79,   3.308,  197.93,   1.727,0
06,01,19,21:15:00,   0.00,  31.8,  200.15,   2.301,  199.89,   0.991,0
06,01,19,21:20:00,  -0.03,  31.8,  200.01,   3.925,  201.58,   2.769,0
06,01,19,21:25:00,   0.02,  31.7,  199.64,   3.917,  198.45,   2.116,0
06,01,19,21:30:00,   0.11,  31.7,  205.46,   2.654,  199.36,   1.427,0
06,01,19,21:35:00,   0.00,  31.7,  205.59,   1.429,  205.58,   1.709,0
06,01,19,21:40:00,   0.04,  31.6,  209.03,   2.013,  207.04,   3.162,0
06,01,19,21:45:00,   0.07,  31.6,  213.04,   3.809,  209.09,   3.631,0
06,01,19,21:50:00,  -0.02,  31.6,  215.48,   3.264,  216.43,   3.380,0
06,01,19,21:55:00,  -0.02,  31.5,  215.56,   2.335,  216.63,   2.002,0
06,01,19,22:00:00,  -0.04,  31.5,  213.16,   2.682,  215.06,   3.620,0
06,01,19,22:05:00,  -0.02,  31.4,  213.56,   2.755,  214.54,   2.260,0
06,01,19,22:10:00,   0.09,  31.4,  217.05,   2.574,  212.27,   4.395,0
06,01,19,22:15:00,   0.05,  31.4,  215.96,   2.103,  213.46,   4.443,0
06,01,19,22:20:00,   0.01,  31.3,  216.45,   1.194,  216.03,   3.766,0
06,01,19,22:25:00,   0.00,  31.3,  217.75,   2.896,  217.50,   3.320,0
06,01,19,22:30:00,   0.02,  31.3,  221.57,   2.338,  220.58,   1.217,0
06,01,19,22:35:00,   0.11,  31.2,  221.25,   2.805,  215.31,   2.964,0
06,01,19,22:40:00,  -0.03,  31.2,  217.56,   3.790,  219.29,   1.552,0
06,01,19,22:45:00,   0.06,  31.2,  222.49,   3.257,  219.40,   3.878,0
06,01,19,22:50:00,  -0.03,  31.2,  221.96,   2.382,  223.35,   3.501,0
06,01,19,22:55:00,  -0.01,  31.2,  227.78,   2.687,  228.38,   2.676,0
06,01,19,23:00:00,   0.01,  31.2,  229.65,   2.136,  229.09,   3.685,0
06,01,19,23:05:00,  -0.01,  31.1,  229.06,   1.795,  229.40,   3.398,0
06,01,19,23:10:00,  -0.01,  31.1,  233.18,   3.714,  233.81,   4.630,0
06,01,19,23:15:00,  -0.01,  31.1,  236.19,   3.690,  236.54,   1.653,0
06,01,19,23:20:00,  -0.02,  31.1,  237.02,   2.748,  237.91,   1.718,0
06,01,19,23:25:00,  -0.04,  31.1,  236.17,   2.746,  238.23,   3.724,0
06,01,19,23:30:00,  -0.02,  31.1,  236.66,   4.145,  237.48,   1.807,0
06,01,19,23:35:00,  -0.01,  31.1,  240.68,   1.276,  241.11,   3.806,0
06,01,19,23:40:00,   0.01,  31.1,  238.19,   2.677,  237.62,   4.035,0
06,01,19,23:45:00,  -0.06,  31.1,  241.43,   1.884,  244.70,   2.939,0
06,01,19,23:50:00,   0.03,  31.0,  244.22,   2.256,  242.84,   0.777,0
06,01,19,23:55:00,  -0.01,  31.0,  243.85,   1.844,  244.62,   1.686,0
06,02,19,00:00:00,   0.07,  31.0,  245.98,   3.419,  242.20,   1.625,0
06,02,19,00:05:00,   0.00,  31.0,  244.07,   2.409,  244.06,   3.704,0
06,02,19,00:10:00,   0.01,  30.9,  245.66,   2.756,  245.09,   2.022,0
06,02,19,00:15:00,  -0.05,  30.9,  242.98,   3.587,  245.44,   2.514,0
06,02,19,00:20:00,  -0.01,  30.9,  242.70,   5.542,  243.19,   5.139,0
06,02,19,00:25:00,  -0.01,  31.0,  239.69,   2.597,  240.43,   1.726,0
06,02,19,00:30:00,  -0.04,  31.1,  239.24,   2.253,  241.60,   4.947,0
06,02,19,00:35:00,  -0.05,  31.3,  238.81,   3.720,  241.70,   3.661,0
06,02,19,00:40:00,  -0.01,  31.3,  240.86,   1.748,  241.50,   3.158,0
06,02,19,00:45:59,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:49:50,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:50:07,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:50:52,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:51:10,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:51:25,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:54:34,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:54:46,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:55:12,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:55:26,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,00:55:37,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,01:02:12,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,02,19,01:02:39,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,03,19,10:22:38,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,03,19,10:25:00,   0.04,  25.1,  238.37,   3.380,  236.24,   3.250,0
06,03,19,10:29:36,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
06,03,19,11:22:35,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,03,19,11:23:05,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,03,19,11:24:02,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,03,19,11:28:01,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
06,03,19,11:30:00,   2.53,  29.8,  345.01,  13.398,  208.11,  12.332,0
06,03,19,11:35:00,   2.54,  31.2,  363.32,  13.700,  225.66,   8.831,0
06,03,19,11:40:00,   2.78,  32.1,  372.07,  18.442,  221.73,  11.897,0
06,03,19,11:45:00,   2.78,  32.7,  382.84,  17.001,  232.12,  11.007,0
06,03,19,11:50:00,   2.89,  33.3,  397.30,  11.094,  240.59,   7.516,0
06,03,19,11:55:00,   2.77,  33.7,  387.42,  11.656,  237.60,  12.318,0
06,03,19,12:00:00,   2.30,  34.0,  378.31,  10.757,  253.69,  13.014,0
06,03,19,12:05:00,   2.61,  34.3,  377.21,  12.440,  235.60,  12.526,0
06,03,19,12:10:00,   2.50,  34.7,  390.99,  10.971,  255.52,   5.671,0
06,03,19,12:15:00,   2.58,  34.9,  386.11,  12.156,  246.40,  10.032,0
06,03,19,12:20:00,   2.44,  35.1,  377.91,   8.919,  245.90,  10.724,0
06,03,19,12:25:00,   2.46,  35.3,  377.54,   8.318,  244.45,  12.094,0
06,03,19,12:30:00,   2.66,  35.5,  377.17,  13.724,  233.04,  11.727,0
06,03,19,12:35:00,   2.48,  35.7,  372.95,  11.784,  238.64,  10.959,0
06,03,19,12:40:00,   2.38,  35.9,  375.13,  11.031,  246.11,  10.292,0
06,03,19,12:45:00,   2.16,  36.1,  377.36,   8.977,  260.54,   6.593,0
06,03,19,12:50:00,   2.37,  36.3,  370.97,  10.528,  242.53,  12.780,0
06,03,19,12:55:00,   2.34,  36.5,  363.77,   9.476,  237.17,   9.311,0
06,03,19,13:00:00,   2.30,  36.5,  365.28,  13.442,  240.45,  11.019,0
06,03,19,13:05:00,   2.08,  36.6,  355.22,  11.151,  242.83,   8.464,0
06,03,19,13:10:00,   2.14,  36.7,  350.81,  11.004,  234.68,   9.131,0
06,03,19,13:15:00,   1.98,  36.7,  355.38,   5.119,  248.19,   5.408,0
06,03,19,13:20:00,   2.04,  36.8,  352.24,  11.212,  241.58,  10.994,0
06,03,19,13:25:00,   2.29,  36.8,  360.22,  10.897,  236.41,  11.700,0
06,03,19,13:30:00,   1.95,  36.9,  362.12,   9.016,  256.60,   8.932,0
06,03,19,13:35:00,   2.29,  37.0,  376.18,   5.867,  251.88,   7.177,0
06,03,19,13:40:00,   2.21,  37.2,  363.09,  12.274,  243.17,  10.809,0
06,03,19,13:45:00,   2.08,  37.1,  355.87,  10.621,  243.41,   9.364,0
06,03,19,13:50:00,   2.05,  37.3,  351.66,   9.609,  240.49,  11.858,0
06,03,19,13:55:00,   2.16,  38.2,  349.72,  10.184,  232.77,  11.587,0
06,03,19,14:00:00,   2.14,  39.1,  342.81,   9.863,  226.94,   9.967,0
06,03,19,14:05:00,   2.12,  39.5,  338.61,  11.671,  223.85,  10.105,0
06,03,19,14:10:00,   1.78,  39.6,  333.25,   6.273,  236.80,   8.837,0
06,03,19,14:15:00,   2.08,  40.2,  332.12,  12.920,  219.44,  10.228,0
06,03,19,14:20:00,   2.22,  40.5,  365.64,  11.452,  245.60,   4.237,0
06,03,19,14:25:00,   2.11,  40.9,  352.61,  11.022,  238.43,  14.614,0
06,03,19,14:30:00,   2.02,  41.1,  338.06,  10.235,  228.58,   8.057,0
06,03,19,14:35:00,   1.76,  40.7,  332.74,  10.359,  237.60,   9.917,0
06,03,19,14:40:00,   1.81,  40.5,  327.10,   9.819,  229.26,   8.607,0
06,03,19,14:45:00,   1.91,  40.3,  337.08,   8.595,  233.69,   4.665,0
06,03,19,14:50:00,   1.92,  40.0,  332.80,   8.245,  229.04,  10.326,0
06,03,19,14:55:00,   1.84,  39.8,  326.48,  11.130,  226.77,  10.364,0
06,03,19,15:19:31,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,03,19,15:23:13,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
06,04,19,10:36:16,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,04,19,10:40:00,   0.81,  28.3,  222.88,   5.742,  178.82,   7.154,0
06,04,19,10:45:00,   0.78,  30.0,  222.31,   6.630,  180.07,   3.107,0
06,04,19,10:50:00,   0.56,  30.8,  214.27,   3.304,  183.87,   2.066,0
06,04,19,10:55:00,   0.43,  31.3,  213.02,   2.949,  189.47,   2.876,0
06,04,19,11:00:00,   0.28,  31.8,  216.84,   3.706,  201.53,   4.813,0
06,04,19,11:05:00,   0.45,  32.1,  220.68,   4.353,  196.12,   2.596,0
06,04,19,11:10:00,   0.44,  32.3,  218.54,   3.707,  194.77,   1.404,0
06,04,19,11:15:00,   0.30,  32.5,  222.79,   3.159,  206.55,   1.899,0
06,04,19,11:20:00,   0.44,  32.7,  224.73,   4.712,  200.86,   1.158,0
06,04,19,11:25:00,   0.53,  32.8,  230.60,   4.998,  202.07,   4.792,0
06,04,19,11:30:00,   0.42,  32.8,  236.82,   4.978,  213.80,   4.903,0
06,04,19,11:35:00,   0.48,  32.9,  238.84,   5.198,  212.78,   2.029,0
06,04,19,11:40:00,   0.45,  33.0,  238.49,   2.454,  214.06,   3.371,0
06,04,19,11:45:00,   0.63,  33.1,  242.57,   5.745,  208.37,   4.565,0
06,04,19,11:50:00,   0.63,  33.3,  242.02,   6.024,  208.15,   2.805,0
06,04,19,11:55:00,   0.57,  33.4,  242.19,   2.787,  211.52,   2.271,0
06,04,19,12:00:00,   0.42,  33.5,  231.26,   4.965,  208.29,   2.779,0
06,04,19,12:05:00,   0.29,  33.7,  231.68,   2.948,  216.23,   1.875,0
06,04,19,12:10:00,   0.30,  33.8,  225.43,   2.553,  209.14,   0.906,0
06,04,19,12:15:00,   0.30,  34.0,  223.34,   2.043,  206.94,   0.965,0
06,04,19,12:20:00,   0.32,  34.1,  225.79,   5.160,  208.66,   2.825,0
06,04,19,12:25:00,   0.26,  34.3,  222.32,   5.062,  208.42,   2.761,0
06,04,19,12:30:00,   0.25,  34.4,  223.68,   1.863,  210.40,   3.200,0
06,04,19,12:35:00,   0.31,  34.6,  222.72,   3.371,  205.68,   2.568,0
06,04,19,12:40:00,   0.32,  34.7,  227.88,   2.410,  210.51,   3.278,0
06,04,19,12:45:00,   0.39,  34.8,  229.58,   4.298,  208.38,   0.821,0
06,04,19,12:50:00,   0.20,  34.9,  224.19,   3.281,  213.60,   2.752,0
06,04,19,12:55:00,   0.31,  35.1,  226.08,   3.991,  209.44,   5.142,0
06,04,19,13:00:00,   0.18,  35.2,  222.68,   3.383,  212.73,   3.736,0
06,04,19,13:05:00,   0.25,  35.3,  227.21,   3.474,  213.57,   1.979,0
06,04,19,13:10:00,   0.30,  35.4,  226.40,   2.717,  210.34,   4.013,0
06,04,19,13:15:00,   0.27,  35.4,  227.97,   2.105,  213.39,   1.341,0
06,04,19,13:20:00,   0.37,  35.5,  227.75,   3.093,  207.93,   2.345,0
06,04,19,13:25:00,   0.14,  35.6,  224.08,   3.385,  216.24,   5.673,0
06,04,19,13:30:00,   0.20,  35.8,  225.20,   2.530,  214.20,   2.490,0
06,04,19,13:35:00,   0.27,  36.1,  229.14,   1.887,  214.40,   5.190,0
06,04,19,13:40:00,   0.34,  36.8,  222.53,   3.312,  204.25,   7.504,0
06,04,19,13:45:00,   0.26,  37.8,  210.63,   3.527,  196.78,   4.621,0
06,04,19,13:50:00,   0.15,  38.7,  216.81,   3.770,  208.46,   3.593,0
06,04,19,13:55:00,   0.22,  39.4,  222.11,   4.760,  210.08,   3.509,0
06,04,19,14:00:00,   0.44,  40.3,  217.81,   1.997,  193.81,   3.229,0
06,04,19,14:05:00,   0.55,  40.4,  233.78,   4.078,  204.06,   3.794,0
06,04,19,14:10:00,   0.36,  40.4,  239.92,   5.382,  220.59,   4.146,0
06,04,19,14:15:00,   0.58,  40.3,  254.35,   3.495,  222.71,   4.534,0
06,04,19,14:20:00,   0.61,  40.1,  247.78,   6.593,  214.94,   1.430,0
06,04,19,14:25:00,   0.72,  39.9,  274.73,   2.330,  235.86,   3.073,0
06,04,19,14:30:00,   0.50,  39.6,  260.22,   4.596,  232.93,   3.037,0
06,04,19,14:35:00,   0.57,  39.3,  247.10,   6.781,  216.44,   7.181,0
06,04,19,14:40:00,   0.79,  39.1,  262.42,   3.472,  219.66,   3.518,0
06,04,19,14:45:00,   0.83,  38.9,  263.66,   8.057,  218.51,   5.114,0
06,04,19,14:50:00,   1.12,  38.8,  279.62,   6.900,  219.08,   2.245,0
06,04,19,14:55:00,   1.29,  38.6,  297.18,   8.516,  227.07,   6.258,0
06,04,19,15:00:00,   0.99,  38.5,  302.78,   6.479,  249.20,   2.526,0
06,04,19,15:05:00,   1.08,  38.4,  284.17,   4.691,  225.75,   9.679,0
06,04,19,15:10:00,   0.95,  38.2,  280.54,   6.832,  229.06,   3.794,0
06,04,19,15:15:00,   1.07,  38.1,  280.30,   5.397,  222.49,   7.612,0
06,04,19,15:20:00,   0.90,  38.0,  300.55,   6.578,  251.61,   5.572,0
06,04,19,15:25:00,   1.15,  37.9,  292.82,   5.127,  230.47,   7.520,0
06,04,19,15:30:00,   0.94,  37.8,  287.83,   7.431,  237.15,   6.831,0
06,04,19,15:35:00,   0.77,  37.7,  278.30,   7.232,  236.38,   4.449,0
06,04,19,15:40:00,   0.84,  37.7,  272.16,   3.546,  226.85,   3.331,0
06,04,19,15:45:00,   0.67,  37.6,  272.45,   4.184,  235.89,   2.286,0
06,04,19,15:50:00,   0.77,  37.5,  264.28,   3.420,  222.47,   3.115,0
06,04,19,15:55:00,   1.10,  37.5,  286.60,   5.760,  226.82,   4.410,0
06,04,19,16:00:00,   0.75,  37.4,  268.86,   5.809,  228.42,   3.479,0
06,04,19,16:05:00,   0.65,  37.4,  266.20,   4.829,  230.88,   4.888,0
06,05,19,11:24:02,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,05,19,11:24:49,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
06,05,19,11:30:00,   0.07,  28.1,  220.24,   3.074,  216.64,   3.364,0
06,05,19,11:35:00,  -0.01,  29.4,  230.48,   2.503,  230.77,   1.719,0
06,05,19,11:40:00,   0.05,  30.2,  246.43,   5.148,  243.49,   4.056,0
06,05,19,11:45:00,   0.00,  30.7,  254.65,   3.710,  254.48,   1.893,0
06,05,19,11:52:52,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,06,19,11:17:08,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,06,19,11:17:21,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
06,07,19,14:12:41,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,07,19,14:14:26,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
06,07,19,15:08:11,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
06,07,19,15:10:00,   3.55,  28.2,  659.39,  15.929,  466.97,  11.608,0
06,07,19,15:15:00,   4.83,  30.7,  655.98,  23.206,  394.37,  23.048,0
06,07,19,15:20:00,   4.99,  31.9,  681.69,  23.601,  411.22,  17.951,0
06,07,19,15:25:00,   5.44,  32.7,  707.74,  23.231,  413.28,  23.725,0
06,07,19,15:30:00,   5.49,  33.2,  737.66,  22.756,  440.53,  20.399,0
06,07,19,15:35:00,   5.30,  33.5,  735.23,  23.254,  448.37,  22.337,0
06,07,19,15:40:00,   5.27,  33.8,  753.33,  23.747,  467.67,  21.400,0
06,07,19,15:45:00,   5.32,  34.1,  746.96,  23.858,  458.76,  22.401,0
06,07,19,15:50:00,   5.61,  34.3,  753.51,  22.051,  449.60,  25.398,0
06,07,19,15:55:00,   5.71,  34.5,  759.40,  27.758,  450.10,  26.227,0
06,07,19,16:00:00,   5.53,  34.7,  756.82,  23.433,  457.36,  28.005,0
06,07,19,16:05:00,   5.85,  34.8,  770.43,  23.438,  453.79,  26.372,0
06,07,19,16:10:00,   5.82,  35.0,  767.90,  26.565,  452.58,  26.254,0
06,07,19,16:15:00,   5.76,  35.1,  765.21,  23.940,  453.16,  29.918,0
06,07,19,16:20:00,   5.50,  35.2,  762.55,  22.045,  464.89,  27.636,0
06,07,19,16:25:00,   5.85,  35.3,  765.59,  23.746,  448.95,  20.307,0
06,07,19,16:30:00,   5.59,  35.4,  758.73,  24.398,  455.96,  25.770,0
06,07,19,16:35:00,   5.52,  35.5,  744.31,  20.366,  445.27,  32.037,0
06,07,19,16:40:00,   5.33,  35.6,  759.71,  20.164,  470.75,  19.494,0
06,07,19,16:45:00,   5.55,  35.7,  749.36,  19.309,  448.53,  23.029,0
06,07,19,16:50:00,   5.49,  35.8,  746.52,  18.757,  449.03,  21.772,0
06,07,19,16:55:00,   5.55,  35.9,  745.86,  24.998,  445.31,  23.213,0
06,07,19,17:00:00,   5.43,  35.9,  742.58,  20.981,  448.61,  24.407,0
06,07,19,17:05:00,   5.42,  36.0,  737.34,  21.380,  443.69,  23.253,0
06,07,19,17:10:00,   5.27,  36.1,  730.08,  24.074,  444.50,  24.662,0
06,07,19,17:15:00,   5.59,  36.2,  734.02,  24.128,  431.03,  24.194,0
06,07,19,17:20:00,   5.67,  36.2,  728.32,  25.110,  421.26,  25.172,0
06,07,19,17:25:00,   5.63,  36.3,  749.00,  21.499,  444.30,  23.876,0
06,07,19,17:30:00,   5.65,  36.3,  746.15,  24.506,  440.14,  23.702,0
06,07,19,17:35:00,   5.63,  36.4,  742.19,  23.909,  437.14,  23.330,0
06,07,19,17:40:00,   5.32,  36.4,  720.43,  22.323,  432.33,  27.101,0
06,07,19,17:45:00,   5.42,  36.4,  717.26,  23.918,  423.92,  26.333,0
06,07,19,17:50:00,   5.55,  36.5,  719.62,  26.797,  419.22,  24.171,0
06,07,19,17:55:00,   5.57,  36.5,  741.76,  23.892,  439.93,  19.628,0
06,07,19,18:00:00,   5.45,  36.5,  750.20,  18.500,  454.98,  18.347,0
06,07,19,18:05:00,   5.84,  36.5,  767.31,  21.978,  450.98,  24.416,0
06,07,19,18:10:00,   5.62,  36.5,  759.03,  21.911,  454.62,  20.526,0
06,07,19,18:15:00,   5.50,  36.5,  751.39,  24.000,  453.25,  23.880,0
06,07,19,18:20:00,   5.39,  36.5,  730.85,  22.251,  438.74,  30.232,0
06,07,19,18:25:00,   5.26,  36.5,  715.65,  19.408,  430.46,  23.504,0
06,07,19,18:30:00,   5.44,  36.4,  730.23,  22.445,  435.58,  15.905,0
06,07,19,18:35:00,   5.27,  36.4,  725.54,  19.737,  440.34,  21.296,0
06,07,19,18:40:00,   5.25,  36.4,  710.78,  24.104,  426.67,  28.182,0
06,07,19,18:45:00,   5.02,  36.4,  684.27,  19.002,  412.41,  26.903,0
06,07,19,18:50:00,   5.06,  36.3,  661.58,  23.802,  387.45,  25.583,0
06,07,19,18:55:00,   4.90,  36.3,  653.11,  21.023,  387.84,  23.320,0
06,07,19,19:00:00,   4.91,  36.3,  637.27,  21.106,  371.26,  21.077,0
06,07,19,19:05:00,   4.85,  36.2,  627.04,  18.072,  364.30,  17.208,0
06,07,19,19:10:00,   4.91,  36.2,  624.45,  19.525,  358.37,  22.471,0
06,07,19,19:15:00,   4.77,  36.2,  619.62,  19.163,  361.16,  19.842,0
06,07,19,19:20:00,   4.73,  36.2,  617.36,  18.070,  360.91,  23.967,0
06,07,19,19:25:00,   4.85,  36.1,  614.67,  20.961,  351.78,  23.708,0
06,07,19,19:30:00,   4.59,  36.1,  609.09,  20.816,  360.29,  20.850,0
06,07,19,19:35:00,   4.91,  36.1,  612.97,  21.657,  346.90,  19.068,0
06,07,19,19:40:00,   4.84,  36.1,  615.44,  18.902,  353.53,  19.469,0
06,07,19,19:45:00,   4.93,  36.1,  629.59,  19.480,  362.47,  17.710,0
06,07,19,19:50:00,   4.73,  36.0,  620.04,  19.125,  363.95,  22.491,0
06,07,19,19:55:00,   4.98,  36.0,  630.56,  19.739,  360.66,  19.762,0
06,07,19,20:00:00,   4.92,  36.0,  626.23,  20.465,  359.72,  21.970,0
06,07,19,20:05:00,   4.76,  36.0,  622.70,  22.349,  364.71,  21.200,0
06,07,19,20:10:00,   4.82,  36.0,  619.82,  23.241,  358.78,  22.107,0
06,07,19,20:15:00,   4.77,  35.9,  615.90,  20.163,  357.54,  20.363,0
06,07,19,20:20:00,   4.83,  35.9,  612.60,  21.673,  351.02,  22.609,0
06,07,19,20:25:00,   4.79,  35.9,  605.08,  19.548,  345.78,  20.531,0
06,07,19,20:30:00,   4.81,  35.9,  597.97,  17.499,  337.64,  20.154,0
06,07,19,20:35:00,   4.63,  35.8,  587.34,  16.882,  336.47,  20.298,0
06,07,19,20:40:00,   4.68,  35.8,  585.30,  18.742,  331.73,  19.883,0
