"","PosixCT","Day","Sample","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s"
"851","2019-08-13 21:28:48","aug13","ecu4",1.9999243188,2.028943172,-46.905110734,-47.740933511,-48.129346087,-46.905110734,-49.684592144
"852","2019-08-13 21:28:49","aug13","ecu4",1.9999243188,2.028943172,-46.905110734,-47.740933511,-48.129346087,-46.905110734,-49.684592144
"853","2019-08-13 21:28:49","aug13","ecu4",1.9999243188,2.028943172,-46.905110734,-47.740933511,-48.129346087,-46.905110734,-49.684592144
"854","2019-08-13 21:28:50","aug13","ecu4",1.9816126094,2.0079729026,-50.70685885,-52.160144608,-47.635752595,-50.70685885,-49.501003657
"855","2019-08-13 21:28:52","aug13","ecu4",1.9816126094,2.0079729026,-50.70685885,-52.160144608,-47.635752595,-50.70685885,-49.501003657
"856","2019-08-13 21:28:52","aug13","ecu4",1.9816126094,2.0079729026,-50.70685885,-52.160144608,-47.635752595,-50.70685885,-49.501003657
"857","2019-08-13 21:28:53","aug13","ecu4",1.9816126094,2.0079729026,-50.70685885,-52.160144608,-47.635752595,-50.70685885,-49.501003657
"858","2019-08-13 21:28:54","aug13","ecu4",1.953606772,1.9900318119,-47.446300083,-44.475955003,-47.43672346,-47.446300083,-49.199731208
"859","2019-08-13 21:28:55","aug13","ecu4",1.953606772,1.9900318119,-47.446300083,-44.475955003,-47.43672346,-47.446300083,-49.199731208
"860","2019-08-13 21:28:56","aug13","ecu4",1.953606772,1.9900318119,-47.446300083,-44.475955003,-47.43672346,-47.446300083,-49.199731208
"861","2019-08-13 21:28:56","aug13","ecu4",1.953606772,1.9900318119,-47.446300083,-44.475955003,-47.43672346,-47.446300083,-49.199731208
"862","2019-08-13 21:28:57","aug13","ecu4",1.932004693,1.9765150795,-52.328572675,-44.965675338,-47.911183723,-52.328572675,-49.826950018
"863","2019-08-13 21:28:59","aug13","ecu4",1.932004693,1.9765150795,-52.328572675,-44.965675338,-47.911183723,-52.328572675,-49.826950018
"864","2019-08-13 21:28:59","aug13","ecu4",1.932004693,1.9765150795,-52.328572675,-44.965675338,-47.911183723,-52.328572675,-49.826950018
"865","2019-07-17 18:37:17","July17","ecu2",2.0671592931,2.1197974735,-50.065727622,-55.495463958,-53.103820962,-50.065727622,-46.976489043
"866","2019-07-17 18:37:18","July17","ecu2",2.0640643765,2.1332563621,-49.546614323,-49.051714708,-52.282414319,-49.546614323,-46.956752686
"867","2019-07-17 18:37:19","July17","ecu2",2.0640643765,2.1332563621,-49.546614323,-49.051714708,-52.282414319,-49.546614323,-46.956752686
"868","2019-07-17 18:37:20","July17","ecu2",2.0640643765,2.1332563621,-49.546614323,-49.051714708,-52.282414319,-49.546614323,-46.956752686
"869","2019-07-17 18:37:20","July17","ecu2",2.0640643765,2.1332563621,-49.546614323,-49.051714708,-52.282414319,-49.546614323,-46.956752686
"870","2019-07-17 18:37:22","July17","ecu2",2.0880407587,2.1441985702,-50.076599844,-56.557609849,-52.914739114,-50.076599844,-47.357686713
"871","2019-07-17 18:37:23","July17","ecu2",2.0880407587,2.1441985702,-50.076599844,-56.557609849,-52.914739114,-50.076599844,-47.357686713
"872","2019-07-17 18:37:23","July17","ecu2",2.0880407587,2.1441985702,-50.076599844,-56.557609849,-52.914739114,-50.076599844,-47.357686713
"873","2019-07-17 18:37:24","July17","ecu2",2.0880407587,2.1441985702,-50.076599844,-56.557609849,-52.914739114,-50.076599844,-47.357686713
"874","2019-07-17 18:37:25","July17","ecu2",2.0838188862,2.1529733424,-40.302298263,-40.004733993,-52.3690954,-40.302298263,-46.9464621
"875","2019-07-17 18:37:26","July17","ecu2",2.0838188862,2.1529733424,-40.302298263,-40.004733993,-52.3690954,-40.302298263,-46.9464621
"876","2019-07-17 18:37:27","July17","ecu2",2.0838188862,2.1529733424,-40.302298263,-40.004733993,-52.3690954,-40.302298263,-46.9464621
"877","2019-07-17 18:37:27","July17","ecu2",2.0838188862,2.1529733424,-40.302298263,-40.004733993,-52.3690954,-40.302298263,-46.9464621
"878","2019-07-17 18:37:29","July17","ecu2",2.10784322,2.1581638317,-49.192289253,-56.433836353,-52.216276549,-49.192289253,-47.131399722
"879","2019-07-17 18:37:30","July17","ecu2",2.10784322,2.1581638317,-49.192289253,-56.433836353,-52.216276549,-49.192289253,-47.131399722
"880","2019-07-17 18:37:30","July17","ecu2",2.10784322,2.1581638317,-49.192289253,-56.433836353,-52.216276549,-49.192289253,-47.131399722
"881","2019-07-17 18:37:31","July17","ecu2",2.10784322,2.1581638317,-49.192289253,-56.433836353,-52.216276549,-49.192289253,-47.131399722
"882","2019-07-17 18:37:32","July17","ecu2",2.0889222384,2.1634677414,-46.416357664,-41.618799957,-50.933528578,-46.416357664,-47.504216121
"883","2019-07-17 18:37:33","July17","ecu2",2.0889222384,2.1634677414,-46.416357664,-41.618799957,-50.933528578,-46.416357664,-47.504216121
"884","2019-07-17 18:37:34","July17","ecu2",2.0889222384,2.1634677414,-46.416357664,-41.618799957,-50.933528578,-46.416357664,-47.504216121
"885","2019-07-17 18:37:34","July17","ecu2",2.0889222384,2.1634677414,-46.416357664,-41.618799957,-50.933528578,-46.416357664,-47.504216121
"886","2019-07-17 18:37:36","July17","ecu2",2.0968018961,2.1673740382,-48.165803986,-44.691288431,-50.121499646,-48.165803986,-47.820676468
"887","2019-07-17 18:37:37","July17","ecu2",2.0968018961,2.1673740382,-48.165803986,-44.691288431,-50.121499646,-48.165803986,-47.820676468
"888","2019-07-17 18:37:37","July17","ecu2",2.0968018961,2.1673740382,-48.165803986,-44.691288431,-50.121499646,-48.165803986,-47.820676468
"889","2019-07-17 18:37:38","July17","ecu2",2.0968018961,2.1673740382,-48.165803986,-44.691288431,-50.121499646,-48.165803986,-47.820676468
"890","2019-07-17 18:37:39","July17","ecu2",2.1025443651,2.1692414374,-43.654804762,-39.704622061,-49.04560292,-43.654804762,-47.514304264
"891","2019-07-17 18:37:40","July17","ecu2",2.1025443651,2.1692414374,-43.654804762,-39.704622061,-49.04560292,-43.654804762,-47.514304264
"892","2019-07-17 18:37:41","July17","ecu2",2.1025443651,2.1692414374,-43.654804762,-39.704622061,-49.04560292,-43.654804762,-47.514304264
"893","2019-07-17 18:37:42","July17","ecu2",2.1025443651,2.1692414374,-43.654804762,-39.704622061,-49.04560292,-43.654804762,-47.514304264
"894","2019-07-17 18:37:43","July17","ecu2",2.1041677214,2.1724277316,-47.845134129,-43.983082727,-47.504572449,-47.845134129,-47.25173665
"895","2019-07-17 18:37:44","July17","ecu2",2.1041677214,2.1724277316,-47.845134129,-43.983082727,-47.504572449,-47.845134129,-47.25173665
"896","2019-07-17 18:37:45","July17","ecu2",2.1041677214,2.1724277316,-47.845134129,-43.983082727,-47.504572449,-47.845134129,-47.25173665
"897","2019-07-17 18:37:45","July17","ecu2",2.1041677214,2.1724277316,-47.845134129,-43.983082727,-47.504572449,-47.845134129,-47.25173665
"898","2019-07-17 18:37:46","July17","ecu2",2.1153325568,2.1743247574,-44.830087858,-44.71473816,-46.306714027,-44.830087858,-46.669998898
"899","2019-07-17 18:37:48","July17","ecu2",2.1153325568,2.1743247574,-44.830087858,-44.71473816,-46.306714027,-44.830087858,-46.669998898
"900","2019-07-17 18:37:48","July17","ecu2",2.1153325568,2.1743247574,-44.830087858,-44.71473816,-46.306714027,-44.830087858,-46.669998898
"901","2019-07-17 18:37:49","July17","ecu2",2.1153325568,2.1743247574,-44.830087858,-44.71473816,-46.306714027,-44.830087858,-46.669998898
"902","2019-07-17 18:37:50","July17","ecu2",2.13166829,2.1756512167,-48.383348819,-53.877104148,-46.842868409,-48.383348819,-46.540747176
"903","2019-07-17 18:37:51","July17","ecu2",2.13166829,2.1756512167,-48.383348819,-53.877104148,-46.842868409,-48.383348819,-46.540747176
"904","2019-07-17 18:37:52","July17","ecu2",2.13166829,2.1756512167,-48.383348819,-53.877104148,-46.842868409,-48.383348819,-46.540747176
"905","2019-07-17 18:37:52","July17","ecu2",2.13166829,2.1756512167,-48.383348819,-53.877104148,-46.842868409,-48.383348819,-46.540747176
"906","2019-07-17 18:37:53","July17","ecu2",2.1307741787,2.1765049689,-42.226579732,-47.05070688,-45.786545857,-42.226579732,-45.668522719
"907","2019-07-17 18:37:55","July17","ecu2",2.1307741787,2.1765049689,-42.226579732,-47.05070688,-45.786545857,-42.226579732,-45.668522719
"908","2019-07-17 18:37:55","July17","ecu2",2.1307741787,2.1765049689,-42.226579732,-47.05070688,-45.786545857,-42.226579732,-45.668522719
"909","2019-07-17 18:37:56","July17","ecu2",2.1307741787,2.1765049689,-42.226579732,-47.05070688,-45.786545857,-42.226579732,-45.668522719
"910","2019-07-17 18:37:57","July17","ecu2",2.1231193775,2.1767371965,-48.935646345,-49.264792032,-46.815441194,-48.935646345,-46.627783617
"911","2019-07-17 18:37:58","July17","ecu2",2.1231193775,2.1767371965,-48.935646345,-49.264792032,-46.815441194,-48.935646345,-46.627783617
"912","2019-07-17 18:37:59","July17","ecu2",2.1231193775,2.1767371965,-48.935646345,-49.264792032,-46.815441194,-48.935646345,-46.627783617
"913","2019-07-17 18:37:59","July17","ecu2",2.1231193775,2.1767371965,-48.935646345,-49.264792032,-46.815441194,-48.935646345,-46.627783617
"914","2019-07-17 18:38:00","July17","ecu2",2.1340828876,2.1771267214,-50.424562036,-54.549630597,-46.606084999,-50.424562036,-46.764702815
"915","2019-07-17 18:38:02","July17","ecu2",2.1340828876,2.1771267214,-50.424562036,-54.549630597,-46.606084999,-50.424562036,-46.764702815
"916","2019-07-17 18:38:02","July17","ecu2",2.1340828876,2.1771267214,-50.424562036,-54.549630597,-46.606084999,-50.424562036,-46.764702815
"917","2019-07-17 18:38:03","July17","ecu2",2.1340828876,2.1771267214,-50.424562036,-54.549630597,-46.606084999,-50.424562036,-46.764702815
"918","2019-07-17 18:38:04","July17","ecu2",2.1311297015,2.1781068759,-46.597736431,-48.768726574,-47.40052129,-46.597736431,-46.784856011
"919","2019-07-17 18:38:05","July17","ecu2",2.1311297015,2.1781068759,-46.597736431,-48.768726574,-47.40052129,-46.597736431,-46.784856011
"920","2019-07-17 18:38:06","July17","ecu2",2.1311297015,2.1781068759,-46.597736431,-48.768726574,-47.40052129,-46.597736431,-46.784856011
"921","2019-07-17 18:38:06","July17","ecu2",2.1311297015,2.1781068759,-46.597736431,-48.768726574,-47.40052129,-46.597736431,-46.784856011
"922","2019-07-17 18:38:07","July17","ecu2",2.1339230163,2.1783704555,-41.989302363,-44.874025179,-47.420825373,-41.989302363,-46.098578053
"923","2019-07-17 18:38:09","July17","ecu2",2.1339230163,2.1783704555,-41.989302363,-44.874025179,-47.420825373,-41.989302363,-46.098578053
"924","2019-07-17 18:38:09","July17","ecu2",2.1339230163,2.1783704555,-41.989302363,-44.874025179,-47.420825373,-41.989302363,-46.098578053
"925","2019-07-17 18:38:10","July17","ecu2",2.1339230163,2.1783704555,-41.989302363,-44.874025179,-47.420825373,-41.989302363,-46.098578053
"926","2019-07-17 18:38:11","July17","ecu2",2.1191171835,2.1779252911,-47.282917426,-43.82442919,-47.878581721,-47.282917426,-46.501701682
"927","2019-07-17 18:38:12","July17","ecu2",2.1191171835,2.1779252911,-47.282917426,-43.82442919,-47.878581721,-47.282917426,-46.501701682
"928","2019-07-17 18:38:13","July17","ecu2",2.1191171835,2.1779252911,-47.282917426,-43.82442919,-47.878581721,-47.282917426,-46.501701682
"929","2019-07-17 18:38:13","July17","ecu2",2.1191171835,2.1779252911,-47.282917426,-43.82442919,-47.878581721,-47.282917426,-46.501701682
"930","2019-07-17 18:38:14","July17","ecu2",2.1362477893,2.1777462392,-46.883750067,-50.424018248,-48.594241223,-46.883750067,-46.394881231
"931","2019-07-17 18:38:16","July17","ecu2",2.1362477893,2.1777462392,-46.883750067,-50.424018248,-48.594241223,-46.883750067,-46.394881231
"932","2019-07-17 18:38:16","July17","ecu2",2.1362477893,2.1777462392,-46.883750067,-50.424018248,-48.594241223,-46.883750067,-46.394881231
"933","2019-07-17 18:38:17","July17","ecu2",2.1362477893,2.1777462392,-46.883750067,-50.424018248,-48.594241223,-46.883750067,-46.394881231
"934","2019-07-17 18:38:18","July17","ecu2",2.1406737242,2.1782331413,-45.902642819,-51.129467416,-49.306988918,-45.902642819,-46.514054004
"935","2019-07-17 18:38:19","July17","ecu2",2.1406737242,2.1782331413,-45.902642819,-51.129467416,-49.306988918,-45.902642819,-46.514054004
"936","2019-07-17 18:38:20","July17","ecu2",2.1406737242,2.1782331413,-45.902642819,-51.129467416,-49.306988918,-45.902642819,-46.514054004
"937","2019-07-17 18:38:20","July17","ecu2",2.1406737242,2.1782331413,-45.902642819,-51.129467416,-49.306988918,-45.902642819,-46.514054004
"938","2019-07-17 18:38:22","July17","ecu2",2.1441419016,2.1779296937,-44.115474849,-50.34667819,-48.914719367,-44.115474849,-46.039845785
"939","2019-07-17 18:38:23","July17","ecu2",2.1441419016,2.1779296937,-44.115474849,-50.34667819,-48.914719367,-44.115474849,-46.039845785
"940","2019-07-17 18:38:23","July17","ecu2",2.1441419016,2.1779296937,-44.115474849,-50.34667819,-48.914719367,-44.115474849,-46.039845785
"941","2019-07-17 18:38:24","July17","ecu2",2.1441419016,2.1779296937,-44.115474849,-50.34667819,-48.914719367,-44.115474849,-46.039845785
"942","2019-07-17 18:38:25","July17","ecu2",2.1290072192,2.1780338482,-43.621724077,-43.39226812,-48.508226172,-43.621724077,-46.194861824
"943","2019-07-17 18:38:26","July17","ecu2",2.1290072192,2.1780338482,-43.621724077,-43.39226812,-48.508226172,-43.621724077,-46.194861824
"944","2019-07-17 18:38:27","July17","ecu2",2.1290072192,2.1780338482,-43.621724077,-43.39226812,-48.508226172,-43.621724077,-46.194861824
"945","2019-07-17 18:38:27","July17","ecu2",2.1290072192,2.1780338482,-43.621724077,-43.39226812,-48.508226172,-43.621724077,-46.194861824
"946","2019-07-17 18:38:29","July17","ecu2",2.1320212967,2.1776138842,-41.383312756,-42.321908016,-47.736794615,-41.383312756,-45.355713647
"947","2019-07-17 18:38:30","July17","ecu2",2.1320212967,2.1776138842,-41.383312756,-42.321908016,-47.736794615,-41.383312756,-45.355713647
"948","2019-07-17 18:38:30","July17","ecu2",2.1320212967,2.1776138842,-41.383312756,-42.321908016,-47.736794615,-41.383312756,-45.355713647
"949","2019-07-17 18:38:31","July17","ecu2",2.1320212967,2.1776138842,-41.383312756,-42.321908016,-47.736794615,-41.383312756,-45.355713647
"950","2019-07-17 18:38:32","July17","ecu2",2.1195623652,2.1782212187,-50.451151519,-44.907456499,-46.665441937,-50.451151519,-45.358668034
"951","2019-07-17 18:38:33","July17","ecu2",2.1195623652,2.1782212187,-50.451151519,-44.907456499,-46.665441937,-50.451151519,-45.358668034
"952","2019-07-17 18:38:34","July17","ecu2",2.1195623652,2.1782212187,-50.451151519,-44.907456499,-46.665441937,-50.451151519,-45.358668034
"953","2019-07-17 18:38:34","July17","ecu2",2.1195623652,2.1782212187,-50.451151519,-44.907456499,-46.665441937,-50.451151519,-45.358668034
"954","2019-07-17 18:38:36","July17","ecu2",2.132629832,2.1779094629,-49.351953703,-48.953298279,-46.685949904,-49.351953703,-45.664692175
"955","2019-07-17 18:38:37","July17","ecu2",2.132629832,2.1779094629,-49.351953703,-48.953298279,-46.685949904,-49.351953703,-45.664692175
"956","2019-07-17 18:38:37","July17","ecu2",2.132629832,2.1779094629,-49.351953703,-48.953298279,-46.685949904,-49.351953703,-45.664692175
"957","2019-07-17 18:38:38","July17","ecu2",2.132629832,2.1779094629,-49.351953703,-48.953298279,-46.685949904,-49.351953703,-45.664692175
"958","2019-07-17 18:38:39","July17","ecu2",2.1403311787,2.1767492401,-47.741362397,-50.705862494,-47.333931828,-47.741362397,-46.303809957
"959","2019-07-17 18:38:40","July17","ecu2",2.1403311787,2.1767492401,-47.741362397,-50.705862494,-47.333931828,-47.741362397,-46.303809957
"960","2019-07-17 18:38:41","July17","ecu2",2.1403311787,2.1767492401,-47.741362397,-50.705862494,-47.333931828,-47.741362397,-46.303809957
"961","2019-07-17 18:38:41","July17","ecu2",2.1403311787,2.1767492401,-47.741362397,-50.705862494,-47.333931828,-47.741362397,-46.303809957
"962","2019-07-17 18:38:43","July17","ecu2",2.139954097,2.1773925946,-46.753490015,-49.559145087,-47.971122483,-46.753490015,-46.244984689
"963","2019-07-17 18:38:44","July17","ecu2",2.139954097,2.1773925946,-46.753490015,-49.559145087,-47.971122483,-46.753490015,-46.244984689
"964","2019-07-17 18:38:44","July17","ecu2",2.139954097,2.1773925946,-46.753490015,-49.559145087,-47.971122483,-46.753490015,-46.244984689
"965","2019-07-17 18:38:45","July17","ecu2",2.139954097,2.1773925946,-46.753490015,-49.559145087,-47.971122483,-46.753490015,-46.244984689
"966","2019-07-17 18:38:46","July17","ecu2",2.1369046195,2.1769003332,-48.107750014,-48.822116269,-47.793133374,-48.107750014,-46.380984683
"967","2019-07-17 18:38:47","July17","ecu2",2.1369046195,2.1769003332,-48.107750014,-48.822116269,-47.793133374,-48.107750014,-46.380984683
"968","2019-07-17 18:38:48","July17","ecu2",2.1369046195,2.1769003332,-48.107750014,-48.822116269,-47.793133374,-48.107750014,-46.380984683
"969","2019-07-17 18:38:48","July17","ecu2",2.1369046195,2.1769003332,-48.107750014,-48.822116269,-47.793133374,-48.107750014,-46.380984683
"970","2019-07-17 18:38:50","July17","ecu2",2.1450018114,2.1767059167,-41.260519233,-46.460920536,-47.274405943,-41.260519233,-45.865193174
"971","2019-07-17 18:38:51","July17","ecu2",2.1450018114,2.1767059167,-41.260519233,-46.460920536,-47.274405943,-41.260519233,-45.865193174
"972","2019-07-17 18:38:51","July17","ecu2",2.1450018114,2.1767059167,-41.260519233,-46.460920536,-47.274405943,-41.260519233,-45.865193174
"973","2019-07-17 18:38:52","July17","ecu2",2.1450018114,2.1767059167,-41.260519233,-46.460920536,-47.274405943,-41.260519233,-45.865193174
"974","2019-07-17 18:38:53","July17","ecu2",2.1235345298,2.1762952213,-51.950668453,-46.986347794,-46.901035899,-51.950668453,-46.735770241
"975","2019-07-17 18:38:54","July17","ecu2",2.1235345298,2.1762952213,-51.950668453,-46.986347794,-46.901035899,-51.950668453,-46.735770241
"976","2019-07-17 18:38:55","July17","ecu2",2.1235345298,2.1762952213,-51.950668453,-46.986347794,-46.901035899,-51.950668453,-46.735770241
"977","2019-07-17 18:38:55","July17","ecu2",2.1235345298,2.1762952213,-51.950668453,-46.986347794,-46.901035899,-51.950668453,-46.735770241
"978","2019-07-17 18:38:57","July17","ecu2",2.142739762,2.1769953795,-52.58266333,-54.691970486,-48.156558384,-52.58266333,-47.731430158
"979","2019-07-17 18:38:58","July17","ecu2",2.142739762,2.1769953795,-52.58266333,-54.691970486,-48.156558384,-52.58266333,-47.731430158
"980","2019-07-17 18:38:58","July17","ecu2",2.142739762,2.1769953795,-52.58266333,-54.691970486,-48.156558384,-52.58266333,-47.731430158
"981","2019-07-17 18:38:59","July17","ecu2",2.142739762,2.1769953795,-52.58266333,-54.691970486,-48.156558384,-52.58266333,-47.731430158
"982","2019-07-17 18:39:00","July17","ecu2",2.1509670472,2.1758554922,-48.758990186,-54.548849614,-49.515107451,-48.758990186,-48.550949872
"983","2019-07-17 18:39:01","July17","ecu2",2.1509670472,2.1758554922,-48.758990186,-54.548849614,-49.515107451,-48.758990186,-48.550949872
"984","2019-07-17 18:39:02","July17","ecu2",2.1509670472,2.1758554922,-48.758990186,-54.548849614,-49.515107451,-48.758990186,-48.550949872
"985","2019-07-17 18:39:02","July17","ecu2",2.1509670472,2.1758554922,-48.758990186,-54.548849614,-49.515107451,-48.758990186,-48.550949872
"986","2019-07-17 18:39:04","July17","ecu2",2.124729164,2.1759511502,-49.724272976,-44.705921914,-49.492714719,-49.724272976,-48.47018559
"987","2019-07-17 18:39:05","July17","ecu2",2.124729164,2.1759511502,-49.724272976,-44.705921914,-49.492714719,-49.724272976,-48.47018559
"988","2019-07-17 18:39:05","July17","ecu2",2.124729164,2.1759511502,-49.724272976,-44.705921914,-49.492714719,-49.724272976,-48.47018559
"989","2019-07-17 18:39:06","July17","ecu2",2.124729164,2.1759511502,-49.724272976,-44.705921914,-49.492714719,-49.724272976,-48.47018559
"990","2019-07-17 18:39:07","July17","ecu2",2.1337549593,2.1754319643,-43.667538488,-44.209258974,-48.965599241,-43.667538488,-47.838583899
"991","2019-07-17 18:39:08","July17","ecu2",2.1337549593,2.1754319643,-43.667538488,-44.209258974,-48.965599241,-43.667538488,-47.838583899
"992","2019-07-17 18:39:09","July17","ecu2",2.1337549593,2.1754319643,-43.667538488,-44.209258974,-48.965599241,-43.667538488,-47.838583899
"993","2019-07-17 18:39:09","July17","ecu2",2.1337549593,2.1754319643,-43.667538488,-44.209258974,-48.965599241,-43.667538488,-47.838583899
"994","2019-07-17 18:39:11","July17","ecu2",2.1331911676,2.1752533357,-45.764728455,-44.322734734,-48.256362823,-45.764728455,-47.618957906
"995","2019-07-17 18:39:12","July17","ecu2",2.1331911676,2.1752533357,-45.764728455,-44.322734734,-48.256362823,-45.764728455,-47.618957906
"996","2019-07-17 18:39:12","July17","ecu2",2.1331911676,2.1752533357,-45.764728455,-44.322734734,-48.256362823,-45.764728455,-47.618957906
"997","2019-07-17 18:39:13","July17","ecu2",2.1331911676,2.1752533357,-45.764728455,-44.322734734,-48.256362823,-45.764728455,-47.618957906
"998","2019-07-17 18:39:14","July17","ecu2",2.1341249988,2.1752760619,-48.014752561,-46.661018436,-47.934348751,-48.014752561,-47.759098189
"999","2019-07-17 18:39:15","July17","ecu2",2.1341249988,2.1752760619,-48.014752561,-46.661018436,-47.934348751,-48.014752561,-47.759098189
"1000","2019-07-17 18:39:16","July17","ecu2",2.1341249988,2.1752760619,-48.014752561,-46.661018436,-47.934348751,-48.014752561,-47.759098189
"1001","2019-07-17 18:39:16","July17","ecu2",2.1341249988,2.1752760619,-48.014752561,-46.661018436,-47.934348751,-48.014752561,-47.759098189
"1002","2019-07-17 18:39:18","July17","ecu2",2.1391364966,2.1741297922,-47.820496143,-49.047010335,-47.95933698,-47.820496143,-47.727181092
"1003","2019-07-17 18:39:19","July17","ecu2",2.1391364966,2.1741297922,-47.820496143,-49.047010335,-47.95933698,-47.820496143,-47.727181092
"1004","2019-07-17 18:39:19","July17","ecu2",2.1391364966,2.1741297922,-47.820496143,-49.047010335,-47.95933698,-47.820496143,-47.727181092
"1005","2019-07-17 18:39:20","July17","ecu2",2.1391364966,2.1741297922,-47.820496143,-49.047010335,-47.95933698,-47.820496143,-47.727181092
"1006","2019-07-17 18:39:21","July17","ecu2",2.1473358571,2.1747791051,-44.896054892,-49.101942815,-48.2527839,-44.896054892,-48.131129498
"1007","2019-07-17 18:39:22","July17","ecu2",2.1473358571,2.1747791051,-44.896054892,-49.101942815,-48.2527839,-44.896054892,-48.131129498
"1008","2019-07-17 18:39:23","July17","ecu2",2.1473358571,2.1747791051,-44.896054892,-49.101942815,-48.2527839,-44.896054892,-48.131129498
"1009","2019-07-17 18:39:23","July17","ecu2",2.1473358571,2.1747791051,-44.896054892,-49.101942815,-48.2527839,-44.896054892,-48.131129498
"1010","2019-07-17 18:39:25","July17","ecu2",2.1376115506,2.173920235,-52.322251214,-51.733063543,-48.780196761,-52.322251214,-48.172416472
"1011","2019-07-17 18:39:26","July17","ecu2",2.1376115506,2.173920235,-52.322251214,-51.733063543,-48.780196761,-52.322251214,-48.172416472
"1012","2019-07-17 18:39:26","July17","ecu2",2.1376115506,2.173920235,-52.322251214,-51.733063543,-48.780196761,-52.322251214,-48.172416472
"1013","2019-07-17 18:39:27","July17","ecu2",2.1376115506,2.173920235,-52.322251214,-51.733063543,-48.780196761,-52.322251214,-48.172416472
"1014","2019-07-17 18:39:28","July17","ecu2",2.1266672634,2.1739011631,-50.585910843,-45.604861858,-47.770518025,-50.585910843,-47.950555084
"1015","2019-07-17 18:39:29","July17","ecu2",2.1266672634,2.1739011631,-50.585910843,-45.604861858,-47.770518025,-50.585910843,-47.950555084
"1016","2019-07-17 18:39:30","July17","ecu2",2.1266672634,2.1739011631,-50.585910843,-45.604861858,-47.770518025,-50.585910843,-47.950555084
"1017","2019-07-17 18:39:31","July17","ecu2",2.1266672634,2.1739011631,-50.585910843,-45.604861858,-47.770518025,-50.585910843,-47.950555084
"1018","2019-07-17 18:39:32","July17","ecu2",2.1364517326,2.1729532189,-47.091902272,-46.726109298,-46.901324656,-47.091902272,-47.765323094
"1019","2019-07-17 18:39:33","July17","ecu2",2.1364517326,2.1729532189,-47.091902272,-46.726109298,-46.901324656,-47.091902272,-47.765323094
"1020","2019-07-17 18:39:34","July17","ecu2",2.1364517326,2.1729532189,-47.091902272,-46.726109298,-46.901324656,-47.091902272,-47.765323094
"1021","2019-07-17 18:39:34","July17","ecu2",2.1364517326,2.1729532189,-47.091902272,-46.726109298,-46.901324656,-47.091902272,-47.765323094
"1022","2019-07-17 18:39:35","July17","ecu2",2.130691565,2.173607048,-39.725887794,-38.501005562,-46.211889506,-39.725887794,-46.654391407
"1023","2019-07-17 18:39:36","July17","ecu2",2.130691565,2.173607048,-39.725887794,-38.501005562,-46.211889506,-39.725887794,-46.654391407
"1024","2019-07-17 18:39:37","July17","ecu2",2.130691565,2.173607048,-39.725887794,-38.501005562,-46.211889506,-39.725887794,-46.654391407
"1025","2019-07-17 18:39:38","July17","ecu2",2.130691565,2.173607048,-39.725887794,-38.501005562,-46.211889506,-39.725887794,-46.654391407
"1026","2019-07-17 18:39:39","July17","ecu2",2.1362471683,2.1730002292,-50.6832012,-49.611562576,-46.812145462,-50.6832012,-47.433909486
"1027","2019-07-17 18:39:40","July17","ecu2",2.1362471683,2.1730002292,-50.6832012,-49.611562576,-46.812145462,-50.6832012,-47.433909486
"1028","2019-07-17 18:39:41","July17","ecu2",2.1362471683,2.1730002292,-50.6832012,-49.611562576,-46.812145462,-50.6832012,-47.433909486
"1029","2019-07-17 18:39:41","July17","ecu2",2.1362471683,2.1730002292,-50.6832012,-49.611562576,-46.812145462,-50.6832012,-47.433909486
"1030","2019-07-17 18:39:42","July17","ecu2",2.1556865563,2.1711105802,-50.798937296,-58.334251663,-48.368980676,-50.798937296,-47.993266024
"1031","2019-07-17 18:39:44","July17","ecu2",2.1556865563,2.1711105802,-50.798937296,-58.334251663,-48.368980676,-50.798937296,-47.993266024
"1032","2019-07-17 18:39:44","July17","ecu2",2.1556865563,2.1711105802,-50.798937296,-58.334251663,-48.368980676,-50.798937296,-47.993266024
"1033","2019-07-17 18:39:45","July17","ecu2",2.1556865563,2.1711105802,-50.798937296,-58.334251663,-48.368980676,-50.798937296,-47.993266024
"1034","2019-07-17 18:39:46","July17","ecu2",2.1114199321,2.1591101299,-50.496474267,-44.321973508,-48.109086795,-50.496474267,-48.26901288
"1035","2019-07-17 18:39:47","July17","ecu2",2.1114199321,2.1591101299,-50.496474267,-44.321973508,-48.109086795,-50.496474267,-48.26901288
"1036","2019-07-17 18:39:48","July17","ecu2",2.1114199321,2.1591101299,-50.496474267,-44.321973508,-48.109086795,-50.496474267,-48.26901288
"1037","2019-07-17 18:39:48","July17","ecu2",2.1114199321,2.1591101299,-50.496474267,-44.321973508,-48.109086795,-50.496474267,-48.26901288
"1038","2019-07-17 18:39:49","July17","ecu2",2.1049454739,2.1374141062,-48.200192959,-48.388504747,-48.035919508,-48.200192959,-48.311201415
"1039","2019-07-17 18:39:51","July17","ecu2",2.1049454739,2.1374141062,-48.200192959,-48.388504747,-48.035919508,-48.200192959,-48.311201415
"1040","2019-07-17 18:39:51","July17","ecu2",2.1049454739,2.1374141062,-48.200192959,-48.388504747,-48.035919508,-48.200192959,-48.311201415
