"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Specific Conductance, μS/cm (LGR S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
414,07/19/19 06:45:00 PM,8.1,7.76,12.3,,,,
415,07/19/19 07:00:00 PM,8.2,7.63,12.5,,,,
416,07/19/19 07:15:00 PM,8.2,7.54,12.5,,,,
417,07/19/19 07:30:00 PM,8.5,7.45,13.0,,,,
418,07/19/19 07:45:00 PM,8.5,7.34,13.1,,,,
419,07/19/19 08:00:00 PM,8.5,7.26,13.1,,,,
420,07/19/19 08:15:00 PM,8.2,7.19,12.7,,,,
421,07/19/19 08:30:00 PM,8.5,7.11,13.1,,,,
422,07/19/19 08:45:00 PM,8.5,7.04,13.2,,,,
423,07/19/19 09:00:00 PM,8.2,6.97,12.7,,,,
424,07/19/19 09:15:00 PM,8.2,6.92,12.8,,,,
425,07/19/19 09:30:00 PM,8.5,6.88,13.2,,,,
426,07/19/19 09:45:00 PM,8.2,6.84,12.8,,,,
427,07/19/19 10:00:00 PM,8.5,6.82,13.3,,,,
428,07/19/19 10:15:00 PM,8.5,6.76,13.3,,,,
429,07/19/19 10:30:00 PM,8.5,6.72,13.3,,,,
430,07/19/19 10:45:00 PM,8.2,6.69,12.8,,,,
431,07/19/19 11:00:00 PM,8.5,6.63,13.3,,,,
432,07/19/19 11:15:00 PM,8.5,6.58,13.3,,,,
433,07/19/19 11:30:00 PM,8.5,6.50,13.4,,,,
434,07/19/19 11:45:00 PM,8.5,6.45,13.4,,,,
435,07/20/19 12:00:00 AM,8.5,6.38,13.4,,,,
436,07/20/19 12:15:00 AM,9.3,6.33,14.7,,,,
437,07/20/19 12:30:00 AM,9.3,6.30,14.7,,,,
438,07/20/19 12:45:00 AM,9.3,6.25,14.7,,,,
439,07/20/19 01:00:00 AM,9.3,6.21,14.8,,,,
440,07/20/19 01:15:00 AM,9.3,6.19,14.8,,,,
441,07/20/19 01:30:00 AM,9.3,6.16,14.8,,,,
442,07/20/19 01:45:00 AM,9.3,6.12,14.8,,,,
443,07/20/19 02:00:00 AM,9.3,6.07,14.8,,,,
444,07/20/19 02:15:00 AM,8.5,6.03,13.6,,,,
445,07/20/19 02:30:00 AM,8.5,5.99,13.6,,,,
446,07/20/19 02:45:00 AM,8.5,5.94,13.6,,,,
447,07/20/19 03:00:00 AM,8.5,5.90,13.6,,,,
448,07/20/19 03:15:00 AM,9.3,5.87,14.9,,,,
449,07/20/19 03:30:00 AM,8.5,5.82,13.6,,,,
450,07/20/19 03:45:00 AM,8.6,5.75,13.8,,,,
451,07/20/19 04:00:00 AM,8.6,5.72,13.8,,,,
452,07/20/19 04:15:00 AM,8.6,5.66,13.9,,,,
453,07/20/19 04:30:00 AM,8.6,5.62,13.9,,,,
454,07/20/19 04:45:00 AM,8.6,5.59,13.9,,,,
455,07/20/19 05:00:00 AM,8.6,5.54,13.9,,,,
456,07/20/19 05:15:00 AM,9.3,5.50,15.1,,,,
457,07/20/19 05:30:00 AM,9.3,5.45,15.1,,,,
458,07/20/19 05:45:00 AM,8.6,5.40,14.0,,,,
459,07/20/19 06:00:00 AM,8.6,5.32,14.0,,,,
460,07/20/19 06:15:00 AM,8.6,5.28,14.0,,,,
461,07/20/19 06:30:00 AM,8.6,5.21,14.1,,,,
462,07/20/19 06:45:00 AM,8.2,5.17,13.4,,,,
463,07/20/19 07:00:00 AM,7.8,5.16,12.8,,,,
464,07/20/19 07:15:00 AM,7.8,5.17,12.8,,,,
465,07/20/19 07:30:00 AM,7.8,5.19,12.8,,,,
466,07/20/19 07:45:00 AM,7.8,5.21,12.7,,,,
467,07/20/19 08:00:00 AM,7.8,5.24,12.7,,,,
468,07/20/19 08:15:00 AM,7.8,5.28,12.7,,,,
469,07/20/19 08:30:00 AM,8.2,5.38,13.3,,,,
470,07/20/19 08:45:00 AM,7.8,5.51,12.6,,,,
471,07/20/19 09:00:00 AM,7.8,5.59,12.6,,,,
472,07/20/19 09:15:00 AM,7.8,5.67,12.6,,,,
473,07/20/19 09:30:00 AM,7.8,5.75,12.5,,,,
474,07/20/19 09:45:00 AM,7.8,5.87,12.5,,,,
475,07/20/19 10:00:00 AM,7.8,5.97,12.5,,,,
476,07/20/19 10:15:00 AM,7.8,6.11,12.4,,,,
477,07/20/19 10:30:00 AM,7.8,6.25,12.4,,,,
478,07/20/19 10:45:00 AM,7.8,6.37,12.3,,,,
479,07/20/19 11:00:00 AM,7.8,6.53,12.3,,,,
480,07/20/19 11:15:00 AM,7.8,6.76,12.2,,,,
481,07/20/19 11:30:00 AM,7.8,7.00,12.1,,,,
482,07/20/19 11:45:00 AM,7.8,7.22,12.0,,,,
483,07/20/19 12:00:00 PM,7.8,7.40,12.0,,,,
484,07/20/19 12:15:00 PM,7.8,7.59,11.9,,,,
485,07/20/19 12:30:00 PM,7.0,7.79,10.6,,,,
486,07/20/19 12:45:00 PM,7.8,7.92,11.8,,,,
487,07/20/19 01:00:00 PM,7.8,8.04,11.8,,,,
488,07/20/19 01:15:00 PM,7.8,8.13,11.7,,,,
489,07/20/19 01:30:00 PM,7.0,8.28,10.5,,,,
490,07/20/19 01:45:00 PM,7.0,8.45,10.4,,,,
491,07/20/19 02:00:00 PM,7.0,8.49,10.4,,,,
492,07/20/19 02:15:00 PM,7.0,8.57,10.4,,,,
493,07/20/19 02:30:00 PM,7.8,8.67,11.6,,,,
494,07/20/19 02:45:00 PM,7.8,8.84,11.5,,,,
495,07/20/19 03:00:00 PM,7.8,8.86,11.5,,,,
496,07/20/19 03:15:00 PM,7.8,8.84,11.5,,,,
497,07/20/19 03:30:00 PM,7.8,8.86,11.5,,,,
498,07/20/19 03:45:00 PM,7.0,8.84,10.3,,,,
499,07/20/19 04:00:00 PM,7.0,8.82,10.3,,,,
500,07/20/19 04:15:00 PM,7.0,8.78,10.3,,,,
501,07/20/19 04:30:00 PM,7.0,8.74,10.3,,,,
502,07/20/19 04:45:00 PM,7.0,8.66,10.4,,,,
503,07/20/19 05:00:00 PM,7.0,8.50,10.4,,,,
504,07/20/19 05:15:00 PM,7.0,8.44,10.4,,,,
505,07/20/19 05:30:00 PM,7.0,8.34,10.5,,,,
506,07/20/19 05:45:00 PM,7.0,8.24,10.5,,,,
507,07/20/19 06:00:00 PM,7.0,8.12,10.5,,,,
508,07/20/19 06:15:00 PM,7.0,7.97,10.6,,,,
509,07/20/19 06:30:00 PM,7.0,7.83,10.6,,,,
510,07/20/19 06:45:00 PM,7.0,7.69,10.7,,,,
511,07/20/19 07:00:00 PM,7.0,7.55,10.7,,,,
512,07/20/19 07:15:00 PM,7.0,7.45,10.7,,,,
513,07/20/19 07:30:00 PM,7.0,7.33,10.8,,,,
514,07/20/19 07:45:00 PM,7.0,7.25,10.8,,,,
515,07/20/19 08:00:00 PM,7.8,7.16,12.0,,,,
516,07/20/19 08:15:00 PM,7.0,7.05,10.8,,,,
517,07/20/19 08:30:00 PM,7.0,6.97,10.9,,,,
518,07/20/19 08:45:00 PM,7.0,6.90,10.9,,,,
519,07/20/19 09:00:00 PM,7.0,6.83,10.9,,,,
520,07/20/19 09:15:00 PM,7.8,6.74,12.2,,,,
521,07/20/19 09:30:00 PM,7.0,6.69,11.0,,,,
522,07/20/19 09:45:00 PM,7.0,6.62,11.0,,,,
523,07/20/19 10:00:00 PM,7.8,6.57,12.3,,,,
524,07/20/19 10:15:00 PM,7.8,6.50,12.3,,,,
525,07/20/19 10:30:00 PM,7.8,6.44,12.3,,,,
526,07/20/19 10:45:00 PM,7.0,6.38,11.1,,,,
527,07/20/19 11:00:00 PM,7.8,6.33,12.3,,,,
528,07/20/19 11:15:00 PM,7.8,6.28,12.4,,,,
529,07/20/19 11:30:00 PM,7.8,6.21,12.4,,,,
530,07/20/19 11:45:00 PM,7.8,6.16,12.4,,,,
531,07/21/19 12:00:00 AM,7.8,6.11,12.4,,,,
532,07/21/19 12:15:00 AM,7.8,6.05,12.4,,,,
533,07/21/19 12:30:00 AM,7.8,6.00,12.5,,,,
534,07/21/19 12:45:00 AM,7.8,5.95,12.5,,,,
535,07/21/19 01:00:00 AM,7.8,5.91,12.5,,,,
536,07/21/19 01:15:00 AM,7.8,5.86,12.5,,,,
537,07/21/19 01:30:00 AM,7.8,5.82,12.5,,,,
538,07/21/19 01:45:00 AM,7.8,5.78,12.5,,,,
539,07/21/19 02:00:00 AM,7.0,5.78,11.2,,,,
540,07/21/19 02:15:00 AM,7.8,5.74,12.5,,,,
541,07/21/19 02:30:00 AM,7.0,5.70,11.3,,,,
542,07/21/19 02:45:00 AM,7.8,5.66,12.6,,,,
543,07/21/19 03:00:00 AM,7.8,5.63,12.6,,,,
544,07/21/19 03:15:00 AM,7.8,5.59,12.6,,,,
545,07/21/19 03:30:00 AM,7.8,5.57,12.6,,,,
546,07/21/19 03:45:00 AM,7.8,5.54,12.6,,,,
547,07/21/19 04:00:00 AM,7.8,5.51,12.6,,,,
548,07/21/19 04:15:00 AM,7.0,5.47,11.3,,,,
549,07/21/19 04:30:00 AM,7.0,5.44,11.4,,,,
550,07/21/19 04:45:00 AM,7.0,5.41,11.4,,,,
551,07/21/19 05:00:00 AM,7.8,5.38,12.7,,,,
552,07/21/19 05:15:00 AM,7.8,5.36,12.7,,,,
553,07/21/19 05:30:00 AM,7.8,5.32,12.7,,,,
554,07/21/19 05:45:00 AM,7.8,5.30,12.7,,,,
555,07/21/19 06:00:00 AM,7.8,5.26,12.7,,,,
556,07/21/19 06:15:00 AM,7.0,5.26,11.4,,,,
557,07/21/19 06:30:00 AM,7.8,5.23,12.7,,,,
558,07/21/19 06:45:00 AM,7.8,5.19,12.8,,,,
559,07/21/19 07:00:00 AM,7.8,5.17,12.8,,,,
560,07/21/19 07:15:00 AM,7.0,5.17,11.5,,,,
561,07/21/19 07:30:00 AM,7.8,5.19,12.8,,,,
562,07/21/19 07:45:00 AM,7.8,5.23,12.7,,,,
563,07/21/19 08:00:00 AM,7.8,5.28,12.7,,,,
564,07/21/19 08:15:00 AM,7.8,5.34,12.7,,,,
565,07/21/19 08:30:00 AM,7.8,5.40,12.7,,,,
566,07/21/19 08:45:00 AM,7.8,5.47,12.6,,,,
567,07/21/19 09:00:00 AM,7.8,5.67,12.6,,,,
568,07/21/19 09:15:00 AM,7.8,5.87,12.5,,,,
569,07/21/19 09:30:00 AM,7.0,6.11,11.1,,,,
570,07/21/19 09:45:00 AM,7.0,6.30,11.1,,,,
571,07/21/19 10:00:00 AM,7.0,6.57,11.0,,,,
572,07/21/19 10:15:00 AM,7.0,6.72,10.9,,,,
573,07/21/19 10:30:00 AM,7.8,6.96,12.1,,,,
574,07/21/19 10:45:00 AM,7.0,7.21,10.8,,,,
575,07/21/19 11:00:00 AM,7.0,7.44,10.7,,,,
576,07/21/19 11:15:00 AM,7.8,7.66,11.9,,,,
577,07/21/19 11:30:00 AM,7.0,7.90,10.6,,,,
578,07/21/19 11:45:00 AM,7.0,8.09,10.5,,,,
579,07/21/19 12:00:00 PM,7.8,8.21,11.7,,,,
580,07/21/19 12:15:00 PM,7.0,8.19,10.5,,,,
581,07/21/19 12:30:00 PM,7.8,8.24,11.7,,,,
582,07/21/19 12:45:00 PM,7.8,8.30,11.7,,,,
583,07/21/19 01:00:00 PM,7.0,8.46,10.4,,,,
584,07/21/19 01:15:00 PM,7.8,8.72,11.5,,,,
585,07/21/19 01:30:00 PM,7.8,8.92,11.5,,,,
586,07/21/19 01:45:00 PM,7.0,9.13,10.2,,,,
587,07/21/19 02:00:00 PM,7.8,9.50,11.3,,,,
588,07/21/19 02:15:00 PM,7.0,9.91,10.0,,,,
589,07/21/19 02:30:00 PM,7.7,10.08,11.0,,,,
590,07/21/19 02:45:00 PM,7.7,10.34,10.9,,,,
591,07/21/19 03:00:00 PM,7.0,10.26,9.9,,,,
592,07/21/19 03:15:00 PM,7.7,10.34,10.9,,,,
593,07/21/19 03:30:00 PM,7.7,10.30,10.9,,,,
594,07/21/19 03:45:00 PM,7.0,10.17,10.0,,,,
595,07/21/19 04:00:00 PM,7.7,10.01,11.0,,,,
596,07/21/19 04:15:00 PM,7.7,10.01,11.0,,,,
597,07/21/19 04:30:00 PM,7.7,9.86,11.0,,,,
598,07/21/19 04:45:00 PM,7.7,9.76,11.1,,,,
599,07/21/19 05:00:00 PM,7.0,9.68,10.1,,,,
600,07/21/19 05:15:00 PM,7.8,9.59,11.3,,,,
601,07/21/19 05:30:00 PM,7.0,9.47,10.1,,,,
602,07/21/19 05:45:00 PM,7.0,9.29,10.2,,,,
603,07/21/19 06:00:00 PM,7.8,9.12,11.4,,,,
604,07/21/19 06:15:00 PM,7.8,8.94,11.5,,,,
605,07/21/19 06:30:00 PM,7.0,8.78,10.3,,,,
606,07/21/19 06:45:00 PM,7.0,8.59,10.4,,,,
607,07/21/19 07:00:00 PM,7.8,8.44,11.6,,,,
608,07/21/19 07:15:00 PM,7.8,8.30,11.7,,,,
609,07/21/19 07:30:00 PM,7.0,8.17,10.5,,,,
610,07/21/19 07:45:00 PM,7.8,8.03,11.8,,,,
611,07/21/19 08:00:00 PM,7.8,7.90,11.8,,,,
612,07/21/19 08:15:00 PM,7.0,7.76,10.6,,,,
613,07/21/19 08:30:00 PM,7.8,7.66,11.9,,,,
614,07/21/19 08:45:00 PM,7.8,7.57,11.9,,,,
615,07/21/19 09:00:00 PM,7.0,7.44,10.7,,,,
616,07/21/19 09:15:00 PM,7.8,7.36,12.0,,,,
617,07/21/19 09:30:00 PM,7.8,7.25,12.0,,,,
618,07/21/19 09:45:00 PM,7.0,7.19,10.8,,,,
619,07/21/19 10:00:00 PM,7.8,7.08,12.1,,,,
620,07/21/19 10:15:00 PM,7.8,6.99,12.1,,,,
621,07/21/19 10:30:00 PM,7.8,6.94,12.1,,,,
622,07/21/19 10:45:00 PM,7.8,6.83,12.2,,,,
623,07/21/19 11:00:00 PM,7.8,6.75,12.2,,,,
624,07/21/19 11:15:00 PM,7.8,6.69,12.2,,,,
625,07/21/19 11:30:00 PM,7.8,6.63,12.2,,,,
626,07/21/19 11:45:00 PM,7.8,6.57,12.3,,,,
627,07/22/19 12:00:00 AM,7.8,6.53,12.3,,,,
628,07/22/19 12:15:00 AM,7.8,6.46,12.3,,,,
629,07/22/19 12:30:00 AM,7.8,6.40,12.3,,,,
630,07/22/19 12:45:00 AM,7.8,6.34,12.3,,,,
631,07/22/19 01:00:00 AM,7.8,6.32,12.3,,,,
632,07/22/19 01:15:00 AM,7.8,6.26,12.4,,,,
633,07/22/19 01:30:00 AM,7.8,6.21,12.4,,,,
634,07/22/19 01:45:00 AM,7.8,6.17,12.4,,,,
635,07/22/19 02:00:00 AM,7.0,6.15,11.1,,,,
636,07/22/19 02:15:00 AM,7.8,6.11,12.4,,,,
637,07/22/19 02:30:00 AM,7.8,6.05,12.4,,,,
638,07/22/19 02:45:00 AM,7.8,6.01,12.5,,,,
639,07/22/19 03:00:00 AM,7.8,5.99,12.5,,,,
640,07/22/19 03:15:00 AM,7.8,5.95,12.5,,,,
641,07/22/19 03:30:00 AM,7.8,5.94,12.5,,,,
642,07/22/19 03:45:00 AM,7.8,5.91,12.5,,,,
643,07/22/19 04:00:00 AM,7.8,5.88,12.5,,,,
644,07/22/19 04:15:00 AM,7.8,5.84,12.5,,,,
645,07/22/19 04:30:00 AM,7.8,5.82,12.5,,,,
646,07/22/19 04:45:00 AM,7.8,5.79,12.5,,,,
647,07/22/19 05:00:00 AM,7.8,5.75,12.5,,,,
648,07/22/19 05:15:00 AM,7.8,5.71,12.6,,,,
649,07/22/19 05:30:00 AM,7.8,5.67,12.6,,,,
650,07/22/19 05:45:00 AM,7.8,5.65,12.6,,,,
651,07/22/19 06:00:00 AM,7.8,5.59,12.6,,,,
652,07/22/19 06:15:00 AM,7.8,5.55,12.6,,,,
653,07/22/19 06:30:00 AM,7.0,5.51,11.3,,,,
654,07/22/19 06:45:00 AM,7.8,5.49,12.6,,,,
655,07/22/19 07:00:00 AM,7.8,5.47,12.6,,,,
656,07/22/19 07:15:00 AM,7.8,5.49,12.6,,,,
657,07/22/19 07:30:00 AM,7.8,5.54,12.6,,,,
658,07/22/19 07:45:00 AM,7.8,5.58,12.6,,,,
659,07/22/19 08:00:00 AM,7.8,5.63,12.6,,,,
660,07/22/19 08:15:00 AM,7.8,5.67,12.6,,,,
661,07/22/19 08:30:00 AM,7.8,5.74,12.5,,,,
662,07/22/19 08:45:00 AM,7.8,5.91,12.5,,,,
663,07/22/19 09:00:00 AM,7.8,6.12,12.4,,,,
664,07/22/19 09:15:00 AM,7.8,6.26,12.4,,,,
665,07/22/19 09:30:00 AM,7.8,6.47,12.3,,,,
666,07/22/19 09:45:00 AM,7.8,6.65,12.2,,,,
667,07/22/19 10:00:00 AM,7.0,6.79,10.9,,,,
668,07/22/19 10:15:00 AM,7.8,7.00,12.1,,,,
669,07/22/19 10:30:00 AM,7.8,7.16,12.0,,,,
670,07/22/19 10:45:00 AM,7.8,7.33,12.0,,,,
671,07/22/19 11:00:00 AM,7.8,7.46,11.9,,,,
672,07/22/19 11:15:00 AM,7.8,7.66,11.9,,,,
673,07/22/19 11:30:00 AM,7.8,7.86,11.8,,,,
674,07/22/19 11:45:00 AM,7.8,8.00,11.8,,,,
675,07/22/19 12:00:00 PM,7.8,8.13,11.7,,,,
676,07/22/19 12:15:00 PM,7.8,8.26,11.7,,,,
677,07/22/19 12:30:00 PM,7.8,8.47,11.6,,,,
678,07/22/19 12:45:00 PM,7.8,8.67,11.6,,,,
679,07/22/19 01:00:00 PM,7.8,8.80,11.5,,,,
680,07/22/19 01:15:00 PM,7.8,8.96,11.5,,,,
681,07/22/19 01:30:00 PM,7.8,8.96,11.5,,,,
682,07/22/19 01:45:00 PM,7.8,9.13,11.4,,,,
683,07/22/19 02:00:00 PM,7.8,9.43,11.3,,,,
684,07/22/19 02:15:00 PM,7.7,9.68,11.1,,,,
685,07/22/19 02:30:00 PM,8.1,9.75,11.6,,,,
686,07/22/19 02:45:00 PM,7.7,9.87,11.0,,,,
687,07/22/19 03:00:00 PM,8.1,10.26,11.5,,,,
688,07/22/19 03:15:00 PM,8.1,10.26,11.5,,,,
689,07/22/19 03:30:00 PM,8.1,10.20,11.5,,,,
690,07/22/19 03:45:00 PM,7.7,10.11,11.0,,,,
691,07/22/19 04:00:00 PM,39.3,10.07,56.0,,,,
692,07/22/19 04:15:00 PM,8.1,9.95,11.6,,,,
693,07/22/19 04:30:00 PM,8.1,9.84,11.6,,,,
694,07/22/19 04:45:00 PM,8.9,9.71,12.8,,,,
695,07/22/19 05:00:00 PM,8.5,9.59,12.3,,,,
696,07/22/19 05:15:00 PM,8.1,9.46,11.7,,,,
697,07/22/19 05:30:00 PM,8.1,9.33,11.8,,,,
698,07/22/19 05:45:00 PM,8.5,9.19,12.4,,,,
699,07/22/19 06:00:00 PM,8.1,9.05,11.9,,,,
700,07/22/19 06:15:00 PM,8.1,8.92,11.9,,,,
701,07/22/19 06:30:00 PM,8.1,8.80,12.0,,,,
702,07/22/19 06:45:00 PM,8.5,8.69,12.6,,,,
703,07/22/19 07:00:00 PM,8.1,8.57,12.0,,,,
704,07/22/19 07:15:00 PM,8.1,8.46,12.1,,,,
705,07/22/19 07:30:00 PM,8.5,8.36,12.7,,,,
706,07/22/19 07:45:00 PM,8.5,8.26,12.7,,,,
707,07/22/19 08:00:00 PM,8.1,8.17,12.2,,,,
708,07/22/19 08:15:00 PM,8.5,8.08,12.8,,,,
709,07/22/19 08:30:00 PM,8.1,8.03,12.2,,,,
710,07/22/19 08:45:00 PM,8.1,7.95,12.2,,,,
711,07/22/19 09:00:00 PM,8.5,7.87,12.9,,,,
712,07/22/19 09:15:00 PM,8.5,7.79,12.9,,,,
713,07/22/19 09:30:00 PM,8.5,7.71,12.9,,,,
714,07/22/19 09:45:00 PM,8.2,7.58,12.5,,,,
715,07/22/19 10:00:00 PM,8.5,7.47,13.0,,,,
716,07/22/19 10:15:00 PM,8.2,7.34,12.6,,,,
717,07/22/19 10:30:00 PM,7.8,7.24,12.0,,,,
718,07/22/19 10:45:00 PM,7.8,7.22,12.0,,,,
719,07/22/19 11:00:00 PM,7.8,7.20,12.0,,,,
720,07/22/19 11:15:00 PM,7.8,7.13,12.1,,,,
721,07/22/19 11:30:00 PM,7.8,7.08,12.1,,,,
722,07/22/19 11:45:00 PM,7.8,7.04,12.1,,,,
723,07/23/19 12:00:00 AM,7.8,7.00,12.1,,,,
724,07/23/19 12:15:00 AM,7.8,6.95,12.1,,,,
725,07/23/19 12:30:00 AM,7.8,6.91,12.1,,,,
726,07/23/19 12:45:00 AM,7.8,6.84,12.2,,,,
727,07/23/19 01:00:00 AM,7.8,6.82,12.2,,,,
728,07/23/19 01:15:00 AM,7.8,6.76,12.2,,,,
729,07/23/19 01:30:00 AM,7.8,6.72,12.2,,,,
730,07/23/19 01:45:00 AM,7.8,6.67,12.2,,,,
731,07/23/19 02:00:00 AM,7.8,6.62,12.2,,,,
732,07/23/19 02:15:00 AM,7.8,6.58,12.2,,,,
733,07/23/19 02:30:00 AM,7.8,6.51,12.3,,,,
734,07/23/19 02:45:00 AM,7.8,6.46,12.3,,,,
735,07/23/19 03:00:00 AM,7.8,6.41,12.3,,,,
736,07/23/19 03:15:00 AM,7.0,6.36,11.1,,,,
737,07/23/19 03:30:00 AM,7.8,6.32,12.3,,,,
738,07/23/19 03:45:00 AM,7.8,6.25,12.4,,,,
739,07/23/19 04:00:00 AM,7.8,6.20,12.4,,,,
740,07/23/19 04:15:00 AM,7.8,6.16,12.4,,,,
741,07/23/19 04:30:00 AM,7.0,6.11,11.1,,,,
742,07/23/19 04:45:00 AM,7.8,6.07,12.4,,,,
743,07/23/19 05:00:00 AM,7.0,6.03,11.2,,,,
744,07/23/19 05:15:00 AM,7.0,6.00,11.2,,,,
745,07/23/19 05:30:00 AM,7.8,5.96,12.5,,,,
746,07/23/19 05:45:00 AM,7.8,5.92,12.5,,,,
747,07/23/19 06:00:00 AM,7.0,5.87,11.2,,,,
748,07/23/19 06:15:00 AM,7.0,5.83,11.2,,,,
749,07/23/19 06:30:00 AM,7.0,5.79,11.2,,,,
750,07/23/19 06:45:00 AM,7.0,5.75,11.3,,,,
751,07/23/19 07:00:00 AM,7.0,5.72,11.3,,,,
752,07/23/19 07:15:00 AM,7.0,5.71,11.3,,,,
753,07/23/19 07:30:00 AM,7.8,5.71,12.6,,,,
754,07/23/19 07:45:00 AM,7.8,5.78,12.5,,,,
755,07/23/19 08:00:00 AM,7.0,5.79,11.2,,,,
756,07/23/19 08:15:00 AM,7.0,5.83,11.2,,,,
757,07/23/19 08:30:00 AM,7.0,5.87,11.2,,,,
758,07/23/19 08:45:00 AM,7.0,5.91,11.2,,,,
759,07/23/19 09:00:00 AM,7.0,5.95,11.2,,,,
760,07/23/19 09:15:00 AM,7.0,5.94,11.2,,,,
761,07/23/19 09:30:00 AM,7.0,5.95,11.2,,,,
762,07/23/19 09:45:00 AM,7.0,5.99,11.2,,,,
763,07/23/19 10:00:00 AM,7.0,6.04,11.2,,,,
764,07/23/19 10:15:00 AM,7.8,6.09,12.4,,,,
765,07/23/19 10:30:00 AM,7.0,6.17,11.1,,,,
766,07/23/19 10:45:00 AM,7.0,6.30,11.1,,,,
767,07/23/19 11:00:00 AM,7.0,6.55,11.0,,,,
768,07/23/19 11:15:00 AM,7.0,7.00,10.9,,,,
769,07/23/19 11:30:00 AM,7.0,7.25,10.8,,,,
770,07/23/19 11:45:00 AM,7.0,7.38,10.7,,,,
771,07/23/19 12:00:00 PM,7.0,7.34,10.8,,,,
772,07/23/19 12:15:00 PM,7.0,7.34,10.8,,,,
773,07/23/19 12:21:56 PM,,,,,Logged,Logged,Logged
