"","X.1","X","PosixCT","X12CO2","Delta_Raw_iCO2","Sample","Day"
"1415",66137,66137,"2019-07-23 16:31:44",401.84208114,-23.187087852,"ecu3","July23"
"1416",66138,66138,"2019-07-23 16:31:45",401.84208114,-23.187087852,"ecu3","July23"
"1417",66139,66139,"2019-07-23 16:31:46",401.84208114,-23.187087852,"ecu3","July23"
"1418",66140,66140,"2019-07-23 16:31:47",401.51793271,-23.187087852,"ecu3","July23"
"1419",66141,66141,"2019-07-23 16:31:48",401.51793271,-23.297429244,"ecu3","July23"
"1420",66142,66142,"2019-07-23 16:31:49",401.51793271,-23.297429244,"ecu3","July23"
"1421",66143,66143,"2019-07-23 16:31:50",401.51793271,-23.297429244,"ecu3","July23"
"1422",66144,66144,"2019-07-23 16:31:51",401.27361326,-23.297429244,"ecu3","July23"
"1423",66145,66145,"2019-07-23 16:31:51",401.27361326,-23.386924094,"ecu3","July23"
"1424",66146,66146,"2019-07-23 16:31:52",401.27361326,-23.386924094,"ecu3","July23"
"1425",66147,66147,"2019-07-23 16:31:53",401.27361326,-23.386924094,"ecu3","July23"
"1426",66148,66148,"2019-07-23 16:31:54",401.11085176,-23.386924094,"ecu3","July23"
"1427",66149,66149,"2019-07-23 16:31:55",401.11085176,-26.018325925,"ecu3","July23"
"1428",66150,66150,"2019-07-23 16:31:56",401.11085176,-26.018325925,"ecu3","July23"
"1429",66151,66151,"2019-07-23 16:31:57",401.11085176,-26.018325925,"ecu3","July23"
"1430",66152,66152,"2019-07-23 16:31:58",401.01710378,-26.018325925,"ecu3","July23"
"1431",66153,66153,"2019-07-23 16:31:58",401.01710378,-23.336819088,"ecu3","July23"
"1432",66154,66154,"2019-07-23 16:31:59",401.01710378,-23.336819088,"ecu3","July23"
"1433",66155,66155,"2019-07-23 16:32:00",401.01710378,-23.336819088,"ecu3","July23"
"1434",66156,66156,"2019-07-23 16:32:01",401.16764043,-23.336819088,"ecu3","July23"
"1435",66157,66157,"2019-07-23 16:32:02",401.16764043,-26.778161818,"ecu3","July23"
"1436",66158,66158,"2019-07-23 16:32:03",401.16764043,-26.778161818,"ecu3","July23"
"1437",66159,66159,"2019-07-23 16:32:04",401.16764043,-26.778161818,"ecu3","July23"
"1438",66160,66160,"2019-07-23 16:32:05",400.94939279,-26.778161818,"ecu3","July23"
"1439",66161,66161,"2019-07-23 16:32:05",400.94939279,-26.72960101,"ecu3","July23"
"1440",66162,66162,"2019-07-23 16:32:06",400.94939279,-26.72960101,"ecu3","July23"
"1441",66163,66163,"2019-07-23 16:32:07",400.94939279,-26.72960101,"ecu3","July23"
"1442",66164,66164,"2019-07-23 16:32:08",400.96288775,-26.72960101,"ecu3","July23"
"1443",66165,66165,"2019-07-23 16:32:09",400.96288775,-25.386215857,"ecu3","July23"
"1444",66166,66166,"2019-07-23 16:32:10",400.96288775,-25.386215857,"ecu3","July23"
"1445",66167,66167,"2019-07-23 16:32:11",400.96288775,-25.386215857,"ecu3","July23"
"1446",66168,66168,"2019-07-23 16:32:12",400.49664073,-25.386215857,"ecu3","July23"
"1447",66169,66169,"2019-07-23 16:32:12",400.49664073,-24.456486419,"ecu3","July23"
"1448",66170,66170,"2019-07-23 16:32:13",400.49664073,-24.456486419,"ecu3","July23"
"1449",66171,66171,"2019-07-23 16:32:14",400.49664073,-24.456486419,"ecu3","July23"
"1450",66172,66172,"2019-07-23 16:32:15",400.60880133,-24.456486419,"ecu3","July23"
"1451",66173,66173,"2019-07-23 16:32:16",400.60880133,-25.09563055,"ecu3","July23"
"1452",66174,66174,"2019-07-23 16:32:17",400.60880133,-25.09563055,"ecu3","July23"
"1453",66175,66175,"2019-07-23 16:32:18",400.60880133,-25.09563055,"ecu3","July23"
"1454",66176,66176,"2019-07-23 16:32:19",401.22036746,-25.09563055,"ecu3","July23"
"1455",66177,66177,"2019-07-23 16:32:19",401.22036746,-24.94491186,"ecu3","July23"
"1456",66178,66178,"2019-07-23 16:32:20",401.22036746,-24.94491186,"ecu3","July23"
"1457",66179,66179,"2019-07-23 16:32:22",401.22036746,-24.94491186,"ecu3","July23"
"1458",66180,66180,"2019-07-23 16:32:22",400.70070051,-24.94491186,"ecu3","July23"
"1459",66181,66181,"2019-07-23 16:32:23",400.70070051,-25.709725095,"ecu3","July23"
"1460",66182,66182,"2019-07-23 16:32:24",400.70070051,-25.709725095,"ecu3","July23"
"1461",66183,66183,"2019-07-23 16:32:25",400.70070051,-25.709725095,"ecu3","July23"
"1462",66184,66184,"2019-07-23 16:32:26",400.85866491,-25.709725095,"ecu3","July23"
"1463",66185,66185,"2019-07-23 16:32:26",400.85866491,-28.952826428,"ecu3","July23"
"1464",66186,66186,"2019-07-23 16:32:27",400.85866491,-28.952826428,"ecu3","July23"
"1465",66187,66187,"2019-07-23 16:32:29",400.85866491,-28.952826428,"ecu3","July23"
"1466",66188,66188,"2019-07-23 16:32:29",401.09508573,-28.952826428,"ecu3","July23"
"1467",66189,66189,"2019-07-23 16:32:30",401.09508573,-25.424858921,"ecu3","July23"
"1468",66190,66190,"2019-07-23 16:32:31",401.09508573,-25.424858921,"ecu3","July23"
"1469",66191,66191,"2019-07-23 16:32:32",401.09508573,-25.424858921,"ecu3","July23"
"1470",66192,66192,"2019-07-23 16:32:33",400.85039909,-25.424858921,"ecu3","July23"
"1471",66193,66193,"2019-07-23 16:32:33",400.85039909,-28.295946005,"ecu3","July23"
"1472",66194,66194,"2019-07-23 16:32:34",400.85039909,-28.295946005,"ecu3","July23"
"1473",66195,66195,"2019-07-23 16:32:36",400.85039909,-28.295946005,"ecu3","July23"
"1474",66196,66196,"2019-07-23 16:32:36",400.72971895,-28.295946005,"ecu3","July23"
"1475",66197,66197,"2019-07-23 16:32:37",400.72971895,-24.642935508,"ecu3","July23"
"1476",66198,66198,"2019-07-23 16:32:38",400.72971895,-24.642935508,"ecu3","July23"
"1477",66199,66199,"2019-07-23 16:32:39",400.72971895,-24.642935508,"ecu3","July23"
"1478",66200,66200,"2019-07-23 16:32:40",400.78547431,-24.642935508,"ecu3","July23"
"1479",66201,66201,"2019-07-23 16:32:40",400.78547431,-26.289188424,"ecu3","July23"
"1480",66202,66202,"2019-07-23 16:32:41",400.78547431,-26.289188424,"ecu3","July23"
"1481",66203,66203,"2019-07-23 16:32:43",400.78547431,-26.289188424,"ecu3","July23"
"1482",66204,66204,"2019-07-23 16:32:43",400.96913308,-26.289188424,"ecu3","July23"
"1483",66205,66205,"2019-07-23 16:32:44",400.96913308,-26.995129117,"ecu3","July23"
"1484",66206,66206,"2019-07-23 16:32:45",400.96913308,-26.995129117,"ecu3","July23"
"1485",66207,66207,"2019-07-23 16:32:46",400.96913308,-26.995129117,"ecu3","July23"
"1486",66208,66208,"2019-07-23 16:32:47",400.67710331,-26.995129117,"ecu3","July23"
"1487",66209,66209,"2019-07-23 16:32:47",400.67710331,-24.677129026,"ecu3","July23"
"1488",66210,66210,"2019-07-23 16:32:48",400.67710331,-24.677129026,"ecu3","July23"
"1489",66211,66211,"2019-07-23 16:32:50",400.67710331,-24.677129026,"ecu3","July23"
"1490",66212,66212,"2019-07-23 16:32:50",401.00830355,-24.677129026,"ecu3","July23"
"1491",66213,66213,"2019-07-23 16:32:51",401.00830355,-26.373194414,"ecu3","July23"
"1492",66214,66214,"2019-07-23 16:32:52",401.00830355,-26.373194414,"ecu3","July23"
"1493",66215,66215,"2019-07-23 16:32:53",401.00830355,-26.373194414,"ecu3","July23"
"1494",66216,66216,"2019-07-23 16:32:54",400.92891186,-26.373194414,"ecu3","July23"
"1495",66217,66217,"2019-07-23 16:32:54",400.92891186,-25.547091633,"ecu3","July23"
"1496",66218,66218,"2019-07-23 16:32:55",400.92891186,-25.547091633,"ecu3","July23"
"1497",66219,66219,"2019-07-23 16:32:57",400.92891186,-25.547091633,"ecu3","July23"
"1498",66220,66220,"2019-07-23 16:32:57",400.69816074,-25.547091633,"ecu3","July23"
"1499",66221,66221,"2019-07-23 16:32:58",400.69816074,-26.76815342,"ecu3","July23"
"1500",66222,66222,"2019-07-23 16:32:59",400.69816074,-26.76815342,"ecu3","July23"
"1501",66223,66223,"2019-07-23 16:33:00",400.69816074,-26.76815342,"ecu3","July23"
"1502",66224,66224,"2019-07-23 16:33:01",401.11301571,-26.76815342,"ecu3","July23"
"1503",66225,66225,"2019-07-23 16:33:01",401.11301571,-25.500012994,"ecu3","July23"
"1504",66226,66226,"2019-07-23 16:33:02",401.11301571,-25.500012994,"ecu3","July23"
"1505",66227,66227,"2019-07-23 16:33:04",401.11301571,-25.500012994,"ecu3","July23"
"1506",66228,66228,"2019-07-23 16:33:04",401.22289038,-25.500012994,"ecu3","July23"
"1507",66229,66229,"2019-07-23 16:33:05",401.22289038,-26.713651287,"ecu3","July23"
"1508",66230,66230,"2019-07-23 16:33:06",401.22289038,-26.713651287,"ecu3","July23"
"1509",66231,66231,"2019-07-23 16:33:07",401.22289038,-26.713651287,"ecu3","July23"
"1510",66232,66232,"2019-07-23 16:33:08",401.49875141,-26.713651287,"ecu3","July23"
"1511",66233,66233,"2019-07-23 16:33:08",401.49875141,-27.048956349,"ecu3","July23"
"1512",66234,66234,"2019-07-23 16:33:09",401.49875141,-27.048956349,"ecu3","July23"
"1513",66235,66235,"2019-07-23 16:33:11",401.49875141,-27.048956349,"ecu3","July23"
"1514",66236,66236,"2019-07-23 16:33:11",401.11876014,-27.048956349,"ecu3","July23"
"1515",66237,66237,"2019-07-23 16:33:12",401.11876014,-24.085778905,"ecu3","July23"
"1516",66238,66238,"2019-07-23 16:33:13",401.11876014,-24.085778905,"ecu3","July23"
"1517",66239,66239,"2019-07-23 16:33:14",401.11876014,-24.085778905,"ecu3","July23"
"1518",66240,66240,"2019-07-23 16:33:15",401.41595656,-24.085778905,"ecu3","July23"
"1519",66241,66241,"2019-07-23 16:33:15",401.41595656,-26.417698196,"ecu3","July23"
"1520",66242,66242,"2019-07-23 16:33:16",401.41595656,-26.417698196,"ecu3","July23"
"1521",66243,66243,"2019-07-23 16:33:18",401.41595656,-26.417698196,"ecu3","July23"
"1522",66244,66244,"2019-07-23 16:33:18",401.32264997,-26.417698196,"ecu3","July23"
"1523",66245,66245,"2019-07-23 16:33:19",401.32264997,-28.164344155,"ecu3","July23"
"1524",66246,66246,"2019-07-23 16:33:20",401.32264997,-28.164344155,"ecu3","July23"
"1525",66247,66247,"2019-07-23 16:33:21",401.32264997,-28.164344155,"ecu3","July23"
"1526",66248,66248,"2019-07-23 16:33:22",400.95431157,-28.164344155,"ecu3","July23"
"1527",66249,66249,"2019-07-23 16:33:22",400.95431157,-24.428626221,"ecu3","July23"
"1528",66250,66250,"2019-07-23 16:33:23",400.95431157,-24.428626221,"ecu3","July23"
"1529",66251,66251,"2019-07-23 16:33:25",400.95431157,-24.428626221,"ecu3","July23"
"1530",66252,66252,"2019-07-23 16:33:25",401.08701481,-24.428626221,"ecu3","July23"
"1531",66253,66253,"2019-07-23 16:33:26",401.08701481,-24.390615702,"ecu3","July23"
"1532",66254,66254,"2019-07-23 16:33:27",401.08701481,-24.390615702,"ecu3","July23"
"1533",66255,66255,"2019-07-23 16:33:28",401.08701481,-24.390615702,"ecu3","July23"
"1534",66256,66256,"2019-07-23 16:33:29",401.24863005,-24.390615702,"ecu3","July23"
"1535",66257,66257,"2019-07-23 16:33:29",401.24863005,-26.139867594,"ecu3","July23"
"1536",66258,66258,"2019-07-23 16:33:30",401.24863005,-26.139867594,"ecu3","July23"
"1537",66259,66259,"2019-07-23 16:33:32",401.24863005,-26.139867594,"ecu3","July23"
"1538",66260,66260,"2019-07-23 16:33:32",401.3188743,-26.139867594,"ecu3","July23"
"1539",66261,66261,"2019-07-23 16:33:33",401.3188743,-25.988331579,"ecu3","July23"
"1540",66262,66262,"2019-07-23 16:33:34",401.3188743,-25.988331579,"ecu3","July23"
"1541",66263,66263,"2019-07-23 16:33:35",401.3188743,-25.988331579,"ecu3","July23"
"1542",66264,66264,"2019-07-23 16:33:36",401.39171491,-25.988331579,"ecu3","July23"
"1543",66265,66265,"2019-07-23 16:33:36",401.39171491,-27.225147658,"ecu3","July23"
"1544",66266,66266,"2019-07-23 16:33:37",401.39171491,-27.225147658,"ecu3","July23"
"1545",66267,66267,"2019-07-23 16:33:39",401.39171491,-27.225147658,"ecu3","July23"
"1546",66268,66268,"2019-07-23 16:33:39",401.09959582,-27.225147658,"ecu3","July23"
"1547",66269,66269,"2019-07-23 16:33:40",401.09959582,-24.820793747,"ecu3","July23"
"1548",66270,66270,"2019-07-23 16:33:41",401.09959582,-24.820793747,"ecu3","July23"
"1549",66271,66271,"2019-07-23 16:33:42",401.09959582,-24.820793747,"ecu3","July23"
"1550",66272,66272,"2019-07-23 16:33:43",401.10953846,-24.820793747,"ecu3","July23"
"1551",66273,66273,"2019-07-23 16:33:43",401.10953846,-24.330668141,"ecu3","July23"
"1552",66274,66274,"2019-07-23 16:33:44",401.10953846,-24.330668141,"ecu3","July23"
"1553",66275,66275,"2019-07-23 16:33:46",401.10953846,-24.330668141,"ecu3","July23"
"1554",66276,66276,"2019-07-23 16:33:46",401.75071004,-24.330668141,"ecu3","July23"
"1555",66277,66277,"2019-07-23 16:33:47",401.75071004,-25.72283406,"ecu3","July23"
"1556",66278,66278,"2019-07-23 16:33:48",401.75071004,-25.72283406,"ecu3","July23"
"1557",66279,66279,"2019-07-23 16:33:49",401.75071004,-25.72283406,"ecu3","July23"
"1558",66280,66280,"2019-07-23 16:33:50",401.88154132,-25.72283406,"ecu3","July23"
"1559",66281,66281,"2019-07-23 16:33:50",401.88154132,-28.673150375,"ecu3","July23"
"1560",66282,66282,"2019-07-23 16:33:51",401.88154132,-28.673150375,"ecu3","July23"
"1561",66283,66283,"2019-07-23 16:33:53",401.88154132,-28.673150375,"ecu3","July23"
"1562",66284,66284,"2019-07-23 16:33:53",401.12918177,-28.673150375,"ecu3","July23"
"1563",66285,66285,"2019-07-23 16:33:54",401.12918177,-23.104613643,"ecu3","July23"
"1564",66286,66286,"2019-07-23 16:33:55",401.12918177,-23.104613643,"ecu3","July23"
"1565",66287,66287,"2019-07-23 16:33:56",401.12918177,-23.104613643,"ecu3","July23"
"1566",66288,66288,"2019-07-23 16:33:57",401.59676305,-23.104613643,"ecu3","July23"
"1567",66289,66289,"2019-07-23 16:33:57",401.59676305,-24.373243082,"ecu3","July23"
"1568",66290,66290,"2019-07-23 16:33:59",401.59676305,-24.373243082,"ecu3","July23"
"1569",66291,66291,"2019-07-23 16:34:00",401.59676305,-24.373243082,"ecu3","July23"
"1570",66292,66292,"2019-07-23 16:34:00",401.39998986,-24.373243082,"ecu3","July23"
"1571",66293,66293,"2019-07-23 16:34:01",401.39998986,-27.035746551,"ecu3","July23"
"1572",66294,66294,"2019-07-23 16:34:02",401.39998986,-27.035746551,"ecu3","July23"
"1573",66295,66295,"2019-07-23 16:34:03",401.39998986,-27.035746551,"ecu3","July23"
"1574",66296,66296,"2019-07-23 16:34:04",401.47503815,-27.035746551,"ecu3","July23"
"1575",66297,66297,"2019-07-23 16:34:04",401.47503815,-24.540913971,"ecu3","July23"
"1576",66298,66298,"2019-07-23 16:34:06",401.47503815,-24.540913971,"ecu3","July23"
"1577",66299,66299,"2019-07-23 16:34:07",401.47503815,-24.540913971,"ecu3","July23"
"1578",66300,66300,"2019-07-23 16:34:07",401.31918543,-24.540913971,"ecu3","July23"
"1579",66301,66301,"2019-07-23 16:34:08",401.31918543,-22.958589119,"ecu3","July23"
"1580",66302,66302,"2019-07-23 16:34:09",401.31918543,-22.958589119,"ecu3","July23"
"1581",66303,66303,"2019-07-23 16:34:10",401.31918543,-22.958589119,"ecu3","July23"
"1582",66304,66304,"2019-07-23 16:34:11",401.6390815,-22.958589119,"ecu3","July23"
"1583",66305,66305,"2019-07-23 16:34:11",401.6390815,-25.599553803,"ecu3","July23"
"1584",66306,66306,"2019-07-23 16:34:13",401.6390815,-25.599553803,"ecu3","July23"
"1585",66307,66307,"2019-07-23 16:34:14",401.6390815,-25.599553803,"ecu3","July23"
"1586",66308,66308,"2019-07-23 16:34:14",401.04016269,-25.599553803,"ecu3","July23"
"1587",66309,66309,"2019-07-23 16:34:15",401.04016269,-21.929427142,"ecu3","July23"
"1588",66310,66310,"2019-07-23 16:34:16",401.04016269,-21.929427142,"ecu3","July23"
"1589",66311,66311,"2019-07-23 16:34:17",401.04016269,-21.929427142,"ecu3","July23"
"1590",66312,66312,"2019-07-23 16:34:18",401.17828649,-21.929427142,"ecu3","July23"
"1591",66313,66313,"2019-07-23 16:34:18",401.17828649,-23.158911327,"ecu3","July23"
"1592",66314,66314,"2019-07-23 16:34:20",401.17828649,-23.158911327,"ecu3","July23"
"1593",66315,66315,"2019-07-23 16:34:21",401.17828649,-23.158911327,"ecu3","July23"
"1594",66316,66316,"2019-07-23 16:34:21",401.28876429,-23.158911327,"ecu3","July23"
"1595",66317,66317,"2019-07-23 16:34:22",401.28876429,-26.015957387,"ecu3","July23"
"1596",66318,66318,"2019-07-23 16:34:23",401.28876429,-26.015957387,"ecu3","July23"
"1597",66319,66319,"2019-07-23 16:34:24",401.28876429,-26.015957387,"ecu3","July23"
"1598",66320,66320,"2019-07-23 16:34:25",401.06491072,-26.015957387,"ecu3","July23"
"1599",66321,66321,"2019-07-23 16:34:25",401.06491072,-25.115933645,"ecu3","July23"
"1600",66322,66322,"2019-07-23 16:34:27",401.06491072,-25.115933645,"ecu3","July23"
"1601",66323,66323,"2019-07-23 16:34:28",401.06491072,-25.115933645,"ecu3","July23"
"1602",66324,66324,"2019-07-23 16:34:28",401.3530046,-25.115933645,"ecu3","July23"
"1603",66325,66325,"2019-07-23 16:34:29",401.3530046,-25.501864023,"ecu3","July23"
"1604",66326,66326,"2019-07-23 16:34:30",401.3530046,-25.501864023,"ecu3","July23"
"1605",66327,66327,"2019-07-23 16:34:31",401.3530046,-25.501864023,"ecu3","July23"
"1606",66328,66328,"2019-07-23 16:34:32",401.66423542,-25.501864023,"ecu3","July23"
"1607",66329,66329,"2019-07-23 16:34:32",401.66423542,-27.867613952,"ecu3","July23"
"1608",66330,66330,"2019-07-23 16:34:34",401.66423542,-27.867613952,"ecu3","July23"
"1609",66331,66331,"2019-07-23 16:34:35",401.66423542,-27.867613952,"ecu3","July23"
"1610",66332,66332,"2019-07-23 16:34:35",401.88747666,-27.867613952,"ecu3","July23"
"1611",66333,66333,"2019-07-23 16:34:36",401.88747666,-23.401270921,"ecu3","July23"
"1612",66334,66334,"2019-07-23 16:34:37",401.88747666,-23.401270921,"ecu3","July23"
"1613",66335,66335,"2019-07-23 16:34:38",401.88747666,-23.401270921,"ecu3","July23"
"1614",66336,66336,"2019-07-23 16:34:39",401.46090425,-23.401270921,"ecu3","July23"
"1615",66337,66337,"2019-07-23 16:34:39",401.46090425,-25.605287878,"ecu3","July23"
"1616",66338,66338,"2019-07-23 16:34:41",401.46090425,-25.605287878,"ecu3","July23"
"1617",66339,66339,"2019-07-23 16:34:42",401.46090425,-25.605287878,"ecu3","July23"
"1618",66340,66340,"2019-07-23 16:34:42",401.67844599,-25.605287878,"ecu3","July23"
"1619",66341,66341,"2019-07-23 16:34:43",401.67844599,-29.971120017,"ecu3","July23"
"1620",66342,66342,"2019-07-23 16:34:44",401.67844599,-29.971120017,"ecu3","July23"
"1621",66343,66343,"2019-07-23 16:34:45",401.67844599,-29.971120017,"ecu3","July23"
"1622",66344,66344,"2019-07-23 16:34:46",401.58548277,-29.971120017,"ecu3","July23"
"1623",66345,66345,"2019-07-23 16:34:46",401.58548277,-27.536815569,"ecu3","July23"
"1624",66346,66346,"2019-07-23 16:34:48",401.58548277,-27.536815569,"ecu3","July23"
"1625",66347,66347,"2019-07-23 16:34:49",401.58548277,-27.536815569,"ecu3","July23"
"1626",66348,66348,"2019-07-23 16:34:49",401.80071169,-27.536815569,"ecu3","July23"
"1627",66349,66349,"2019-07-23 16:34:50",401.80071169,-26.553100187,"ecu3","July23"
"1628",66350,66350,"2019-07-23 16:34:51",401.80071169,-26.553100187,"ecu3","July23"
"1629",66351,66351,"2019-07-23 16:34:52",401.80071169,-26.553100187,"ecu3","July23"
"1630",66352,66352,"2019-07-23 16:34:53",402.88761773,-26.553100187,"ecu3","July23"
"1631",66353,66353,"2019-07-23 16:34:54",402.88761773,-23.116424392,"ecu3","July23"
"1632",66354,66354,"2019-07-23 16:34:55",402.88761773,-23.116424392,"ecu3","July23"
"1633",66355,66355,"2019-07-23 16:34:56",402.88761773,-23.116424392,"ecu3","July23"
"1634",66356,66356,"2019-07-23 16:34:56",408.78262818,-23.116424392,"ecu3","July23"
"1635",66357,66357,"2019-07-23 16:34:57",408.78262818,-26.628394204,"ecu3","July23"
"1636",66358,66358,"2019-07-23 16:34:58",408.78262818,-26.628394204,"ecu3","July23"
"1637",66359,66359,"2019-07-23 16:34:59",408.78262818,-26.628394204,"ecu3","July23"
"1638",66360,66360,"2019-07-23 16:35:00",421.72130046,-26.628394204,"ecu3","July23"
"1639",66361,66361,"2019-07-23 16:35:01",421.72130046,-27.082680347,"ecu3","July23"
"1640",66362,66362,"2019-07-23 16:35:02",421.72130046,-27.082680347,"ecu3","July23"
"1641",66363,66363,"2019-07-23 16:35:03",421.72130046,-27.082680347,"ecu3","July23"
"1642",66364,66364,"2019-07-23 16:35:04",441.00348221,-27.082680347,"ecu3","July23"
"1643",66365,66365,"2019-07-23 16:35:04",441.00348221,-22.067534555,"ecu3","July23"
"1644",66366,66366,"2019-07-23 16:35:05",441.00348221,-22.067534555,"ecu3","July23"
"1645",66367,66367,"2019-07-23 16:35:06",441.00348221,-22.067534555,"ecu3","July23"
"1646",66368,66368,"2019-07-23 16:35:07",468.36269539,-22.067534555,"ecu3","July23"
"1647",66369,66369,"2019-07-23 16:35:08",468.36269539,-22.003280808,"ecu3","July23"
"1648",66370,66370,"2019-07-23 16:35:09",468.36269539,-22.003280808,"ecu3","July23"
"1649",66371,66371,"2019-07-23 16:35:10",468.36269539,-22.003280808,"ecu3","July23"
"1650",66372,66372,"2019-07-23 16:35:11",502.64749683,-22.003280808,"ecu3","July23"
"1651",66373,66373,"2019-07-23 16:35:11",502.64749683,-20.628870663,"ecu3","July23"
"1652",66374,66374,"2019-07-23 16:35:12",502.64749683,-20.628870663,"ecu3","July23"
"1653",66375,66375,"2019-07-23 16:35:13",502.64749683,-20.628870663,"ecu3","July23"
"1654",66376,66376,"2019-07-23 16:35:14",536.76920136,-20.628870663,"ecu3","July23"
"1655",66377,66377,"2019-07-23 16:35:15",536.76920136,-18.508656518,"ecu3","July23"
"1656",66378,66378,"2019-07-23 16:35:16",536.76920136,-18.508656518,"ecu3","July23"
"1657",66379,66379,"2019-07-23 16:35:17",536.76920136,-18.508656518,"ecu3","July23"
"1658",66380,66380,"2019-07-23 16:35:18",567.55215962,-18.508656518,"ecu3","July23"
"1659",66381,66381,"2019-07-23 16:35:18",567.55215962,-19.080685897,"ecu3","July23"
"1660",66382,66382,"2019-07-23 16:35:19",567.55215962,-19.080685897,"ecu3","July23"
"1661",66383,66383,"2019-07-23 16:35:20",567.55215962,-19.080685897,"ecu3","July23"
"2002",60826,60826,"2019-07-23 15:14:12",629.83582557,-15.199329038,"ecu1","July23"
"2003",60827,60827,"2019-07-23 15:14:14",629.83582557,-15.199329038,"ecu1","July23"
"2004",60828,60828,"2019-07-23 15:14:14",643.39909891,-15.199329038,"ecu1","July23"
"2005",60829,60829,"2019-07-23 15:14:15",643.39909891,-15.336629902,"ecu1","July23"
"2006",60830,60830,"2019-07-23 15:14:16",643.39909891,-15.336629902,"ecu1","July23"
"2007",60831,60831,"2019-07-23 15:14:17",643.39909891,-15.336629902,"ecu1","July23"
"2008",60832,60832,"2019-07-23 15:14:18",652.98740261,-15.336629902,"ecu1","July23"
"2009",60833,60833,"2019-07-23 15:14:18",652.98740261,-13.492604365,"ecu1","July23"
"2010",60834,60834,"2019-07-23 15:14:19",652.98740261,-13.492604365,"ecu1","July23"
"2011",60835,60835,"2019-07-23 15:14:21",652.98740261,-13.492604365,"ecu1","July23"
"2012",60836,60836,"2019-07-23 15:14:21",656.66980186,-13.492604365,"ecu1","July23"
"2013",60837,60837,"2019-07-23 15:14:22",656.66980186,-15.796984228,"ecu1","July23"
"2014",60838,60838,"2019-07-23 15:14:23",656.66980186,-15.796984228,"ecu1","July23"
"2015",60839,60839,"2019-07-23 15:14:24",656.66980186,-15.796984228,"ecu1","July23"
"2016",60840,60840,"2019-07-23 15:14:25",652.76648111,-15.796984228,"ecu1","July23"
"2017",60841,60841,"2019-07-23 15:14:25",652.76648111,-14.271543814,"ecu1","July23"
"2018",60842,60842,"2019-07-23 15:14:26",652.76648111,-14.271543814,"ecu1","July23"
"2019",60843,60843,"2019-07-23 15:14:28",652.76648111,-14.271543814,"ecu1","July23"
"2020",60844,60844,"2019-07-23 15:14:28",642.5741266,-14.271543814,"ecu1","July23"
"2021",60845,60845,"2019-07-23 15:14:29",642.5741266,-14.412135509,"ecu1","July23"
"2022",60846,60846,"2019-07-23 15:14:30",642.5741266,-14.412135509,"ecu1","July23"
"2023",60847,60847,"2019-07-23 15:14:31",642.5741266,-14.412135509,"ecu1","July23"
"2024",60848,60848,"2019-07-23 15:14:32",628.31837201,-14.412135509,"ecu1","July23"
"2025",60849,60849,"2019-07-23 15:14:32",628.31837201,-15.97158246,"ecu1","July23"
"2026",60850,60850,"2019-07-23 15:14:34",628.31837201,-15.97158246,"ecu1","July23"
"2027",60851,60851,"2019-07-23 15:14:35",628.31837201,-15.97158246,"ecu1","July23"
"2028",60852,60852,"2019-07-23 15:14:35",609.89152843,-15.97158246,"ecu1","July23"
"2029",60853,60853,"2019-07-23 15:14:36",609.89152843,-12.701484134,"ecu1","July23"
"2030",60854,60854,"2019-07-23 15:14:37",609.89152843,-12.701484134,"ecu1","July23"
"2031",60855,60855,"2019-07-23 15:14:38",609.89152843,-12.701484134,"ecu1","July23"
"2032",60856,60856,"2019-07-23 15:14:39",587.81104674,-12.701484134,"ecu1","July23"
"2033",60857,60857,"2019-07-23 15:14:39",587.81104674,-14.052934916,"ecu1","July23"
"2034",60858,60858,"2019-07-23 15:14:41",587.81104674,-14.052934916,"ecu1","July23"
"2035",60859,60859,"2019-07-23 15:14:42",587.81104674,-14.052934916,"ecu1","July23"
"2036",60860,60860,"2019-07-23 15:14:42",563.20695177,-14.052934916,"ecu1","July23"
"2037",60861,60861,"2019-07-23 15:14:43",563.20695177,-13.162557996,"ecu1","July23"
"2038",60862,60862,"2019-07-23 15:14:44",563.20695177,-13.162557996,"ecu1","July23"
"2039",60863,60863,"2019-07-23 15:14:45",563.20695177,-13.162557996,"ecu1","July23"
"2040",60864,60864,"2019-07-23 15:14:46",537.16398183,-13.162557996,"ecu1","July23"
"2041",60865,60865,"2019-07-23 15:14:46",537.16398183,-15.253723542,"ecu1","July23"
"2042",60866,60866,"2019-07-23 15:14:48",537.16398183,-15.253723542,"ecu1","July23"
"2043",60867,60867,"2019-07-23 15:14:49",537.16398183,-15.253723542,"ecu1","July23"
"2044",60868,60868,"2019-07-23 15:14:49",511.64804403,-15.253723542,"ecu1","July23"
"2045",60869,60869,"2019-07-23 15:14:50",511.64804403,-16.683479056,"ecu1","July23"
"2046",60870,60870,"2019-07-23 15:14:51",511.64804403,-16.683479056,"ecu1","July23"
"2047",60871,60871,"2019-07-23 15:14:52",511.64804403,-16.683479056,"ecu1","July23"
"2048",60872,60872,"2019-07-23 15:14:53",487.62182307,-16.683479056,"ecu1","July23"
"2049",60873,60873,"2019-07-23 15:14:53",487.62182307,-18.931272877,"ecu1","July23"
"2050",60874,60874,"2019-07-23 15:14:55",487.62182307,-18.931272877,"ecu1","July23"
"2051",60875,60875,"2019-07-23 15:14:56",487.62182307,-18.931272877,"ecu1","July23"
