"","DateTime","DO_mg_L","Temp_C","Station"
"468",2019-07-12 16:03:00,5.54,13.46,"1"
"469",2019-07-12 16:04:00,5.54,13.46,"1"
"470",2019-07-12 16:05:00,5.53,13.46,"1"
"471",2019-07-12 16:06:00,5.52,13.46,"1"
"472",2019-07-12 16:07:00,5.51,13.46,"1"
"473",2019-07-12 16:08:00,5.52,13.44,"1"
"474",2019-07-12 16:09:00,5.51,13.44,"1"
"475",2019-07-12 16:10:00,5.51,13.44,"1"
"476",2019-07-12 16:11:00,5.51,13.42,"1"
"477",2019-07-12 16:12:00,5.51,13.42,"1"
"478",2019-07-12 16:13:00,5.5,13.42,"1"
"479",2019-07-12 16:14:00,5.48,13.4,"1"
"480",2019-07-12 16:15:00,5.48,13.4,"1"
"481",2019-07-12 16:16:00,5.48,13.38,"1"
"482",2019-07-12 16:17:00,5.48,13.38,"1"
"483",2019-07-12 16:18:00,5.47,13.36,"1"
"484",2019-07-12 16:19:00,6.1,13.38,"1"
"485",2019-07-09 12:46:55,6.83,10.5,"2"
"486",2019-07-09 13:01:55,6.87,9.23888888888889,"2"
"487",2019-07-09 13:16:55,7.28,7.47777777777778,"2"
"488",2019-07-09 13:31:55,7.54,6.63888888888889,"2"
"489",2019-07-09 13:46:55,7.03,6.87777777777778,"2"
"490",2019-07-09 14:01:55,7.04,6.92222222222222,"2"
"491",2019-07-09 14:16:55,7.04,6.92222222222222,"2"
"492",2019-07-09 14:31:55,7.04,6.92222222222222,"2"
"493",2019-07-09 14:46:55,7.03,6.87777777777778,"2"
"494",2019-07-09 15:01:55,7.03,6.83888888888889,"2"
"495",2019-07-09 15:16:55,7.03,6.73888888888889,"2"
"496",2019-07-09 15:31:55,7.03,6.66111111111111,"2"
"497",2019-07-09 15:46:55,7.04,6.67777777777778,"2"
"498",2019-07-09 16:01:55,7.05,6.67777777777778,"2"
"499",2019-07-09 16:16:55,7.05,6.53888888888889,"2"
"500",2019-07-09 16:31:55,7.04,6.42222222222222,"2"
"501",2019-07-09 16:46:55,7.03,6.26111111111111,"2"
"502",2019-07-09 17:01:55,7.02,6.2,"2"
"503",2019-07-09 17:16:55,7.01,6.22222222222222,"2"
"504",2019-07-09 17:31:55,6.95,6.16111111111111,"2"
"505",2019-07-09 17:46:55,6.89,6.06111111111111,"2"
"506",2019-07-09 18:01:55,6.81,5.96111111111111,"2"
"507",2019-07-09 18:16:55,6.73,5.83888888888889,"2"
"508",2019-07-09 18:31:55,6.66,5.73888888888889,"2"
"509",2019-07-09 18:46:55,6.59,5.62222222222222,"2"
"510",2019-07-09 19:01:55,6.51,5.53888888888889,"2"
"511",2019-07-09 19:16:55,6.44,5.43888888888889,"2"
"512",2019-07-09 19:31:55,6.37,5.36111111111111,"2"
"513",2019-07-09 19:46:55,6.32,5.3,"2"
"514",2019-07-09 20:01:55,6.26,5.22222222222222,"2"
"515",2019-07-09 20:16:55,6.21,5.13888888888889,"2"
"516",2019-07-09 20:31:55,6.16,5.07777777777778,"2"
"517",2019-07-09 20:46:55,6.12,5,"2"
"518",2019-07-09 21:01:55,6.08,4.93888888888889,"2"
"519",2019-07-09 21:16:55,6.03,4.87777777777778,"2"
"520",2019-07-09 21:31:55,5.98,4.82222222222222,"2"
"521",2019-07-09 21:46:55,5.95,4.76111111111111,"2"
"522",2019-07-09 22:01:55,5.92,4.7,"2"
"523",2019-07-09 22:16:55,5.88,4.66111111111111,"2"
"524",2019-07-09 22:31:55,5.85,4.62222222222222,"2"
"525",2019-07-09 22:46:55,5.82,4.56111111111111,"2"
"526",2019-07-09 23:01:55,5.78,4.47777777777778,"2"
"527",2019-07-09 23:16:55,5.75,4.43888888888889,"2"
"528",2019-07-09 23:31:55,5.73,4.4,"2"
"529",2019-07-09 23:46:55,5.71,4.33888888888889,"2"
"530",2019-07-10 00:01:55,5.68,4.32222222222222,"2"
"531",2019-07-10 00:16:55,5.66,4.27777777777778,"2"
"532",2019-07-10 00:31:55,5.64,4.23888888888889,"2"
"533",2019-07-10 00:46:55,5.62,4.17777777777778,"2"
"534",2019-07-10 01:01:55,5.61,4.12222222222222,"2"
"535",2019-07-10 01:16:55,5.58,4.12222222222222,"2"
"536",2019-07-10 01:31:55,5.56,4.1,"2"
"537",2019-07-10 01:46:55,5.54,4.07777777777778,"2"
"538",2019-07-10 02:01:55,5.52,4.06111111111111,"2"
"539",2019-07-10 02:16:55,5.51,4.03888888888889,"2"
"540",2019-07-10 02:31:55,5.49,4.02222222222222,"2"
"541",2019-07-10 02:46:55,5.47,4,"2"
"542",2019-07-10 03:01:55,5.47,3.97777777777778,"2"
"543",2019-07-10 03:16:55,5.45,3.96111111111111,"2"
"544",2019-07-10 03:31:55,5.45,3.9,"2"
"545",2019-07-10 03:46:55,5.44,3.87777777777778,"2"
"546",2019-07-10 04:01:55,5.43,3.83888888888889,"2"
"547",2019-07-10 04:16:55,5.44,3.82222222222222,"2"
"548",2019-07-10 04:31:55,5.44,3.77777777777778,"2"
"549",2019-07-10 04:46:55,5.45,3.72222222222222,"2"
"550",2019-07-10 05:01:55,5.45,3.67777777777778,"2"
"551",2019-07-10 05:16:55,5.45,3.62222222222222,"2"
"552",2019-07-10 05:31:55,5.46,3.56111111111111,"2"
"553",2019-07-10 05:46:55,5.46,3.5,"2"
"554",2019-07-10 06:01:55,5.46,3.42222222222222,"2"
"555",2019-07-10 06:16:55,5.48,3.36111111111111,"2"
"556",2019-07-10 06:31:55,5.51,3.27777777777778,"2"
"557",2019-07-10 06:46:55,5.56,3.2,"2"
"558",2019-07-10 07:01:55,5.67,3.13888888888889,"2"
"559",2019-07-10 07:16:55,5.78,3.07777777777778,"2"
"560",2019-07-10 07:31:55,5.9,3.03888888888889,"2"
"561",2019-07-10 07:46:55,6.02,3.03888888888889,"2"
"562",2019-07-10 08:01:55,6.14,3.17777777777778,"2"
"563",2019-07-10 08:16:55,6.26,3.42222222222222,"2"
"564",2019-07-10 08:31:55,6.36,3.7,"2"
"565",2019-07-10 08:46:55,6.43,4.02222222222222,"2"
"566",2019-07-10 09:01:55,6.48,4.42222222222222,"2"
"567",2019-07-10 09:16:55,6.53,4.73888888888889,"2"
"568",2019-07-10 09:31:55,6.6,5.06111111111111,"2"
"569",2019-07-10 09:46:55,6.62,5.36111111111111,"2"
"570",2019-07-10 10:01:55,6.66,5.47777777777778,"2"
"571",2019-07-10 10:16:55,6.72,5.72222222222222,"2"
"572",2019-07-10 10:31:55,6.73,6,"2"
"573",2019-07-10 10:46:55,6.75,6.16111111111111,"2"
"574",2019-07-10 11:01:55,6.83,6.5,"2"
"575",2019-07-10 11:16:55,6.84,7.2,"2"
"576",2019-07-10 11:26:43,6.62,9.77777777777778,"2"
"577",2019-07-10 11:41:43,6.76,8.63888888888889,"2"
"578",2019-07-10 11:56:43,6.76,9.1,"2"
"579",2019-07-10 12:11:43,6.76,9.53888888888889,"2"
"580",2019-07-10 12:26:43,6.76,10.0611111111111,"2"
"581",2019-07-10 12:41:43,6.73,10.6611111111111,"2"
"582",2019-07-10 12:56:43,6.69,11.1388888888889,"2"
"583",2019-07-10 13:11:43,6.67,11.4388888888889,"2"
"584",2019-07-10 13:26:43,6.64,11.8777777777778,"2"
"585",2019-07-10 13:41:43,6.55,12.1222222222222,"2"
"586",2019-07-10 13:56:43,6.55,12.3,"2"
"587",2019-07-10 14:11:43,6.53,12.5388888888889,"2"
"588",2019-07-10 14:26:43,6.5,12.7388888888889,"2"
"589",2019-07-10 14:41:43,6.44,12.8611111111111,"2"
"590",2019-07-10 14:56:43,6.42,12.7,"2"
"591",2019-07-10 15:11:43,6.37,12.4611111111111,"2"
"592",2019-07-10 15:26:43,6.36,12.2222222222222,"2"
"593",2019-07-10 15:41:43,6.35,12.0388888888889,"2"
"594",2019-07-10 15:56:43,6.36,11.9222222222222,"2"
"595",2019-07-10 16:11:43,6.33,11.8777777777778,"2"
"596",2019-07-10 16:26:43,6.31,11.7388888888889,"2"
"597",2019-07-10 16:41:43,6.27,11.5222222222222,"2"
"598",2019-07-10 16:56:43,6.25,11.2611111111111,"2"
"599",2019-07-10 17:11:43,6.22,11.0611111111111,"2"
"600",2019-07-10 17:26:43,6.14,10.8,"2"
"601",2019-07-10 17:41:43,6.1,10.5388888888889,"2"
"602",2019-07-10 17:56:43,6.05,10.2388888888889,"2"
"603",2019-07-10 18:11:43,5.95,9.96111111111111,"2"
"604",2019-07-10 18:26:43,5.84,9.7,"2"
"605",2019-07-10 18:41:43,5.72,9.47777777777778,"2"
"606",2019-07-10 18:56:43,5.63,9.23888888888889,"2"
"607",2019-07-10 19:11:43,5.53,9.02222222222222,"2"
"608",2019-07-10 19:26:43,5.45,8.82222222222222,"2"
"609",2019-07-10 19:41:43,5.38,8.6,"2"
"610",2019-07-10 19:56:43,5.32,8.4,"2"
"611",2019-07-10 20:11:43,5.27,8.2,"2"
"612",2019-07-10 20:26:43,5.22,7.97777777777778,"2"
"613",2019-07-10 20:41:43,5.17,7.82222222222222,"2"
"614",2019-07-10 20:56:43,5.13,7.62222222222222,"2"
"615",2019-07-10 21:11:43,5.1,7.4,"2"
"616",2019-07-10 21:26:43,5.07,7.22222222222222,"2"
"617",2019-07-10 21:41:43,5.03,7.02222222222222,"2"
"618",2019-07-10 21:56:43,4.99,6.87777777777778,"2"
"619",2019-07-10 22:11:43,4.97,6.72222222222222,"2"
"620",2019-07-10 22:26:43,4.94,6.57777777777778,"2"
"621",2019-07-10 22:41:43,4.92,6.42222222222222,"2"
"622",2019-07-10 22:56:43,4.9,6.27777777777778,"2"
"623",2019-07-10 23:11:43,4.89,6.16111111111111,"2"
"624",2019-07-10 23:26:43,4.87,6.03888888888889,"2"
"625",2019-07-10 23:41:43,4.85,5.96111111111111,"2"
"626",2019-07-10 23:56:43,4.83,5.83888888888889,"2"
"627",2019-07-11 00:11:43,4.81,5.72222222222222,"2"
"628",2019-07-11 00:26:43,4.8,5.62222222222222,"2"
"629",2019-07-11 00:41:43,4.79,5.52222222222222,"2"
"630",2019-07-11 00:56:43,4.78,5.46111111111111,"2"
"631",2019-07-11 01:11:43,4.75,5.42222222222222,"2"
"632",2019-07-11 01:26:43,4.73,5.37777777777778,"2"
"633",2019-07-11 01:41:43,4.71,5.33888888888889,"2"
"634",2019-07-11 01:56:43,4.7,5.27777777777778,"2"
"635",2019-07-11 02:11:43,4.7,5.2,"2"
"636",2019-07-11 02:26:43,4.68,5.12222222222222,"2"
"637",2019-07-11 02:41:43,4.67,5.07777777777778,"2"
"638",2019-07-11 02:56:43,4.66,5.02222222222222,"2"
"639",2019-07-11 03:11:43,4.66,4.93888888888889,"2"
"640",2019-07-11 03:26:43,4.66,4.86111111111111,"2"
"641",2019-07-11 03:41:43,4.67,4.73888888888889,"2"
"642",2019-07-11 03:56:43,4.67,4.63888888888889,"2"
"643",2019-07-11 04:11:43,4.68,4.6,"2"
"644",2019-07-11 04:26:43,4.67,4.57777777777778,"2"
"645",2019-07-11 04:41:43,4.66,4.53888888888889,"2"
"646",2019-07-11 04:56:43,4.67,4.52222222222222,"2"
"647",2019-07-11 05:11:43,4.66,4.5,"2"
"648",2019-07-11 05:26:43,4.66,4.47777777777778,"2"
"649",2019-07-11 05:41:43,4.66,4.4,"2"
"650",2019-07-11 05:56:43,4.67,4.33888888888889,"2"
"651",2019-07-11 06:11:43,4.67,4.27777777777778,"2"
"652",2019-07-11 06:26:43,4.67,4.23888888888889,"2"
"653",2019-07-11 06:41:43,4.69,4.17777777777778,"2"
"654",2019-07-11 06:56:43,4.73,4.1,"2"
"655",2019-07-11 07:11:43,4.79,4.06111111111111,"2"
"656",2019-07-11 07:26:43,4.85,4,"2"
"657",2019-07-11 07:41:43,4.91,4,"2"
"658",2019-07-11 07:56:43,5,4.16111111111111,"2"
"659",2019-07-11 08:11:43,5.12,4.42222222222222,"2"
"660",2019-07-11 08:26:43,5.22,4.77777777777778,"2"
"661",2019-07-11 08:41:43,5.32,5.2,"2"
"662",2019-07-11 08:56:43,5.42,5.66111111111111,"2"
"663",2019-07-11 09:11:43,5.5,6.12222222222222,"2"
"664",2019-07-11 09:26:43,5.58,6.4,"2"
"665",2019-07-11 09:41:43,5.66,6.67777777777778,"2"
"666",2019-07-11 09:56:43,5.74,6.9,"2"
"667",2019-07-11 10:11:43,5.86,7.33888888888889,"2"
"668",2019-07-11 10:26:43,5.91,7.97777777777778,"2"
"669",2019-07-11 10:41:43,5.98,8.63888888888889,"2"
"670",2019-07-11 10:56:43,6.05,9.27777777777778,"2"
"671",2019-07-11 11:11:43,6.08,9.92222222222222,"2"
"672",2019-07-11 11:26:43,6.11,10.6611111111111,"2"
"673",2019-07-11 11:41:43,6.14,11.1777777777778,"2"
"674",2019-07-12 12:45:00,5.81,12.3,"2"
"675",2019-07-12 12:46:00,5.82,12.32,"2"
"676",2019-07-12 12:47:00,5.83,12.32,"2"
"677",2019-07-12 12:48:00,5.82,12.34,"2"
"678",2019-07-12 12:49:00,5.83,12.34,"2"
"679",2019-07-12 12:50:00,5.83,12.36,"2"
"680",2019-07-12 12:51:00,5.83,12.38,"2"
"681",2019-07-12 12:52:00,5.83,12.38,"2"
"682",2019-07-12 12:53:00,5.84,12.4,"2"
"683",2019-07-12 12:54:00,5.84,12.42,"2"
"684",2019-07-12 12:55:00,5.84,12.44,"2"
"685",2019-07-12 12:56:00,5.84,12.44,"2"
"686",2019-07-12 12:57:00,5.84,12.46,"2"
"687",2019-07-12 12:58:00,5.84,12.46,"2"
"688",2019-07-12 12:59:00,5.84,12.46,"2"
"689",2019-07-12 13:00:00,5.83,12.46,"2"
"690",2019-07-12 13:01:00,5.83,12.46,"2"
"691",2019-07-12 13:02:00,5.83,12.46,"2"
"692",2019-07-12 13:03:00,5.82,12.46,"2"
"693",2019-07-12 13:04:00,5.81,12.46,"2"
"694",2019-07-12 13:05:00,5.81,12.46,"2"
"695",2019-07-12 13:06:00,5.81,12.46,"2"
"696",2019-07-12 13:07:00,5.81,12.46,"2"
"697",2019-07-12 13:08:00,5.81,12.46,"2"
"698",2019-07-12 13:09:00,5.81,12.48,"2"
"699",2019-07-12 13:10:00,5.81,12.48,"2"
"700",2019-07-12 13:11:00,5.81,12.48,"2"
"701",2019-07-12 13:12:00,5.79,12.5,"2"
"702",2019-07-12 13:13:00,5.79,12.5,"2"
"703",2019-07-12 13:14:00,5.79,12.5,"2"
"704",2019-07-12 13:15:00,5.79,12.52,"2"
"705",2019-07-12 13:16:00,5.79,12.52,"2"
"706",2019-07-12 13:17:00,5.79,12.52,"2"
"707",2019-07-12 13:18:00,5.78,12.54,"2"
"708",2019-07-12 13:19:00,5.78,12.54,"2"
"709",2019-07-12 13:20:00,5.78,12.54,"2"
"710",2019-07-12 13:21:00,5.79,12.56,"2"
"711",2019-07-12 13:22:00,5.79,12.56,"2"
"712",2019-07-12 13:23:00,5.81,12.56,"2"
"713",2019-07-12 13:24:00,5.81,12.56,"2"
"714",2019-07-12 13:25:00,5.79,12.56,"2"
"715",2019-07-12 13:26:00,5.79,12.58,"2"
"716",2019-07-12 13:27:00,5.78,12.56,"2"
"717",2019-07-12 13:28:00,5.78,12.56,"2"
"718",2019-07-12 13:29:00,5.79,12.56,"2"
"719",2019-07-12 13:30:00,5.79,12.56,"2"
"720",2019-07-12 13:31:00,5.78,12.56,"2"
"721",2019-07-12 13:32:00,5.77,12.56,"2"
"722",2019-07-12 13:33:00,5.77,12.56,"2"
"723",2019-07-12 13:34:00,5.77,12.56,"2"
"724",2019-07-12 13:35:00,5.78,12.56,"2"
"725",2019-07-12 13:36:00,5.79,12.58,"2"
"726",2019-07-12 13:37:00,5.79,12.58,"2"
"727",2019-07-12 13:38:00,5.82,12.6,"2"
"728",2019-07-12 13:39:00,5.82,12.62,"2"
"729",2019-07-12 13:40:00,5.83,12.64,"2"
"730",2019-07-12 13:41:00,5.83,12.66,"2"
"731",2019-07-12 13:42:00,5.83,12.68,"2"
"732",2019-07-12 13:43:00,5.84,12.72,"2"
"733",2019-07-12 13:44:00,5.84,12.72,"2"
"734",2019-07-12 13:45:00,5.84,12.74,"2"
"735",2019-07-12 13:46:00,5.84,12.76,"2"
"736",2019-07-12 13:47:00,5.84,12.78,"2"
"737",2019-07-12 13:48:00,5.83,12.8,"2"
"738",2019-07-12 13:49:00,5.82,12.82,"2"
"739",2019-07-12 13:50:00,5.82,12.82,"2"
"740",2019-07-12 13:51:00,5.82,12.84,"2"
"741",2019-07-12 13:52:00,5.83,12.86,"2"
"742",2019-07-12 13:53:00,5.85,12.88,"2"
"743",2019-07-12 13:54:00,5.86,12.92,"2"
"744",2019-07-12 13:55:00,5.86,12.94,"2"
"745",2019-07-12 13:56:00,5.86,12.96,"2"
"746",2019-07-12 13:57:00,5.86,12.98,"2"
"747",2019-07-12 13:58:00,5.85,13,"2"
"748",2019-07-12 13:59:00,5.85,13,"2"
"749",2019-07-12 14:00:00,5.85,13.02,"2"
"750",2019-07-12 14:01:00,5.84,13.04,"2"
"751",2019-07-12 14:02:00,5.84,13.04,"2"
"752",2019-07-12 14:03:00,5.84,13.06,"2"
"753",2019-07-12 14:04:00,5.84,13.08,"2"
"754",2019-07-12 14:05:00,5.83,13.08,"2"
"755",2019-07-12 14:06:00,5.83,13.1,"2"
"756",2019-07-12 14:07:00,5.83,13.12,"2"
"757",2019-07-12 14:08:00,5.84,13.12,"2"
"758",2019-07-12 14:09:00,5.85,13.14,"2"
"759",2019-07-12 14:10:00,5.85,13.16,"2"
"760",2019-07-12 14:11:00,5.85,13.16,"2"
"761",2019-07-12 14:12:00,5.85,13.16,"2"
"762",2019-07-12 14:13:00,5.85,13.16,"2"
"763",2019-07-12 14:14:00,5.84,13.18,"2"
"764",2019-07-12 14:15:00,5.84,13.16,"2"
"765",2019-07-12 14:16:00,5.83,13.16,"2"
"766",2019-07-12 14:17:00,5.83,13.16,"2"
"767",2019-07-12 14:18:00,5.81,13.16,"2"
"768",2019-07-12 14:19:00,5.79,13.16,"2"
"769",2019-07-12 14:20:00,5.79,13.16,"2"
"770",2019-07-12 14:21:00,5.81,13.16,"2"
"771",2019-07-12 14:22:00,5.82,13.16,"2"
"772",2019-07-12 14:23:00,5.82,13.16,"2"
"773",2019-07-12 14:24:00,5.82,13.16,"2"
"774",2019-07-12 14:25:00,5.82,13.18,"2"
"775",2019-07-12 14:26:00,5.82,13.18,"2"
"776",2019-07-12 14:27:00,5.83,13.2,"2"
"777",2019-07-12 14:28:00,5.83,13.2,"2"
"778",2019-07-12 14:29:00,5.83,13.2,"2"
"779",2019-07-12 14:30:00,5.82,13.2,"2"
"780",2019-07-12 14:31:00,5.82,13.22,"2"
"781",2019-07-12 14:32:00,5.81,13.22,"2"
"782",2019-07-12 14:33:00,5.79,13.22,"2"
"783",2019-07-12 14:34:00,5.78,13.2,"2"
"784",2019-07-12 14:35:00,5.78,13.22,"2"
"785",2019-07-12 14:36:00,5.79,13.22,"2"
"786",2019-07-12 14:37:00,5.81,13.22,"2"
"787",2019-07-12 14:38:00,5.82,13.22,"2"
"788",2019-07-12 14:39:00,5.82,13.22,"2"
"789",2019-07-12 14:40:00,5.82,13.24,"2"
"790",2019-07-12 14:41:00,5.82,13.24,"2"
"791",2019-07-12 14:42:00,5.82,13.24,"2"
"792",2019-07-12 14:43:00,5.82,13.26,"2"
"793",2019-07-12 14:44:00,5.83,13.26,"2"
"794",2019-07-12 14:45:00,5.83,13.28,"2"
"795",2019-07-12 14:46:00,5.83,13.28,"2"
"796",2019-07-12 14:47:00,5.83,13.3,"2"
"797",2019-07-12 14:48:00,5.83,13.32,"2"
"798",2019-07-12 14:49:00,5.84,13.32,"2"
"799",2019-07-12 14:50:00,5.83,13.34,"2"
"800",2019-07-12 14:51:00,5.83,13.36,"2"
"801",2019-07-12 14:52:00,5.82,13.38,"2"
"802",2019-07-12 14:53:00,5.81,13.38,"2"
"803",2019-07-12 14:54:00,5.82,13.4,"2"
"804",2019-07-12 14:55:00,5.84,13.44,"2"
"805",2019-07-12 14:56:00,5.85,13.46,"2"
"806",2019-07-12 14:57:00,5.85,13.5,"2"
"807",2019-07-12 14:58:00,5.85,13.52,"2"
"808",2019-07-12 14:59:00,5.84,13.56,"2"
"809",2019-07-12 15:00:00,5.84,13.58,"2"
"810",2019-07-12 15:01:00,5.83,13.6,"2"
"811",2019-07-12 15:02:00,5.83,13.62,"2"
"812",2019-07-12 15:03:00,5.82,13.64,"2"
"813",2019-07-12 15:04:00,5.82,13.66,"2"
"814",2019-07-12 15:05:00,5.82,13.7,"2"
"815",2019-07-12 15:06:00,5.82,13.72,"2"
"816",2019-07-12 15:07:00,5.82,13.74,"2"
"817",2019-07-12 15:08:00,5.82,13.74,"2"
"818",2019-07-12 15:09:00,5.81,13.76,"2"
"819",2019-07-12 15:10:00,5.81,13.76,"2"
"820",2019-07-12 15:11:00,5.79,13.76,"2"
"821",2019-07-12 15:12:00,5.78,13.76,"2"
"822",2019-07-12 15:13:00,5.77,13.76,"2"
"823",2019-07-12 15:14:00,5.77,13.76,"2"
"824",2019-07-12 15:15:00,5.76,13.74,"2"
"825",2019-07-12 15:16:00,5.75,13.74,"2"
"826",2019-07-12 15:17:00,5.73,13.74,"2"
"827",2019-07-12 15:18:00,5.72,13.72,"2"
"828",2019-07-12 15:19:00,5.71,13.72,"2"
"829",2019-07-12 15:20:00,5.71,13.7,"2"
"830",2019-07-12 15:21:00,5.71,13.68,"2"
"831",2019-07-12 15:22:00,5.72,13.68,"2"
"832",2019-07-12 15:23:00,5.72,13.68,"2"
"833",2019-07-12 15:24:00,5.73,13.68,"2"
"834",2019-07-12 15:25:00,5.73,13.68,"2"
"835",2019-07-12 15:26:00,5.73,13.68,"2"
"836",2019-07-12 15:27:00,5.74,13.68,"2"
"837",2019-07-12 15:28:00,5.74,13.7,"2"
"838",2019-07-12 15:29:00,5.73,13.7,"2"
"839",2019-07-12 15:30:00,5.73,13.7,"2"
"840",2019-07-12 15:31:00,5.73,13.72,"2"
"841",2019-07-12 15:32:00,5.73,13.72,"2"
"842",2019-07-12 15:33:00,5.72,13.72,"2"
"843",2019-07-12 15:34:00,5.71,13.72,"2"
"844",2019-07-12 15:35:00,5.7,13.72,"2"
"845",2019-07-12 15:36:00,5.7,13.72,"2"
"846",2019-07-12 15:37:00,5.71,13.72,"2"
"847",2019-07-12 15:38:00,5.7,13.72,"2"
"848",2019-07-12 15:39:00,5.7,13.72,"2"
"849",2019-07-12 15:40:00,5.69,13.72,"2"
"850",2019-07-12 15:41:00,5.69,13.7,"2"
"851",2019-07-12 15:42:00,5.68,13.7,"2"
"852",2019-07-12 15:43:00,5.68,13.68,"2"
"853",2019-07-12 15:44:00,5.67,13.68,"2"
"854",2019-07-12 15:45:00,5.67,13.66,"2"
"855",2019-07-12 15:46:00,5.66,13.66,"2"
"856",2019-07-12 15:47:00,5.66,13.64,"2"
"857",2019-07-12 15:48:00,5.66,13.64,"2"
"858",2019-07-12 15:49:00,5.65,13.62,"2"
"859",2019-07-12 15:50:00,5.64,13.62,"2"
"860",2019-07-12 15:51:00,5.64,13.6,"2"
"861",2019-07-12 15:52:00,5.64,13.58,"2"
"862",2019-07-12 15:53:00,5.64,13.58,"2"
"863",2019-07-12 15:54:00,5.65,13.56,"2"
"864",2019-07-12 15:55:00,5.65,13.56,"2"
"865",2019-07-12 15:56:00,5.64,13.54,"2"
"866",2019-07-12 15:57:00,5.64,13.54,"2"
"867",2019-07-12 15:58:00,5.64,13.52,"2"
"868",2019-07-12 15:59:00,5.63,13.52,"2"
"869",2019-07-12 16:00:00,5.63,13.5,"2"
"870",2019-07-12 16:01:00,5.62,13.5,"2"
"871",2019-07-12 16:02:00,5.62,13.48,"2"
"872",2019-07-12 16:03:00,5.61,13.46,"2"
"873",2019-07-12 16:04:00,5.58,13.46,"2"
"874",2019-07-12 16:05:00,5.57,13.44,"2"
"875",2019-07-12 16:06:00,5.57,13.42,"2"
"876",2019-07-12 16:07:00,5.59,13.42,"2"
"877",2019-07-12 16:08:00,5.61,13.4,"2"
"878",2019-07-12 16:09:00,5.61,13.4,"2"
"879",2019-07-12 16:10:00,5.62,13.4,"2"
"880",2019-07-12 16:11:00,5.62,13.4,"2"
"881",2019-07-12 16:12:00,5.61,13.38,"2"
"882",2019-07-12 16:13:00,5.61,13.38,"2"
"883",2019-07-12 16:14:00,5.61,13.38,"2"
"884",2019-07-12 16:15:00,5.61,13.36,"2"
"885",2019-07-12 16:16:00,5.61,13.36,"2"
"886",2019-07-12 16:17:00,5.59,13.36,"2"
"887",2019-07-12 16:18:00,5.59,13.36,"2"
"888",2019-07-12 16:19:00,5.59,13.34,"2"
"889",2019-07-12 16:20:00,5.58,13.34,"2"
"890",2019-07-12 16:21:00,5.58,13.32,"2"
"891",2019-07-12 16:22:00,5.57,13.32,"2"
"892",2019-07-12 16:23:00,5.58,13.3,"2"
"893",2019-07-10 12:31:38,7.03,10.8222222222222,"4"
"894",2019-07-10 12:46:38,6.96,10.1611111111111,"4"
"895",2019-07-10 13:01:38,6.9,10.5388888888889,"4"
"896",2019-07-10 13:16:38,6.84,10.8611111111111,"4"
"897",2019-07-10 13:31:38,6.79,11.1777777777778,"4"
"898",2019-07-10 13:46:38,6.71,11.5,"4"
"899",2019-07-10 14:01:38,6.69,11.6777777777778,"4"
"900",2019-07-10 14:16:38,6.66,11.9,"4"
"901",2019-07-10 14:31:38,6.62,12.0777777777778,"4"
"902",2019-07-10 14:46:38,6.59,12.2222222222222,"4"
"903",2019-07-10 15:01:38,6.59,12.2388888888889,"4"
"904",2019-07-10 15:16:38,6.6,12.1,"4"
"905",2019-07-10 15:31:38,6.64,11.8777777777778,"4"
"906",2019-07-10 15:46:38,6.67,11.6611111111111,"4"
"907",2019-07-10 16:01:38,6.69,11.5,"4"
"908",2019-07-10 16:16:38,6.7,11.4388888888889,"4"
"909",2019-07-10 16:31:38,6.71,11.3611111111111,"4"
"910",2019-07-10 16:46:38,6.73,11.2222222222222,"4"
"911",2019-07-10 17:01:38,6.77,11,"4"
"912",2019-07-10 17:16:38,6.81,10.8,"4"
"913",2019-07-10 17:31:38,6.84,10.5777777777778,"4"
"914",2019-07-10 17:46:38,6.88,10.3388888888889,"4"
"915",2019-07-10 18:01:38,6.92,10.1,"4"
"916",2019-07-10 18:16:38,6.97,9.82222222222222,"4"
"917",2019-07-10 18:31:38,7,9.57777777777778,"4"
"918",2019-07-10 18:46:38,7.04,9.36111111111111,"4"
"919",2019-07-10 19:01:38,7.08,9.12222222222222,"4"
"920",2019-07-10 19:16:38,7.13,8.92222222222222,"4"
"921",2019-07-10 19:31:38,7.16,8.7,"4"
"922",2019-07-10 19:46:38,7.2,8.52222222222222,"4"
"923",2019-07-10 20:01:38,7.23,8.32222222222222,"4"
"924",2019-07-10 20:16:38,7.26,8.13888888888889,"4"
"925",2019-07-10 20:31:38,7.3,7.93888888888889,"4"
"926",2019-07-10 20:46:38,7.33,7.73888888888889,"4"
"927",2019-07-10 21:01:38,7.37,7.56111111111111,"4"
"928",2019-07-10 21:16:38,7.4,7.37777777777778,"4"
"929",2019-07-10 21:31:38,7.45,7.17777777777778,"4"
"930",2019-07-10 21:46:38,7.48,7,"4"
"931",2019-07-10 22:01:38,7.51,6.83888888888889,"4"
"932",2019-07-10 22:16:38,7.54,6.67777777777778,"4"
"933",2019-07-10 22:31:38,7.56,6.53888888888889,"4"
"934",2019-07-10 22:46:38,7.58,6.4,"4"
"935",2019-07-10 23:01:38,7.61,6.27777777777778,"4"
"936",2019-07-10 23:16:38,7.63,6.13888888888889,"4"
"937",2019-07-10 23:31:38,7.66,6.02222222222222,"4"
"938",2019-07-10 23:46:38,7.68,5.92222222222222,"4"
"939",2019-07-11 00:01:38,7.7,5.82222222222222,"4"
